cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,10,2
5700,63,8
5800,62,1
5900,39,1
6000,13,6
6100,57,1
6200,63,0
6300,62,2
6400,40,4
6500,17,1
6600,40,3
6700,59,1
6800,50,6
6900,21,11
7000,13,15
7100,47,19
7200,23,18
7300,12,6
7400,9,15
7500,13,23
7600,9,18
7700,8,21
7800,10,6
7900,10,21
8000,8,23
8100,7,3
8200,9,28
8300,5,25
8400,5,19
8500,9,5
8600,1,21
8700,8,26
8800,11,19
8900,6,13
9000,5,25
9100,5,22
9200,7,7
9300,2,23
9400,8,22
9500,5,10
9600,6,18
9700,8,29
9800,5,21
9900,8,18
10000,8,22
10100,9,17
10200,5,26
10300,5,16
10400,8,21
10500,4,22
10600,9,18
10700,4,15
10800,8,26
10900,5,22
11000,6,18
11100,1,19
11200,9,20
11300,11,21
11400,6,18
11500,8,7
11600,7,23
11700,4,15
11800,4,25
11900,8,14
12000,4,26
12100,4,20
12200,6,22
12300,8,16
12400,11,22
12500,3,10
12600,10,24
12700,7,16
12800,2,22
12900,5,19
13000,4,15
13100,11,25
13200,4,19
13300,7,22
13400,6,22
13500,3,17
13600,2,23
13700,5,14
13800,9,23
13900,6,13
14000,10,24
14100,6,24
14200,6,14
14300,8,22
14400,7,19
14500,1,18
14600,9,24
14700,9,20
14800,15,19
14900,10,20
15000,10,22
15100,7,12
15200,13,16
15300,14,19
15400,13,17
15500,7,26
15600,1,20
15700,19,14
15800,13,14
15900,12,18
16000,10,22
16100,16,21
16200,11,20
16300,12,18
16400,15,20
16500,14,13
16600,4,19
16700,3,21
16800,6,21
16900,0,21
17000,0,26
17100,5,20
17200,3,17
17300,8,23
17400,2,18
17500,4,18
17600,7,18
17700,6,13
17800,7,17
17900,4,20
18000,11,24
18100,4,24
18200,7,20
18300,1,23
18400,3,19
18500,8,21
18600,5,25
18700,6,24
18800,2,20
18900,4,17
19000,3,24
19100,1,20
19200,9,23
19300,5,14
19400,9,28
19500,2,16
19600,7,27
19700,6,22
19800,2,17
19900,9,20
20000,10,25
20100,3,20
20200,10,21
20300,4,21
20400,2,21
20500,7,19
20600,4,22
20700,8,22
20800,5,18
20900,10,24
21000,3,22
21100,14,22
21200,9,21
21300,5,22
21400,5,21
21500,10,22
21600,4,20
21700,4,20
21800,6,21
21900,3,23
22000,3,23
22100,6,20
22200,6,22
22300,2,20
22400,4,22
22500,8,21
22600,9,20
22700,7,21
22800,6,19
22900,4,17
23000,7,26
23100,5,20
23200,2,19
23300,10,23
23400,6,21
23500,5,24
23600,9,21
23700,6,19
23800,9,22
23900,7,25
24000,8,17
24100,9,23
24200,5,24
24300,6,20
24400,7,20
24500,3,22
24600,4,21
24700,5,21
24800,2,20
24900,8,21
25000,12,22
25100,6,22
25200,8,18
25300,6,19
25400,7,26
25500,5,19
25600,11,24
25700,7,22
25800,0,19
25900,5,23
26000,6,17
26100,4,24
26200,5,22
26300,11,21
26400,6,21
26500,4,21
26600,9,24
26700,3,19
26800,10,21
26900,3,19
27000,11,22
27100,8,21
27200,8,22
27300,8,21
27400,7,19
27500,2,21
27600,6,20
27700,4,21
27800,4,20
27900,5,21
28000,4,23
28100,6,20
28200,8,23
28300,14,22
28400,4,21
28500,2,20
28600,3,22
28700,9,20
28800,5,21
28900,7,21
29000,8,23
29100,8,20
29200,6,21
29300,5,20
29400,9,22
29500,9,21
29600,7,19
29700,9,23
29800,9,21
29900,12,21
30000,5,21
30100,9,22
30200,2,19
30300,13,24
30400,7,20
30500,12,22
30600,8,22
30700,9,20
30800,5,22
30900,10,19
31000,7,22
31100,5,24
31200,6,21
31300,8,20
31400,8,21
31500,6,22
31600,9,20
31700,10,20
31800,2,23
31900,6,22
32000,0,21
32100,11,22
32200,10,20
32300,6,23
32400,1,21
32500,6,20
32600,11,20
32700,5,21
32800,7,20
32900,7,22
33000,3,22
33100,8,20
33200,2,24
33300,4,20
33400,6,20
33500,10,22
33600,7,21
33700,8,22
33800,5,19
33900,7,22
34000,10,22
34100,9,21
34200,5,19
34300,4,24
34400,8,21
34500,9,21
34600,5,22
34700,5,20
34800,4,20
34900,6,23
35000,10,22
35100,7,22
35200,3,21
35300,7,20
35400,10,24
35500,7,16
35600,7,24
35700,12,21
35800,6,20
35900,8,23
36000,4,20
36100,8,21
36200,6,19
36300,3,20
36400,7,23
36500,3,18
36600,6,20
36700,4,23
36800,9,18
36900,4,22
37000,7,21
37100,9,22
37200,8,22
37300,5,21
37400,2,20
37500,9,19
37600,6,23
37700,5,23
37800,7,21
37900,8,21
38000,7,21
38100,11,22
38200,3,19
38300,5,23
38400,11,21
38500,9,19
38600,7,24
38700,9,20
38800,5,21
38900,5,21
39000,6,21
39100,13,22
39200,11,21
39300,6,19
39400,3,23
39500,5,20
39600,6,21
39700,11,21
39800,6,22
39900,5,21
40000,4,23
40100,11,19
40200,6,21
40300,4,23
40400,5,22
40500,11,19
40600,5,21
40700,4,20
40800,6,23
40900,3,21
41000,6,21
