cycle,row_hit,row_miss
5000,1,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,14,2
5700,59,6
5800,63,2
5900,65,1
6000,18,3
6100,31,4
6200,64,1
6300,60,2
6400,38,2
6500,13,5
6600,34,3
6700,61,1
6800,53,4
6900,33,18
7000,11,5
7100,15,18
7200,44,23
7300,9,9
7400,12,25
7500,8,9
7600,11,18
7700,17,18
7800,9,8
7900,4,25
8000,9,19
8100,10,19
8200,5,19
8300,9,23
8400,9,5
8500,9,22
8600,9,12
8700,7,16
8800,12,26
8900,7,21
9000,4,24
9100,7,15
9200,7,18
9300,7,19
9400,5,23
9500,6,13
9600,10,17
9700,5,26
9800,4,23
9900,2,16
10000,7,21
10100,7,25
10200,4,20
10300,6,12
10400,10,26
10500,9,6
10600,5,24
10700,3,16
10800,8,19
10900,6,7
11000,11,20
11100,7,21
11200,12,23
11300,10,21
11400,5,20
11500,4,17
11600,9,26
11700,4,9
11800,8,29
11900,6,13
12000,7,23
12100,6,17
12200,12,22
12300,9,5
12400,8,27
12500,5,17
12600,12,21
12700,9,22
12800,11,14
12900,9,19
13000,7,21
13100,4,14
13200,10,27
13300,7,16
13400,4,23
13500,7,21
13600,8,19
13700,3,12
13800,7,25
13900,8,23
14000,7,19
14100,5,18
14200,8,11
14300,4,23
14400,6,19
14500,7,25
14600,9,18
14700,12,20
14800,7,22
14900,7,10
15000,13,26
15100,13,18
15200,12,16
15300,12,18
15400,6,25
15500,9,15
15600,8,26
15700,11,24
15800,9,17
15900,7,16
16000,13,20
16100,34,15
16200,8,9
16300,13,25
16400,7,12
16500,30,22
16600,10,20
16700,15,23
16800,8,23
16900,10,20
17000,3,21
17100,4,20
17200,2,20
17300,5,24
17400,7,22
17500,11,18
17600,2,21
17700,9,22
17800,3,20
17900,9,17
18000,6,22
18100,11,22
18200,1,21
18300,5,25
18400,19,18
18500,3,22
18600,5,21
18700,4,18
18800,5,13
18900,4,25
19000,6,23
19100,2,22
19200,1,23
19300,3,17
19400,5,23
19500,3,17
19600,8,26
19700,6,17
19800,1,18
19900,9,23
20000,7,21
20100,1,22
20200,9,21
20300,8,21
20400,7,21
20500,7,20
20600,5,23
20700,10,22
20800,2,17
20900,12,25
21000,6,20
21100,6,16
21200,10,28
21300,3,22
21400,1,18
21500,3,24
21600,6,21
21700,7,21
21800,3,22
21900,5,18
22000,7,18
22100,8,26
22200,7,19
22300,10,24
22400,6,21
22500,9,18
22600,3,22
22700,5,17
22800,6,27
22900,8,20
23000,8,21
23100,10,21
23200,6,22
23300,9,15
23400,14,27
23500,4,19
23600,3,21
23700,5,20
23800,7,16
23900,4,25
24000,5,21
24100,6,16
24200,8,24
24300,10,24
24400,3,18
24500,11,22
24600,4,20
24700,5,23
24800,8,21
24900,7,21
25000,7,22
25100,8,20
25200,7,23
25300,3,18
25400,7,19
25500,9,23
25600,4,18
25700,6,21
25800,7,22
25900,7,22
26000,6,22
26100,14,21
26200,9,17
26300,7,25
26400,6,19
26500,4,23
26600,6,20
26700,7,20
26800,5,22
26900,9,22
27000,5,23
27100,2,15
27200,12,23
27300,4,21
27400,6,24
27500,1,21
27600,8,24
27700,5,21
27800,6,20
27900,8,21
28000,6,21
28100,6,22
28200,6,22
28300,2,20
28400,5,22
28500,2,22
28600,14,23
28700,10,21
28800,3,18
28900,12,21
29000,6,22
29100,6,20
29200,6,23
29300,3,19
29400,7,21
29500,5,21
29600,8,23
29700,9,17
29800,4,21
29900,6,25
30000,5,18
30100,9,23
30200,8,20
30300,7,22
30400,4,21
30500,10,20
30600,9,20
30700,6,24
30800,3,19
30900,7,18
31000,4,25
31100,4,20
31200,4,18
31300,4,24
31400,1,23
31500,3,19
31600,1,24
31700,2,17
31800,6,21
31900,2,19
32000,3,19
32100,4,24
32200,4,22
32300,5,19
32400,5,25
32500,5,18
32600,7,20
32700,5,18
32800,10,24
32900,6,22
33000,5,23
33100,8,20
33200,3,21
33300,2,17
33400,4,23
33500,7,23
33600,8,21
33700,9,20
33800,5,21
33900,3,21
34000,8,20
34100,7,19
34200,9,21
34300,8,21
34400,7,24
34500,3,21
34600,8,22
34700,3,21
34800,11,20
34900,6,23
35000,5,21
35100,7,21
35200,5,21
35300,7,22
35400,9,20
35500,7,21
35600,1,20
35700,6,21
35800,16,18
35900,12,24
36000,12,20
36100,2,21
36200,11,24
36300,5,19
36400,6,19
36500,9,22
36600,10,21
36700,10,21
36800,11,23
36900,10,22
37000,8,18
37100,2,23
37200,9,21
37300,9,19
37400,6,23
37500,9,21
37600,11,20
37700,2,21
37800,5,21
37900,6,20
38000,11,23
38100,7,22
38200,6,21
38300,9,21
38400,5,23
38500,5,21
38600,10,21
38700,5,22
38800,8,20
38900,5,22
39000,8,21
39100,9,21
39200,11,23
39300,10,22
39400,5,20
39500,8,21
39600,5,20
39700,9,23
39800,5,20
39900,2,22
40000,6,20
40100,4,23
40200,6,22
40300,6,18
40400,8,24
40500,5,18
40600,4,22
40700,6,20
40800,5,22
40900,6,22
41000,8,22
41100,6,21
41200,9,20
41300,5,23
41400,9,21
41500,5,22
41600,8,21
41700,9,21
41800,7,21
41900,4,22
42000,4,22
42100,3,21
42200,9,20
42300,8,22
42400,6,20
42500,3,23
42600,5,20
42700,6,20
42800,10,23
42900,6,21
43000,7,19
43100,9,22
43200,7,21
43300,12,22
43400,2,22
43500,10,21
43600,4,21
43700,8,21
43800,8,22
43900,6,20
44000,7,23
44100,6,22
44200,2,18
44300,5,23
44400,5,21
44500,7,21
44600,2,20
44700,9,22
44800,7,21
44900,10,23
45000,7,23
45100,6,18
45200,7,20
45300,5,22
45400,6,22
45500,4,24
45600,16,18
45700,2,23
45800,5,20
45900,8,21
46000,9,21
46100,14,22
46200,7,18
46300,8,21
46400,6,22
46500,12,21
46600,8,23
46700,6,18
46800,4,19
46900,6,24
47000,4,22
47100,5,20
47200,7,21
47300,8,21
47400,7,24
47500,6,21
47600,7,21
47700,11,21
47800,3,20
47900,7,21
48000,5,23
48100,5,20
48200,14,22
48300,8,22
48400,5,21
48500,8,20
48600,13,22
48700,6,21
48800,3,22
48900,6,20
49000,6,21
49100,12,22
49200,4,21
49300,9,22
49400,6,21
49500,6,20
49600,7,20
49700,6,21
49800,8,20
49900,4,24
50000,11,18
50100,13,22
50200,3,21
50300,8,20
50400,9,21
50500,6,21
50600,7,20
50700,9,24
50800,7,21
50900,9,22
51000,7,19
51100,4,22
51200,4,20
51300,4,20
51400,12,24
51500,6,19
51600,5,22
51700,4,20
51800,8,23
51900,11,21
52000,9,22
52100,4,23
52200,9,18
52300,8,21
52400,9,19
52500,11,23
52600,7,24
52700,7,20
52800,14,22
52900,8,23
53000,6,20
53100,11,20
53200,8,17
53300,10,22
