cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,15,6
5700,64,4
5800,61,0
5900,66,0
6000,39,1
6100,15,3
6200,55,2
6300,62,0
6400,65,1
6500,14,4
6600,16,2
6700,56,3
6800,62,3
6900,49,22
7000,13,9
7100,12,7
7200,28,26
7300,5,15
7400,7,29
7500,7,13
7600,7,21
7700,10,28
7800,8,9
7900,4,21
8000,5,19
8100,8,23
8200,4,21
8300,8,9
8400,3,29
8500,6,6
8600,7,29
8700,7,10
8800,4,19
8900,7,28
9000,6,19
9100,6,9
9200,6,19
9300,8,29
9400,4,8
9500,12,20
9600,8,9
9700,5,27
9800,5,21
9900,11,15
10000,6,22
10100,3,18
10200,12,12
10300,7,21
10400,11,18
10500,9,15
10600,8,23
10700,7,23
10800,9,9
10900,8,27
11000,3,17
11100,1,23
11200,2,19
11300,7,15
11400,5,17
11500,8,23
11600,8,15
11700,7,20
11800,5,18
11900,9,24
12000,4,18
12100,5,25
12200,7,20
12300,5,11
12400,7,27
12500,4,20
12600,8,12
12700,3,21
12800,9,21
12900,8,7
13000,4,28
13100,3,21
13200,2,18
13300,10,26
13400,10,21
13500,4,12
13600,5,20
13700,9,19
13800,8,20
13900,4,20
14000,7,20
14100,8,6
14200,15,25
14300,4,25
14400,7,24
14500,3,11
14600,7,26
14700,5,18
14800,10,25
14900,5,19
15000,9,16
15100,7,9
15200,12,30
15300,5,9
15400,10,20
15500,20,21
15600,9,19
15700,13,21
15800,13,20
15900,9,18
16000,9,15
16100,8,21
16200,16,18
16300,12,8
16400,25,26
16500,5,11
16600,10,23
16700,14,20
16800,16,20
16900,7,23
17000,7,23
17100,3,19
17200,5,22
17300,10,21
17400,3,19
17500,5,23
17600,7,21
17700,8,19
17800,9,24
17900,9,19
18000,8,14
18100,10,31
18200,10,17
18300,1,23
18400,1,17
18500,10,25
18600,2,23
18700,6,20
18800,7,18
18900,6,23
19000,3,24
19100,4,21
19200,0,21
19300,8,17
19400,8,27
19500,7,20
19600,7,21
19700,5,18
19800,6,22
19900,5,25
20000,3,19
20100,6,20
20200,6,22
20300,2,23
20400,8,18
20500,4,23
20600,2,22
20700,2,20
20800,8,21
20900,3,22
21000,8,18
21100,7,19
21200,8,19
21300,4,25
21400,8,21
21500,6,22
21600,6,20
21700,5,25
21800,5,21
21900,9,20
22000,3,20
22100,4,20
22200,8,22
22300,4,20
22400,3,19
22500,5,22
22600,4,22
22700,3,18
22800,9,23
22900,9,21
23000,6,22
23100,5,19
23200,6,21
23300,8,22
23400,10,21
23500,7,21
23600,7,23
23700,7,23
23800,4,21
23900,7,17
24000,1,19
24100,3,22
24200,9,25
24300,9,20
24400,3,21
24500,5,21
24600,5,19
24700,7,24
24800,4,17
24900,6,23
25000,12,21
25100,7,20
25200,5,20
25300,6,23
25400,4,21
25500,5,23
25600,2,21
25700,11,19
25800,7,23
25900,9,19
26000,8,24
26100,12,21
26200,10,20
26300,7,21
26400,3,21
26500,6,21
26600,4,21
26700,4,21
26800,2,17
26900,7,21
27000,8,22
27100,2,21
27200,3,23
27300,11,21
27400,4,23
27500,5,24
27600,4,19
27700,3,20
27800,9,24
27900,6,18
28000,7,22
28100,6,24
28200,3,18
28300,13,23
28400,8,23
28500,3,19
28600,4,21
28700,10,24
28800,9,19
28900,10,22
29000,4,20
29100,13,22
29200,5,18
29300,6,24
29400,4,23
29500,9,21
29600,15,20
29700,7,22
29800,3,20
29900,9,23
30000,12,20
30100,9,21
30200,7,22
30300,3,19
30400,13,22
30500,5,22
30600,9,21
30700,5,21
30800,9,23
30900,6,20
31000,3,21
31100,7,23
31200,9,21
31300,7,20
31400,7,20
31500,4,22
31600,7,20
31700,5,21
31800,4,20
31900,6,21
32000,10,20
32100,4,20
32200,6,20
32300,9,21
32400,8,21
32500,5,21
32600,7,19
32700,4,21
32800,12,22
32900,3,21
33000,3,21
33100,10,21
33200,5,20
33300,9,22
33400,9,21
33500,9,23
33600,4,20
33700,5,21
33800,3,22
33900,12,18
34000,8,25
34100,8,22
34200,2,20
34300,7,20
34400,9,23
34500,7,20
34600,11,21
34700,10,23
34800,2,16
34900,9,25
35000,5,20
35100,9,22
35200,8,21
35300,18,24
35400,3,17
35500,5,25
35600,5,22
35700,11,20
35800,7,23
35900,4,20
36000,13,21
36100,7,23
36200,11,20
36300,10,22
36400,8,19
36500,3,23
36600,8,20
36700,11,20
36800,7,21
36900,6,22
37000,8,21
37100,7,22
37200,5,21
37300,3,20
37400,10,20
37500,4,20
37600,4,21
37700,7,19
37800,9,22
37900,3,22
38000,8,18
38100,13,18
38200,4,21
38300,2,23
38400,4,23
38500,6,21
38600,3,21
38700,9,19
38800,6,22
38900,6,23
39000,7,22
39100,3,20
39200,8,19
39300,2,22
39400,4,21
39500,7,22
39600,5,22
39700,3,23
39800,1,19
39900,3,19
40000,6,24
40100,5,23
40200,7,19
40300,2,17
40400,8,26
40500,5,20
40600,3,19
40700,3,20
40800,3,23
40900,1,20
41000,3,21
