cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
5000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5100,52.160,52.800,52.800,52.800,52.800,52.800,52.800,52.800,52.800,53.120,52.160,52.800,52.160,52.800,52.160,0.000,0.000,0.000,0.000,0.000,52.160,52.800,53.120,52.800,52.800,52.160,52.800,52.800,52.160,52.800
5200,1.600,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.640,1.600,0.960,1.600,0.960,1.600,0.000,0.000,0.000,0.000,0.000,1.600,0.960,0.640,0.960,0.960,1.600,0.960,0.960,1.600,0.960
5300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5400,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,16.680,0.000,0.000,0.000,0.000,0.000,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480,20.480
5500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5600,0.320,0.320,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.960,0.000,0.320,0.000,0.640,0.000
5700,7.360,7.360,7.680,7.360,7.680,7.680,7.680,7.680,7.680,7.680,7.680,7.680,7.680,7.680,2.280,0.000,0.000,0.000,0.000,0.000,7.680,7.680,7.680,6.400,6.720,7.680,7.360,7.680,7.040,7.680
5800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000
6300,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.400,0.000
6400,0.000,0.000,0.320,0.000,0.000,0.000,0.320,0.320,0.000,2.700,0.000,0.320,0.320,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.960,3.740,0.000,3.600,0.000,0.000,0.000
6500,1.920,3.620,3.400,3.660,3.740,3.760,0.000,3.320,0.000,0.000,0.000,1.600,2.600,2.970,0.960,0.000,0.000,0.000,0.000,0.000,1.600,3.100,3.740,2.720,0.000,0.000,0.000,3.640,0.320,3.740
6600,1.420,0.000,0.000,0.320,0.000,0.320,1.920,0.320,3.700,3.780,0.960,1.700,1.160,0.690,2.700,0.000,0.000,0.000,0.000,0.000,2.160,0.000,0.960,0.640,0.000,5.800,0.000,1.280,3.100,0.000
6700,3.700,0.320,1.920,0.000,0.000,0.000,2.180,0.000,0.000,0.320,6.400,7.460,0.000,0.000,3.680,0.000,0.000,0.000,0.000,0.000,0.000,0.960,2.740,3.060,0.960,1.740,3.680,2.420,2.140,1.920
6800,0.320,2.240,1.820,2.560,3.740,2.660,1.920,0.000,3.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,2.800,0.000,0.000,4.880,0.000,0.000,0.320,2.720,1.800
6900,7.020,4.880,0.000,4.460,0.000,0.660,2.740,3.660,0.000,0.000,0.640,0.000,1.920,3.840,0.000,0.000,0.000,0.000,0.000,0.000,6.040,0.000,0.960,0.000,1.520,0.000,0.000,0.960,2.820,0.000
7000,0.000,0.000,0.000,0.640,3.760,7.420,8.000,1.920,4.060,5.620,6.800,0.000,5.220,5.840,0.000,0.000,0.000,0.000,0.000,0.000,0.960,1.280,3.020,2.880,0.320,0.000,0.000,2.460,0.640,0.320
7100,0.000,0.000,5.440,3.080,0.320,0.000,1.420,2.060,0.000,1.480,0.000,3.680,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,2.820,2.720,1.600,2.120,3.380,5.960,3.520,3.760,3.080,0.320
7200,3.960,0.000,3.980,0.000,0.000,0.000,0.000,3.320,0.000,0.640,3.600,0.000,3.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.480,2.420,4.040,1.740,6.160,0.320,0.000,0.000
7300,0.320,3.200,1.440,1.920,5.580,3.780,0.000,3.360,3.520,3.380,0.000,3.630,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.000,0.000,2.650,0.000,1.440,2.880,0.320,9.880
