Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.975155
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.136484
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.095078
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.863389
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.983570
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.607448
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.779679
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.533396
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.889933
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.637685
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.891513
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.601476
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.717064
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.608100
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.713391
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.549199
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.649052
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.642080
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.586229
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.601938
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.668357
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.741656
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.556178
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.596148
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.599348
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.553414
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.584090
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.562103
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.547581
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.675030
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.619706
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.508088
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.696835
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.309499
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.635725
