Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.583645
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.041381
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.327848
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.352687
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.961979
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.778767
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.622943
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.915192
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.480163
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.337656
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.139474
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.534230
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.928706
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.803514
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.834952
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.285838
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.442335
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.995718
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.732080
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.833119
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.887631
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.786722
1022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.811785
1023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.581646
1024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.433124
1025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.995271
1026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.193721
1027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.796744
1028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.777663
1029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.732638
1030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.446250
1031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.959011
1032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.726901
