Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.036566
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.980886
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.719477
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.393399
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.505746
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.021502
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.784739
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.607337
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.994498
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.727978
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.010356
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.847225
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.978021
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.938150
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.011469
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.394316
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.396017
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.345426
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.570550
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.879701
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.645612
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.410098
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.694498
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.550109
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.836669
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.080488
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.310997
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.617045
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.886146
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.776087
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.128219
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.244277
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.245259
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.848440
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.135270
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.858912
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.708210
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.351763
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.644710
