Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.274722
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.292117
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.260707
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.270388
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.282274
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.278608
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.287029
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.274718
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.282360
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.266658
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.265478
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.273229
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.263707
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.290507
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.265645
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.273739
2016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.276096
2017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.266181
2018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.285744
2019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.255022
2020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.290485
2021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.261919
2022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.275944
2023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.287165
2024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.262439
2025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.296435
2026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.259608
2027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.284189
2028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.275776
2029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.262613
2030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.298900
2031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.255042
2032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.295133
2033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.256718
2034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.281100
2035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.265036
2036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.269113
2037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.287703
2038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.265512
2039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.278327
2040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.261946
2041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.276925
2042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.286613
2043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.273305
2044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.279263
2045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.263050
2046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.285747
2047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.264126
2048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.272422
2049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.284014
2050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.265092
2051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.283214
2052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.267560
2053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.279090
2054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.277471
2055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.256268
