cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,22,0,0,0,0,0
5700,18,0,0,0,0,0
5800,71,0,0,0,0,0
5900,56,0,0,0,0,0
6000,33,0,0,0,0,0
6100,0,0,0,0,0,0
6200,3,0,0,0,0,0
6300,59,0,0,0,0,0
6400,58,0,0,0,0,0
6500,0,0,10,0,30,0
6600,0,0,0,0,0,0
6700,0,0,0,0,0,0
6800,0,0,10,0,30,0
6900,0,0,10,0,30,0
7000,0,0,5,0,5,0
7100,0,0,5,0,25,0
7200,0,0,0,0,0,0
7300,0,0,0,0,0,0
7400,0,0,0,0,0,0
7500,0,0,0,0,0,0
7600,47,0,0,0,0,0
7700,88,0,0,0,0,0
7800,45,0,0,0,0,0
7900,46,0,0,0,0,0
8000,39,0,0,0,0,0
8100,51,0,3,0,9,0
8200,4,0,9,0,27,0
8300,0,0,13,0,29,0
8400,0,0,15,0,55,0
8500,0,0,0,0,0,0
8600,12,0,0,0,0,0
8700,4,0,0,0,0,0
8800,18,0,0,0,0,0
8900,32,0,0,0,0,0
9000,58,0,0,0,0,0
9100,61,0,1,0,3,0
9200,42,0,2,0,6,0
9300,39,0,0,0,0,0
9400,38,0,2,0,5,0
9500,16,0,3,0,10,0
9600,5,0,9,0,25,0
9700,7,0,13,0,41,0
9800,8,0,10,0,30,0
9900,18,0,0,0,0,0
10000,13,0,0,0,0,0
10100,27,0,0,0,0,0
10200,31,0,2,0,6,0
10300,51,0,2,0,6,0
10400,49,0,1,0,3,0
10500,29,0,2,0,6,0
10600,45,0,2,0,6,0
10700,18,0,3,0,9,0
10800,35,0,6,0,18,0
10900,12,0,10,0,30,0
11000,4,0,8,0,24,0
11100,2,0,10,0,29,0
11200,10,0,2,0,7,0
11300,8,0,6,0,16,0
11400,10,0,6,0,12,0
11500,37,0,0,0,8,0
11600,39,0,1,0,3,0
11700,55,0,0,0,0,0
11800,39,0,1,0,3,0
11900,36,0,5,0,15,0
12000,25,0,6,0,15,0
12100,7,0,4,0,15,0
12200,8,0,9,0,27,0
12300,4,0,10,0,30,0
12400,29,0,3,0,9,0
12500,15,0,2,0,6,0
12600,12,0,3,0,9,0
12700,32,0,10,0,23,0
12800,4,0,9,0,30,0
12900,16,0,8,0,26,0
13000,20,0,3,0,11,0
13100,12,0,3,0,9,0
13200,48,0,6,0,18,0
13300,24,0,3,0,6,0
13400,16,0,5,0,18,0
13500,25,0,3,0,9,0
13600,21,0,8,0,18,0
13700,15,0,7,0,27,0
13800,32,0,2,0,6,0
13900,8,0,6,0,15,0
14000,6,0,9,0,29,0
14100,5,0,9,0,23,0
14200,16,0,8,0,24,0
14300,12,0,4,0,14,0
14400,19,0,4,0,15,0
14500,13,0,6,0,18,0
14600,20,0,9,0,27,0
14700,8,0,8,0,23,0
14800,15,0,9,0,22,0
14900,17,0,6,0,24,0
15000,6,0,5,0,15,0
15100,2,0,12,0,36,0
15200,0,0,10,0,29,0
15300,8,0,6,0,19,0
15400,11,0,8,0,23,0
15500,24,0,4,0,13,0
15600,9,0,8,0,22,0
15700,8,0,8,0,25,0
15800,4,0,11,0,34,0
15900,8,0,8,0,24,0
16000,0,0,8,0,24,0
16100,0,0,7,0,20,0
16200,0,0,10,0,31,0
16300,0,0,11,0,31,0
16400,0,0,10,0,32,0
16500,0,0,10,0,30,0
16600,0,0,9,0,25,0
16700,0,0,9,0,29,0
16800,0,0,10,0,23,0
16900,0,0,5,0,16,0
17000,0,0,9,0,31,0
17100,4,0,10,0,32,0
17200,4,0,6,0,16,0
17300,18,0,10,0,30,0
17400,2,0,5,0,17,0
17500,4,0,11,0,33,0
17600,0,0,8,0,24,0
17700,8,0,11,0,25,0
17800,0,0,6,0,26,0
17900,0,0,5,0,15,0
18000,0,0,12,0,36,0
18100,0,0,8,0,15,0
18200,0,0,10,0,30,0
18300,0,0,7,0,30,0
18400,0,0,12,0,33,0
18500,0,0,5,0,18,0
18600,0,0,3,0,7,0
18700,0,0,11,0,29,0
18800,0,0,12,0,39,0
18900,0,0,5,0,18,0
19000,0,0,0,0,0,0
19100,0,0,1,0,3,0
19200,0,0,2,0,6,0
19300,0,0,8,0,24,0
19400,0,0,1,0,1,0
19500,0,0,6,0,20,0
19600,0,0,8,0,21,0
