cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,40,0,0,0,0,0
5700,8,0,0,0,0,0
5800,72,0,0,0,0,0
5900,40,0,0,0,0,0
6000,0,0,0,0,0,0
6100,0,0,0,0,0,0
6200,40,0,0,0,0,0
6300,42,0,0,0,0,0
6400,78,0,0,0,0,0
6500,0,0,0,0,0,0
6600,0,0,0,0,0,0
6700,0,0,10,0,30,0
6800,0,0,0,0,0,0
6900,0,0,0,0,0,0
7000,0,0,27,0,36,0
7100,0,0,3,0,54,0
7200,0,0,0,0,0,0
7300,0,0,0,0,0,0
7400,0,0,0,0,0,0
7500,4,0,0,0,0,0
7600,54,0,0,0,0,0
7700,81,0,0,0,0,0
7800,61,0,0,0,0,0
7900,22,0,0,0,0,0
8000,38,0,0,0,0,0
8100,52,0,3,0,9,0
8200,8,0,11,0,33,0
8300,0,0,7,0,20,0
8400,0,0,8,0,24,0
8500,0,0,11,0,34,0
8600,12,0,0,0,0,0
8700,1,0,0,0,0,0
8800,21,0,0,0,0,0
8900,39,0,0,0,0,0
9000,57,0,0,0,0,0
9100,55,0,1,0,3,0
9200,31,0,2,0,6,0
9300,44,0,0,0,0,0
9400,20,0,4,0,12,0
9500,29,0,15,0,36,0
9600,19,0,6,0,27,0
9700,4,0,12,0,35,0
9800,4,0,0,0,1,0
9900,15,0,0,0,0,0
10000,21,0,0,0,0,0
10100,22,0,0,0,0,0
10200,43,0,1,0,3,0
10300,38,0,2,0,6,0
10400,59,0,2,0,6,0
10500,42,0,1,0,3,0
10600,40,0,2,0,6,0
10700,32,0,7,0,20,0
10800,11,0,6,0,19,0
10900,9,0,8,0,24,0
11000,8,0,8,0,24,0
11100,4,0,7,0,18,0
11200,6,0,2,0,8,0
11300,10,0,6,0,19,0
11400,11,0,5,0,9,0
11500,37,0,2,0,12,0
11600,47,0,0,0,0,0
11700,53,0,1,0,3,0
11800,48,0,2,0,6,0
11900,24,0,5,0,15,0
12000,24,0,6,0,18,0
12100,8,0,3,0,9,0
12200,8,0,8,0,24,0
12300,1,0,7,0,21,0
12400,31,0,4,0,12,0
12500,13,0,5,0,15,0
12600,23,0,2,0,6,0
12700,12,0,10,0,29,0
12800,18,0,9,0,27,0
12900,14,0,8,0,22,0
13000,12,0,4,0,14,0
13100,24,0,4,0,13,0
13200,28,0,2,0,6,0
13300,24,0,4,0,12,0
13400,32,0,7,0,21,0
13500,15,0,3,0,8,0
13600,22,0,6,0,19,0
13700,15,0,6,0,16,0
13800,22,0,8,0,15,0
13900,6,0,4,0,22,0
14000,14,0,9,0,23,0
14100,17,0,6,0,23,0
14200,1,0,10,0,24,0
14300,32,0,5,0,14,0
14400,12,0,4,0,19,0
14500,20,0,8,0,24,0
14600,24,0,6,0,18,0
14700,8,0,8,0,24,0
14800,16,0,8,0,20,0
14900,8,0,7,0,24,0
15000,8,0,5,0,16,0
15100,4,0,12,0,36,0
15200,0,0,10,0,28,0
15300,8,0,3,0,11,0
15400,8,0,8,0,24,0
15500,32,0,5,0,13,0
15600,12,0,6,0,18,0
15700,4,0,9,0,28,0
15800,0,0,10,0,31,0
15900,8,0,8,0,24,0
16000,0,0,10,0,30,0
16100,0,0,9,0,27,0
16200,0,0,9,0,27,0
16300,0,0,13,0,36,0
16400,0,0,9,0,26,0
16500,0,0,5,0,17,0
16600,0,0,11,0,35,0
16700,0,0,8,0,22,0
16800,0,0,11,0,31,0
16900,0,0,8,0,28,0
17000,0,0,13,0,31,0
17100,4,0,5,0,23,0
17200,16,0,3,0,8,0
17300,1,0,9,0,25,0
17400,11,0,10,0,29,0
17500,0,0,9,0,29,0
17600,0,0,10,0,32,0
17700,8,0,6,0,15,0
17800,0,0,7,0,24,0
17900,0,0,7,0,21,0
18000,0,0,13,0,36,0
18100,0,0,9,0,26,0
18200,0,0,11,0,34,0
18300,0,0,5,0,18,0
18400,0,0,8,0,23,0
18500,0,0,5,0,16,0
18600,0,0,8,0,24,0
18700,0,0,7,0,21,0
18800,0,0,12,0,36,0
18900,0,0,2,0,6,0
19000,0,0,0,0,0,0
19100,0,0,3,0,9,0
19200,0,0,6,0,18,0
19300,0,0,8,0,24,0
19400,0,0,8,0,24,0
19500,0,0,0,0,0,0
19600,0,0,1,0,3,0
