cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,40,0,0,0,0,0
5600,0,0,0,0,0,0
5700,9,0,0,0,0,0
5800,71,0,0,0,0,0
5900,40,0,0,0,0,0
6000,0,0,0,0,0,0
6100,40,0,0,0,0,0
6200,0,0,0,0,0,0
6300,43,0,0,0,0,0
6400,77,0,0,0,0,0
6500,0,0,0,0,0,0
6600,0,0,10,0,30,0
6700,0,0,0,0,0,0
6800,0,0,0,0,0,0
6900,0,0,7,0,0,0
7000,0,0,22,0,50,0
7100,0,0,1,0,40,0
7200,0,0,0,0,0,0
7300,0,0,0,0,0,0
7400,0,0,0,0,0,0
7500,7,0,0,0,0,0
7600,77,0,0,0,0,0
7700,61,0,0,0,0,0
7800,31,0,0,0,0,0
7900,12,0,0,0,0,0
8000,50,0,0,0,0,0
8100,67,0,2,0,6,0
8200,15,0,9,0,27,0
8300,0,0,7,0,17,0
8400,0,0,20,0,56,0
8500,0,0,2,0,14,0
8600,12,0,0,0,0,0
8700,4,0,0,0,0,0
8800,28,0,0,0,0,0
8900,39,0,0,0,0,0
9000,51,0,0,0,0,0
9100,45,0,0,0,0,0
9200,22,0,2,0,6,0
9300,56,0,0,0,0,0
9400,43,0,5,0,13,0
9500,20,0,4,0,13,0
9600,8,0,10,0,30,0
9700,4,0,9,0,25,0
9800,4,0,10,0,33,0
9900,23,0,0,0,0,0
10000,13,0,0,0,0,0
10100,21,0,0,0,0,0
10200,42,0,1,0,3,0
10300,44,0,1,0,3,0
10400,40,0,3,0,9,0
10500,21,0,0,0,0,0
10600,44,0,3,0,7,0
10700,36,0,4,0,11,0
10800,33,0,5,0,16,0
10900,15,0,6,0,20,0
11000,4,0,10,0,30,0
11100,8,0,11,0,28,0
11200,12,0,1,0,8,0
11300,4,0,5,0,13,0
11400,12,0,7,0,20,0
11500,33,0,1,0,6,0
11600,49,0,1,0,3,0
11700,42,0,0,0,0,0
11800,21,0,2,0,6,0
11900,35,0,5,0,13,0
12000,32,0,7,0,23,0
12100,28,0,3,0,9,0
12200,8,0,9,0,27,0
12300,12,0,8,0,24,0
12400,24,0,1,0,3,0
12500,12,0,3,0,9,0
12600,19,0,5,0,15,0
12700,25,0,10,0,20,0
12800,12,0,8,0,33,0
12900,12,0,6,0,16,0
13000,16,0,2,0,9,0
13100,28,0,7,0,21,0
13200,36,0,2,0,6,0
13300,16,0,4,0,12,0
13400,19,0,4,0,10,0
13500,29,0,2,0,8,0
13600,20,0,6,0,18,0
13700,20,0,7,0,21,0
13800,5,0,8,0,18,0
13900,23,0,7,0,26,0
14000,8,0,9,0,23,0
14100,12,0,5,0,20,0
14200,8,0,9,0,25,0
14300,16,0,7,0,19,0
14400,28,0,4,0,16,0
14500,12,0,8,0,21,0
14600,8,0,7,0,24,0
14700,16,0,7,0,21,0
14800,22,0,5,0,11,0
14900,12,0,9,0,29,0
15000,6,0,7,0,20,0
15100,6,0,9,0,30,0
15200,2,0,9,0,23,0
15300,16,0,9,0,29,0
15400,0,0,5,0,16,0
15500,24,0,5,0,16,0
15600,20,0,6,0,18,0
15700,4,0,14,0,42,0
15800,0,0,6,0,18,0
15900,8,0,7,0,21,0
16000,0,0,9,0,25,0
16100,0,0,9,0,26,0
16200,0,0,13,0,40,0
16300,0,0,7,0,23,0
16400,0,0,9,0,27,0
16500,0,0,12,0,33,0
16600,0,0,7,0,20,0
16700,0,0,7,0,23,0
16800,0,0,13,0,36,0
16900,0,0,10,0,35,0
17000,0,0,8,0,24,0
17100,0,0,7,0,21,0
17200,8,0,6,0,15,0
17300,12,0,8,0,27,0
17400,2,0,7,0,19,0
17500,10,0,7,0,23,0
17600,0,0,11,0,32,0
17700,8,0,10,0,30,0
17800,0,0,8,0,25,0
17900,0,0,4,0,12,0
18000,0,0,10,0,27,0
18100,0,0,13,0,42,0
18200,0,0,8,0,19,0
18300,0,0,6,0,23,0
18400,0,0,9,0,27,0
18500,0,0,5,0,15,0
18600,0,0,7,0,21,0
18700,0,0,13,0,39,0
18800,0,0,8,0,24,0
18900,0,0,0,0,0,0
19000,0,0,3,0,9,0
19100,0,0,5,0,15,0
19200,0,0,5,0,15,0
19300,0,0,3,0,9,0
19400,0,0,5,0,15,0
19500,0,0,6,0,18,0
19600,0,0,4,0,12,0
