cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,6,24,93,54,6
5600,0,22,12,19,42,22
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,0,11,0,0,0
6000,0,59,72,130,33,59
6100,0,54,59,102,22,54
6200,0,21,19,251,15,21
6300,0,4,14,290,2,4
6400,0,1,2,296,1,1
6500,0,18,7,183,11,18
6600,0,18,22,130,6,18
6700,0,23,33,165,5,23
6800,0,20,39,247,9,20
6900,0,14,14,159,3,14
7000,0,9,29,193,10,9
7100,0,0,27,327,0,0
7200,1,5,33,140,2,5
7300,3,30,38,169,4,30
7400,4,41,10,180,16,41
7500,6,33,17,281,10,33
7600,0,14,26,278,2,14
7700,1,18,15,157,7,18
7800,0,25,30,232,12,25
7900,1,16,17,210,6,16
8000,2,24,27,178,8,24
8100,1,2,26,332,3,2
8200,2,2,26,186,5,2
8300,3,5,25,277,5,5
8400,0,1,35,335,3,1
8500,4,1,47,148,3,1
8600,7,9,31,226,6,9
8700,6,11,39,211,7,11
8800,5,12,23,183,6,12
8900,43,56,30,199,13,56
9000,14,31,17,241,13,31
9100,28,38,35,132,15,38
9200,23,38,24,280,15,38
9300,5,16,40,213,6,16
9400,4,3,46,175,2,3
9500,0,0,33,254,0,0
9600,0,0,24,144,0,0
9700,0,0,34,220,0,0
9800,0,0,15,314,0,0
9900,0,0,16,195,0,0
10000,0,0,18,240,0,0
10100,0,0,14,208,0,0
10200,0,0,17,252,0,0
10300,0,0,24,180,0,0
10400,0,0,16,335,0,0
10500,0,0,17,161,0,0
10600,0,0,15,297,0,0
10700,0,0,16,186,0,0
10800,0,0,14,186,0,0
10900,0,0,11,330,0,0
11000,0,0,13,214,0,0
11100,0,0,2,323,0,0
11200,0,0,6,180,1,0
11300,0,0,4,314,0,0
11400,0,0,5,219,0,0
11500,0,0,6,118,0,0
11600,0,0,5,332,0,0
11700,0,0,5,273,0,0
11800,0,0,4,258,0,0
11900,0,0,3,180,0,0
12000,0,0,8,229,0,0
12100,0,0,6,189,0,0
12200,0,0,2,237,0,0
12300,0,0,3,141,0,0
12400,0,0,3,187,0,0
12500,0,0,6,227,0,0
12600,0,0,3,308,0,0
12700,0,0,4,197,0,0
12800,0,0,6,244,0,0
12900,0,0,9,239,0,0
13000,0,0,8,392,0,0
13100,0,0,3,397,0,0
13200,0,0,8,382,0,0
13300,0,0,3,297,0,0
13400,0,1,6,293,0,1
13500,0,0,12,263,0,0
13600,0,0,9,153,1,0
13700,0,0,7,319,0,0
13800,0,0,4,281,0,0
13900,0,0,11,152,0,0
14000,0,0,9,196,0,0
14100,0,0,12,230,0,0
14200,0,0,9,303,0,0
14300,0,0,11,149,0,0
14400,0,0,5,373,0,0
14500,0,0,11,229,0,0
14600,0,0,9,296,0,0
14700,0,0,9,387,0,0
14800,0,0,8,292,0,0
14900,0,0,7,196,0,0
15000,0,0,3,141,0,0
15100,0,0,7,273,0,0
15200,0,0,9,391,0,0
15300,0,0,5,295,0,0
15400,0,0,3,296,1,0
15500,0,0,2,298,0,0
15600,0,0,4,211,0,0
15700,0,0,1,198,1,0
15800,0,0,4,196,0,0
15900,0,0,5,137,0,0
16000,0,0,6,106,0,0
16100,0,1,2,313,2,1
16200,0,0,2,183,2,0
16300,0,3,3,254,2,3
16400,0,8,5,208,3,8
16500,0,9,5,220,1,9
16600,0,6,5,244,1,6
16700,0,0,10,181,0,0
16800,0,0,8,335,0,0
16900,0,2,6,244,1,2
17000,0,5,5,167,1,5
17100,0,16,7,169,2,16
17200,1,13,6,295,2,13
17300,1,4,7,137,1,4
17400,2,12,5,147,1,12
17500,1,10,7,228,3,10
17600,0,0,10,240,0,0
17700,0,6,10,144,2,6
17800,9,28,12,130,4,28
17900,0,8,1,0,0,8
18000,0,0,0,0,0,0
18100,13,10,1,0,3,10
18200,0,0,0,0,0,0
18300,7,9,2,0,0,9
18400,0,0,0,0,0,0
18500,6,4,1,0,2,4
18600,0,0,0,0,0,0
18700,0,0,0,0,0,0
18800,0,0,0,0,0,0
18900,5,3,5,0,0,3
19000,0,0,0,0,0,0
19100,0,0,0,0,0,0
