cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,7,24,93,55,7
5600,0,21,12,21,41,21
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,22,33,10,3,22
6000,0,44,64,42,3,44
6100,0,46,66,240,14,46
6200,0,11,16,250,5,11
6300,0,9,25,234,5,9
6400,0,19,5,231,4,19
6500,0,12,16,183,6,12
6600,0,21,22,150,8,21
6700,0,20,28,207,6,20
6800,0,18,23,255,7,18
6900,0,14,27,196,4,14
7000,0,38,31,141,7,38
7100,0,6,23,370,1,6
7200,1,7,28,235,10,7
7300,0,5,29,173,3,5
7400,1,8,31,185,5,8
7500,1,5,20,323,2,5
7600,0,5,22,154,4,5
7700,3,5,24,183,5,5
7800,5,9,19,126,5,9
7900,0,0,27,355,0,0
8000,0,1,35,235,1,1
8100,1,0,25,194,4,0
8200,0,1,28,212,2,1
8300,1,0,20,237,0,0
8400,4,20,35,193,6,20
8500,2,0,31,159,3,0
8600,2,6,30,177,3,6
8700,10,8,33,218,5,8
8800,33,20,30,135,16,20
8900,34,30,20,225,11,30
9000,6,18,26,211,12,18
9100,9,16,35,184,9,16
9200,8,5,24,203,8,5
9300,31,19,35,142,11,19
9400,32,20,21,114,15,20
9500,26,35,35,207,14,35
9600,0,0,42,270,0,0
9700,7,5,48,152,5,5
9800,0,0,33,159,0,0
9900,0,0,31,149,0,0
10000,0,1,15,354,1,1
10100,2,0,16,193,1,0
10200,0,0,22,289,0,0
10300,0,0,9,191,0,0
10400,0,0,10,279,0,0
10500,0,0,5,136,0,0
10600,0,0,4,190,0,0
10700,0,0,5,381,0,0
10800,0,0,6,277,0,0
10900,0,0,10,163,0,0
11000,0,0,9,326,0,0
11100,0,0,5,217,0,0
11200,0,0,3,238,0,0
11300,0,0,8,332,0,0
11400,0,0,7,245,0,0
11500,0,0,18,255,0,0
11600,0,0,9,168,0,0
11700,1,0,8,151,0,0
11800,0,0,6,382,0,0
11900,0,0,8,250,0,0
12000,0,0,13,221,0,0
12100,0,0,12,292,1,0
12200,0,0,10,212,0,0
12300,0,0,7,364,0,0
12400,0,0,10,268,0,0
12500,0,0,5,155,0,0
12600,0,0,11,254,0,0
12700,0,0,5,395,0,0
12800,0,0,9,342,0,0
12900,0,0,8,227,0,0
13000,0,0,4,166,1,0
13100,0,0,7,171,0,0
13200,0,0,3,248,0,0
13300,0,0,6,184,0,0
13400,0,0,5,290,0,0
13500,0,0,4,145,0,0
13600,0,0,4,149,0,0
13700,0,0,2,230,0,0
13800,0,0,5,182,0,0
13900,0,0,6,201,0,0
14000,0,0,2,189,0,0
14100,0,0,6,153,1,0
14200,0,0,6,210,0,0
14300,0,0,5,286,0,0
14400,0,0,6,177,0,0
14500,0,0,8,244,0,0
14600,0,0,6,200,0,0
14700,0,0,5,155,0,0
14800,0,0,6,208,0,0
14900,0,0,5,159,1,0
15000,0,0,6,230,0,0
15100,0,0,5,146,1,0
15200,0,0,7,252,0,0
15300,0,0,8,179,0,0
15400,0,0,8,216,0,0
15500,0,0,6,140,0,0
15600,0,0,9,247,0,0
15700,0,0,9,266,0,0
15800,0,0,9,157,0,0
15900,0,0,13,160,0,0
16000,0,0,8,216,0,0
16100,0,0,7,324,0,0
16200,0,0,4,197,0,0
16300,0,0,7,163,0,0
16400,0,0,8,320,1,0
16500,0,0,11,179,0,0
16600,0,0,5,325,0,0
16700,0,0,14,238,0,0
16800,0,0,8,245,0,0
16900,0,0,3,197,0,0
17000,0,0,5,139,0,0
17100,0,2,8,271,2,2
17200,0,0,5,156,0,0
17300,0,0,3,160,0,0
17400,0,0,3,97,0,0
17500,0,0,4,171,0,0
17600,0,1,6,223,0,1
17700,0,1,5,182,1,1
17800,0,8,4,236,1,8
17900,0,2,3,145,3,2
18000,0,4,3,143,3,4
18100,0,9,9,140,1,9
18200,2,17,13,161,1,17
18300,1,2,8,227,2,2
18400,0,2,8,345,0,2
18500,1,2,8,194,1,2
18600,2,5,7,125,1,5
18700,0,0,9,243,0,0
18800,0,2,10,223,0,2
18900,1,14,4,245,6,14
19000,6,22,9,187,2,22
19100,5,8,6,183,4,8
