Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.058016
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.183375
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.183375
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.183375
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.183375
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.131054
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.320497
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.986629
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.738456
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.191850
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.395505
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.709819
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.840415
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.351647
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.735432
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.665019
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.586061
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.529271
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.512407
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.642967
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.869278
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.554998
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.664554
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.452224
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.571945
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.308233
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.612867
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.628086
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.373761
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.070719
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.198788
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.410515
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.875092
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.635139
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.112786
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.971914
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.942573
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.152954
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.931309
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.389888
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.920594
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.765565
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.985791
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.652045
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.703965
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.346800
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.212196
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.207794
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.223800
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.276951
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.820173
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.344071
53000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.814679
54000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.078048
55000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.690530
56000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.574095
57000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.554111
58000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.700300
59000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.030894
60000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.594023
61000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.394967
62000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.960762
63000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.371876
64000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.634454
65000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.675543
66000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.735824
67000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.458279
68000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.618836
69000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.213588
70000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.279639
71000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.423658
72000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.741310
73000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.819224
74000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.189405
75000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.710106
76000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.750705
77000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.405177
78000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.980141
79000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.599991
80000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.737361
