Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
87000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012668
87001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.021838
87002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013485
87003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018514
87004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011512
87005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016134
87006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012464
87007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014166
87008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.021533
87009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.005889
87010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020928
87011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017453
87012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017278
87013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016369
87014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011126
87015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016788
87016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013540
87017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014423
87018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016514
87019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010181
87020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018021
87021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019146
87022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019976
87023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008797
87024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017453
87025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011882
87026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017563
87027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011158
87028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017312
87029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014069
87030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012867
87031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.023991
87032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010521
