Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
128000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.497882
128001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488169
128002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.502113
128003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494726
128004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.490838
128005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.502570
128006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491450
128007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494656
128008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.498004
128009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494201
128010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.495310
128011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492878
128012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499477
128013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.495923
128014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491905
128015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.500365
128016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.496038
128017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.490060
128018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494884
128019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499973
128020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491019
128021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.498348
128022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.495131
128023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.493394
128024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.496969
128025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494869
128026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494902
128027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.497063
128028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491574
128029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.501651
128030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.486709
128031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.500176
128032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492719
128033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.508137
128034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515346
128035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515708
128036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515198
128037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.518655
128038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.512711
128039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517377
128040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511042
128041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.520284
128042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515382
128043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514945
128044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515297
128045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515288
128046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514671
128047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516092
128048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515352
128049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.518148
128050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.509441
128051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.521774
128052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511493
128053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516385
128054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516718
128055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517360
128056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511361
128057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516241
128058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517301
128059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517951
128060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510266
128061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.521099
128062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513272
128063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514177
128064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516421
128065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517727
128066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513408
128067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514723
128068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519706
128069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513635
128070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514582
128071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.520301
128072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513980
128073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513750
128074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514622
128075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519690
128076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514738
128077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513440
128078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.520931
128079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510167
128080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516729
128081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519026
128082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513899
128083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.518523
128084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517888
128085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514534
128086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.581332
128087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.475330
128088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.360830
128089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.173808
128090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.154426
128091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.241329
128092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.149410
128093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.168233
128094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.238361
128095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232333
128096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232986
128097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.546238
128098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.936355
128099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.858454
128100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.709387
128101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.640570
128102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.615275
128103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569930
128104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.526168
128105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488813
128106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.545162
128107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.482548
128108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.434435
128109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.441507
128110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.419324
128111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.374011
128112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.399638
128113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.371021
128114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.383927
128115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.392952
128116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.380979
128117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.363698
128118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.412102
128119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.392000
128120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.407319
128121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.401168
128122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.412070
128123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.452785
128124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.396026
128125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.430968
128126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.415623
128127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.405390
128128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.422461
128129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.406338
128130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.429007
128131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.407817
128132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.420010
128133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.416521
128134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.410941
128135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.426899
128136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.420475
128137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.414119
128138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.396066
128139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.388021
128140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.414390
128141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.401842
128142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.389467
128143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.411870
128144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.388901
