Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.057572
4001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.054572
4002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020267
4003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015178
4004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.027332
4005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.030567
4006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.027970
4007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.026445
4008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.994845
4009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.961657
4010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011015
4011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018234
4012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017553
4013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013452
4014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011033
4015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016274
4016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015146
4017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011664
4018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020250
4019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008836
4020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022150
4021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.005185
4022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019562
4023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009943
4024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015286
4025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012746
4026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014387
4027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014692
4028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.123040
4029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.194104
4030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.397938
4031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.846239
4032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.871464
4033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.901829
4034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.059601
4035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.173637
4036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.105262
4037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.345764
4038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.263181
4039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.716517
4040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.039897
4041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.927291
4042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.811413
4043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.664507
4044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.221961
4045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.017986
4046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.788382
4047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.747651
4048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.529483
4049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.482635
4050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.281571
4051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.165408
4052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.076175
4053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.025065
4054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.922395
4055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.918203
4056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.919031
4057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.905980
4058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.947710
4059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951810
4060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.940428
4061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.953246
4062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.992008
4063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.980109
4064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.962411
4065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.974505
4066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.963226
4067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.972049
4068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.955643
4069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.956945
4070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.992364
4071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.974211
4072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.982282
4073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.994264
4074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011444
4075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016744
4076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.994599
4077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016344
4078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.030508
4079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.044674
4080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.035111
4081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.031301
4082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.027349
4083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024621
4084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.034042
4085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.046405
4086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.034274
4087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.032609
4088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.047689
4089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.493713
4090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.053555
4091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.192924
4092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.835921
4093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.970403
4094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.990101
4095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.866497
4096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.070757
4097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.965176
4098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.169557
4099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.793201
4100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.210456
4101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.375592
4102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.241877
4103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.150689
4104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.958154
4105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.798660
4106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.751158
4107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.650630
4108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.487832
4109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.350844
4110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.362533
4111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.322911
4112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.275364
4113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.247381
4114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.185164
4115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.111088
4116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.159139
4117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.160265
4118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.101946
4119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.069460
4120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.038043
4121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.005446
4122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.956928
4123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935796
4124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.931073
4125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935710
4126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.937212
4127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.950111
4128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.931107
4129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.982717
4130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.005617
4131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018156
4132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.004477
4133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017670
4134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.125737
4135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.471539
4136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.950826
4137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.832842
4138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.823267
4139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.992309
4140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.943679
4141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.096375
4142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.166899
4143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.107843
4144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.482602
4145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.468028
4146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.391637
4147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.977656
4148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.921471
4149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.840356
4150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.896166
4151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.920585
4152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.949380
4153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.958930
4154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.950816
4155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.965652
4156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.965519
4157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.004858
4158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.005237
4159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019874
4160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012069
4161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020232
4162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007601
4163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022113
4164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008606
4165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.025274
4166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010037
4167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019207
4168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013490
4169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020285
4170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010460
4171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024215
4172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008187
4173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022448
4174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008516
4175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.102142
4176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.870938
4177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.812724
4178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.822416
4179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.814997
4180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.127010
4181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.898167
4182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.916047
4183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.195754
4184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012342
4185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.225628
4186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.973343
4187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.953347
4188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.918914
