Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
94000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443317
94001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.445902
94002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.435533
94003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.456270
94004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.442332
94005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.436671
94006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.451142
94007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443205
94008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443877
94009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.441489
94010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.441193
94011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.453852
94012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444029
94013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.467843
94014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471266
94015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.462711
94016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.464323
94017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471218
94018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465412
94019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468475
94020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.467473
94021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466370
94022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461346
94023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474134
94024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468957
94025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463553
94026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472413
94027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.464581
94028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465118
94029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.479314
94030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.458245
94031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474521
94032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461194
94033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474015
94034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.478253
94035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.456507
