Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
107000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016423
107001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015070
107002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010057
107003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018168
107004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013764
107005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016806
107006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.006676
107007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.021666
107008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010452
107009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017453
107010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014604
107011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014306
107012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016674
107013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009168
107014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017093
107015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012417
107016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014863
107017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019676
107018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007704
107019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018762
107020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013263
107021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014122
107022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020103
107023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007782
107024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019982
107025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013129
107026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011790
107027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019351
107028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012862
107029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014522
107030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013804
107031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016500
107032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014839
107033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012545
107034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016829
107035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019177
107036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014985
107037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020808
107038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007155
107039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020824
107040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010343
107041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017304
107042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016437
107043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011592
107044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015585
107045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015245
107046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009881
107047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.023541
107048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008541
107049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016165
107050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007628
107051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022181
107052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012808
107053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012757
107054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016748
107055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013816
107056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012356
107057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014574
107058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014821
107059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020895
107060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.006989
107061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017744
107062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010671
107063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019660
107064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012490
107065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012400
107066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019943
107067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011926
107068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012649
107069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012843
107070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018650
107071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012246
107072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012752
107073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016989
107074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014161
107075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012067
107076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018922
107077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010452
107078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020277
107079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007813
107080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018272
107081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014011
107082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015183
107083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013742
107084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008570
107085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008916
107086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016096
107087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015556
107088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013803
107089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011411
107090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018207
107091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013297
107092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014051
107093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017792
107094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012276
107095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015482
107096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012545
107097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016829
107098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015901
107099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014770
107100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014155
107101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012193
107102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020000
107103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011296
107104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013602
107105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018210
107106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014002
107107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011992
107108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013260
107109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018195
107110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016369
107111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009266
107112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020195
107113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008779
107114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019319
107115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009032
107116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020315
107117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015347
107118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011986
107119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011806
107120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015375
107121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016968
107122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014644
107123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010701
107124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020622
107125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009710
107126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013995
107127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014466
107128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017784
107129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013680
107130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011150
107131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017265
107132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012855
107133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015329
107134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016367
107135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013138
107136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017924
107137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009491
107138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013585
107139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018295
107140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013715
107141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014864
107142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010184
107143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020966
107144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009421
107145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014762
107146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019009
107147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.943438
107148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.457089
107149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.821786
107150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.821777
107151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.798355
107152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.917728
107153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.790042
107154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.925090
107155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.035330
107156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.902099
107157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.971273
107158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.460350
107159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.525210
107160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.521819
107161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.136465
107162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.085393
107163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.040243
107164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.989494
107165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.961287
107166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935215
107167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.938031
107168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935815
107169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.945913
107170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.939706
107171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.928003
107172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.916494
107173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.929602
107174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.916669
107175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.897403
107176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.898535
107177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.889650
107178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.886471
107179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.864539
107180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.861387
107181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.838760
107182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.841119
107183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.859872
107184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.850161
107185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.875220
107186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.867528
107187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.884668
107188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.876365
107189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.868043
107190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.881085
107191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.870283
