Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
71000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.695257
71001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.671476
71002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.432195
71003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.294730
71004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.237179
71005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.193356
71006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.105096
71007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.065203
71008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009581
71009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.985405
71010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.992810
71011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.975699
71012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.968737
71013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.999238
71014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951293
71015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.969913
71016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.952861
71017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.944701
71018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.966259
71019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.921724
71020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.926863
71021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.931280
71022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.930528
71023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.937119
71024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.953602
71025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.950195
71026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.956398
71027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.947002
71028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.947876
71029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951595
71030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.949227
71031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.965190
71032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935042
71033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.952709
71034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.959656
71035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.956217
71036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.949295
71037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.948387
71038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951161
71039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.944382
71040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951421
71041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.944358
71042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.954211
71043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.943177
71044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.966185
71045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.975052
71046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011348
71047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.994106
71048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.004410
71049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015570
71050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.994777
71051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017530
71052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.993240
71053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007608
71054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015080
71055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012131
71056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.021204
71057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.996385
