Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
147000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017410
147001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014145
147002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.026269
147003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014476
147004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017935
147005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022689
147006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016738
147007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017855
147008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014662
147009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024210
147010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019477
147011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013890
147012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022828
147013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014521
147014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020852
147015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015700
147016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020675
147017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020030
147018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013554
147019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.021027
147020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016399
147021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018974
147022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020617
147023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016473
