Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
113000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466409
113001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466654
113002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.470858
113003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472070
113004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466781
113005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466171
113006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471503
113007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471825
113008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463579
113009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474809
113010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461050
113011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.478254
113012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.456131
113013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474330
113014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471648
113015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.486804
113016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494546
113017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.438601
113018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.558793
113019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.192485
113020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.156775
113021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169786
113022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.220460
113023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.123184
113024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.185064
113025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.224872
113026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.221310
113027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.253586
113028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.664538
113029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.042154
113030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.589444
113031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.617251
113032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564561
113033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.469626
113034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.414663
113035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.422703
113036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.389065
113037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.419046
113038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.377470
113039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.413803
113040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.385992
113041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.345326
113042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.385734
113043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.336712
113044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.345577
113045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.387917
113046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.369820
113047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.378966
113048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.381897
113049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.341081
113050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.369015
113051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.371035
113052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.352260
113053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.374272
113054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.359090
113055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.375833
113056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.361828
113057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.384585
113058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.415214
113059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.416794
113060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.427430
113061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.436077
113062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.442876
113063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.437371
113064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.436612
113065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.431881
113066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444526
113067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.435657
113068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.414958
113069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443901
113070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.435430
113071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.441148
113072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.433973
113073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.454798
113074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.469372
113075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.450283
113076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.479310
113077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461634
113078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459038
113079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.464433
113080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459027
113081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465126
113082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.462695
113083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447082
113084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449223
113085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.437682
113086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447362
113087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.455780
113088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.433672
113089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.452595
113090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.437353
113091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449512
113092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459113
113093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.427534
113094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.454004
113095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.438978
113096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.451070
113097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449826
113098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.436436
113099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.450430
113100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472344
113101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.462813
113102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.475225
113103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.462141
113104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474259
113105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463382
113106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.467915
113107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.473208
113108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461458
113109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468193
113110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474608
113111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.464030
113112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471590
113113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461704
113114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472112
113115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472795
113116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.460671
113117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.478013
113118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.454978
113119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.477205
113120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472620
113121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.460044
113122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.477422
113123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459318
113124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.473534
113125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474289
113126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459932
113127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474183
113128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.457829
113129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.477891
113130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468915
113131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463935
113132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.480523
113133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488309
113134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.506364
113135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511875
113136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516353
113137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515726
113138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510896
113139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517757
113140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510686
113141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.601597
113142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.405798
113143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.415690
113144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.168935
113145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159867
113146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.187891
113147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.183826
113148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.124993
113149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.195941
113150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.225463
