Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
18000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.460391
18001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.457491
18002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461091
18003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.457913
18004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468555
18005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.453509
18006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465137
18007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.462981
18008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.483110
18009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491047
18010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.482911
18011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.497570
18012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.485126
18013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.486324
18014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494352
18015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.480882
18016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492458
18017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.485795
18018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.490811
18019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488390
18020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.484169
18021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.489795
18022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.485967
18023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492751
18024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.481109
18025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.495429
18026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.501955
18027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.524482
18028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.489023
18029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491566
18030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494913
18031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491473
18032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.490547
18033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.490475
18034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.493995
18035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.496804
18036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.486415
18037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494855
18038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.487988
18039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.496465
