Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
84000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012694
84001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016053
84002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015269
84003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008696
84004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019509
84005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012379
84006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015625
84007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007923
84008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022798
84009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008791
84010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017840
84011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014310
84012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.117871
84013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.825405
84014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.436849
84015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.825071
84016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.805623
84017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.453837
84018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.299904
84019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.943782
84020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.079701
84021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.988157
84022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.003242
84023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.258012
84024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.164878
84025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.991368
84026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.086411
84027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.085710
84028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.095210
84029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016097
84030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.053696
84031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.982489
84032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.983324
84033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007672
84034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.982070
84035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.978023
84036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.974654
84037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.979587
84038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.945457
84039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.921389
84040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.925705
84041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.872994
84042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.868028
84043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.887355
84044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.855625
84045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.883620
84046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.896708
84047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.897241
84048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.908131
84049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.895010
84050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.901303
84051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.895031
84052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.900715
84053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.907017
84054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.895775
84055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.903808
84056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.898756
84057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.900351
84058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.893429
84059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.914394
84060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.896940
84061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.927450
84062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.927630
84063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.936492
84064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.932883
84065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.923937
84066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.933161
84067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.932301
84068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.932330
84069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.938546
84070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.932891
84071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.929313
84072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.926965
84073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.926658
84074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935558
84075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.926969
84076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.927947
84077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.937346
84078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.929719
84079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.934298
84080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.946553
84081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.963439
84082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.950173
84083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.965635
84084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.982769
84085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.984408
84086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.999464
84087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016587
84088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013944
84089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013799
84090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019763
84091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015151
84092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015791
84093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012766
84094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014849
84095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012798
84096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014519
84097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018406
84098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009156
84099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020001
84100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016017
84101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019243
84102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012049
84103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014861
84104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020046
84105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007766
84106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020134
84107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010155
84108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017067
84109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015150
84110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019510
84111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015365
84112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015757
84113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011357
84114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018710
84115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009231
84116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018794
84117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012581
84118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018311
84119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008599
84120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019582
84121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009046
84122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022392
84123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007751
84124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018860
84125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009452
84126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018101
84127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017130
84128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010576
84129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017339
84130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013737
84131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014788
84132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020196
84133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007854
84134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019771
84135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011375
84136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016436
84137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014881
84138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011474
84139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018774
84140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017265
84141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017763
84142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010917
84143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016053
84144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011719
84145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018733
84146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011528
84147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017761
84148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010535
84149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016626
84150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015961
84151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019305
84152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019750
84153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.008350
84154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020019
84155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011856
84156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016194
84157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016937
84158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009952
84159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016950
84160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014946
84161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020116
84162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014952
84163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011810
84164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015882
84165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015514
84166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016388
84167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011174
84168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015923
84169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012844
84170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019150
84171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017499
84172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016756
84173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012194
84174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015617
84175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020134
84176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.006070
84177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.023494
84178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.914494
84179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.097045
84180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.807975
84181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.826387
84182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.796030
84183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923427
84184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.787044
84185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.875426
84186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.158385
84187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.913560
84188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.989487
84189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.550148
84190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.973445
84191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.680057
84192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.040015
84193000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.981088
84194000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.991491
84195000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.965339
84196000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.949282
84197000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.934865
84198000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.916742
84199000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.935471
84200000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.886109
84201000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.884146
84202000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.892727
84203000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.887014
84204000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.923171
84205000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.934524
84206000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.963127
84207000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.941233
84208000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.902087
84209000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.893465
84210000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.907022
84211000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.940553
84212000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.952965
84213000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.953796
84214000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.960897
84215000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.974006
84216000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.988536
84217000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.987748
84218000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.980704
84219000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.986110
84220000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.985031
