kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base.1.sm_75.ptx 130 : 456704 2392416 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 127 : 456626 2242472 0 0 0 57079 14270 0 0 
spmv_base.1.sm_75.ptx 124 : 3573848 48807889 0 0 0 0 0 0 95468 
spmv_base.1.sm_75.ptx 123 : 3573848 33436940 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 122 : 3573848 40636558 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 121 : 3573848 46200085 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 120 : 3573848 111007512 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 119 : 3573848 64258101 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 118 : 3573848 3476738627 23960064 0 0 3558402 977337 0 0 
spmv_base.1.sm_75.ptx 117 : 3573848 3254970182 10084352 0 0 3527558 977337 0 0 
spmv_base.1.sm_75.ptx 116 : 3573848 47972295 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 115 : 3573848 118229671 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 114 : 3573848 3425191418 23986272 0 0 3558402 977337 0 0 
spmv_base.1.sm_75.ptx 113 : 3573848 65236187 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 112 : 3573848 3508879194 24644064 0 0 3558431 977337 0 0 
spmv_base.1.sm_75.ptx 111 : 3573848 3252857207 9442752 0 0 3522167 977337 0 0 
spmv_base.1.sm_75.ptx 110 : 3573848 53468692 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 109 : 3573848 130332959 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 108 : 3573848 3434402444 24690432 0 0 3558431 977337 0 0 
spmv_base.1.sm_75.ptx 107 : 3573848 69172340 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 106 : 3573848 3493825718 23615328 0 0 3558296 977337 0 0 
spmv_base.1.sm_75.ptx 105 : 3573848 3245558611 9038464 0 0 3516213 977337 0 0 
spmv_base.1.sm_75.ptx 104 : 3573848 53017971 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 103 : 3573848 128708613 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 102 : 3573848 3418484134 23636352 0 0 3558296 977337 0 0 
spmv_base.1.sm_75.ptx 101 : 3573848 68494016 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 100 : 3573848 3517018502 25583712 0 0 3558228 977337 0 0 
spmv_base.1.sm_75.ptx 58 : 370340 3562444 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 56 : 456626 477148 0 0 0 0 0 0 9462 
spmv_base.1.sm_75.ptx 55 : 456626 3986764 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 54 : 456626 249725058 1145024 0 0 128426 14270 0 0 
spmv_base.1.sm_75.ptx 53 : 456626 250818214 2508416 0 0 114157 14270 0 0 
spmv_base.1.sm_75.ptx 52 : 456626 5479490 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 51 : 456626 4659202 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 50 : 456626 196903690 1703648 0 0 57079 14270 0 0 
spmv_base.1.sm_75.ptx 49 : 456626 4513314 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 48 : 456626 4546772 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 47 : 456626 3110238 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 46 : 456626 2895244 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 44 : 456704 436 0 0 0 0 0 0 1 
spmv_base.1.sm_75.ptx 43 : 456704 3025728 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 59 : 370340 2820204 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 30 : 456704 3922432 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 60 : 370340 3157098 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 31 : 456704 11658144 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 90 : 232319 3117191 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 32 : 456704 5739104 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 91 : 232319 4084818 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 33 : 456704 5956704 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 92 : 232319 4146244 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 34 : 456704 6053952 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 93 : 232319 3050731 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 35 : 456704 6229120 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 36 : 456704 4982432 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 37 : 456704 3056352 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 96 : 3573848 3446404410 25582112 0 0 3558228 977337 0 0 
spmv_base.1.sm_75.ptx 38 : 456704 2946240 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 97 : 3573848 114504328 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 39 : 456704 2851424 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 98 : 3573848 47581492 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 40 : 456704 2832416 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 99 : 3573848 3219170688 8755456 0 0 3505978 977337 0 0 
spmv_base.1.sm_75.ptx 41 : 456704 2833184 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 42 : 456704 4528800 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 61 : 370340 2727196 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 62 : 370340 488402 0 0 0 0 0 0 12465 
spmv_base.1.sm_75.ptx 64 : 301446 2965585 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 65 : 301446 3865206 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 66 : 301446 3348589 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 67 : 301446 3133412 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 71 : 560427 377484287 7287360 0 0 419944 41068 0 0 
spmv_base.1.sm_75.ptx 72 : 560427 17887832 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 73 : 560427 9950684 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 74 : 560427 333346100 635680 0 0 477956 41068 0 0 
spmv_base.1.sm_75.ptx 75 : 560427 383352226 7182848 0 0 419944 41068 0 0 
spmv_base.1.sm_75.ptx 76 : 560427 8441873 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 77 : 560427 10923660 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 78 : 560427 6595852 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 79 : 560427 7068967 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 80 : 560427 7263974 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 81 : 560427 6538841 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 82 : 560427 3283172 0 0 0 0 0 0 26791 
spmv_base.1.sm_75.ptx 85 : 370340 3401985 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 86 : 370340 4816262 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 87 : 370340 4441918 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 88 : 370340 819758 0 0 0 0 0 0 12183 
