Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
3000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024767
3001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021223
3002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024155
3003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018406
3004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022305
3005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020149
3006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
3007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020014
3008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020761
3009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019387
3010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020243
3011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022219
3012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024767
3013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.017788
3014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016807
3015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025655
3016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015725
3017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026736
3018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024767
3019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021223
3020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024155
3021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019574
3022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
3023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020522
3024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020951
3025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016720
3026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025741
3027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.009228
3028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029797
3029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.012664
3030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.028715
3031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021324
3032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026736
3033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024767
3034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021223
3035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022994
3036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020735
3037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
3038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020243
3039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022219
3040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024767
3041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021223
3042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030061
3043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.012501
3044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
3045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016713
3046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025741
3047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016720
3048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025741
3049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016713
3050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022405
3051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020156
3052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021223
3053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
3054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
3055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.017795
3056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020250
3057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022305
3058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020156
3059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021722
3060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.008730
3061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033233
3062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.009228
3063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031640
3064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.006304
3065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
3066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.009221
3067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
3068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016713
3069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
