Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.747286
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.505998
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.164569
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.049580
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.820274
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.423679
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.163379
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.096181
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.710851
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.568686
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.958873
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.288350
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.329791
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.427301
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.083874
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.253438
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.961875
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.611008
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.467091
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.497724
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.222044
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.619764
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.712662
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.385639
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.247355
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.555385
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.926008
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.056174
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.748847
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.684274
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.938085
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.522925
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.883235
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.364614
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.255381
