Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
13000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784431
13001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
13002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789816
13003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.806243
13004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.766564
13005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.806166
13006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.765041
13007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803548
13008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.770474
13009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803548
13010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.770474
13011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803548
13012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.770474
13013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793729
13014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.780153
13015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.804069
13016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787861
13017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.797234
13018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788121
13019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
13020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
13021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
13022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.791638
13023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
13024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.768664
13025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803548
