Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
10000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.427350
10001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.399687
10002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.465295
10003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.679868
10004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.720068
10005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.410612
10006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.053782
10007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.733451
10008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.128504
10009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.670367
10010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.710904
10011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.315428
10012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.550642
10013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.839716
10014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.297508
10015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.824884
10016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.496053
10017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.711349
10018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.655323
10019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.443878
10020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.503633
10021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.657318
10022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.003982
10023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.824079
10024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.086872
10025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.699241
10026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.987370
10027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.100547
10028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.559832
10029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.195855
10030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.948271
10031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.873605
10032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.151108
10033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.995561
10034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.304531
10035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.366175
10036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.728211
10037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.909572
10038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.392293
10039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.565099
10040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.355301
10041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.837481
10042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.353412
10043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.295142
10044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.276263
10045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.338862
10046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.192267
10047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.992026
10048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.757013
10049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.542079
10050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.074491
10051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.725706
10052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.703435
10053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.926761
10054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.085598
10055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.324562
10056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.811843
10057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.352314
10058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.403414
10059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.392891
10060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.179195
10061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.099371
10062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.159033
10063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.780710
10064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.481890
10065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.778336
10066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.528443
10067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.741073
10068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.507922
10069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.881900
10070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.910020
10071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.330056
10072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.689016
10073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.955636
10074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.306738
10075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.638847
10076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.953836
10077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.973921
10078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.011122
10079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.518110
10080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.579724
10081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.841867
10082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.156103
10083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.554717
10084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.982876
10085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.591973
10086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.848390
10087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.017109
10088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.665909
10089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.535506
10090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.879506
10091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.552957
10092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.403234
10093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.429702
10094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.170112
10095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.282995
10096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.621240
10097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.722209
10098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.334384
10099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.397019
10100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.843130
