Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.950897
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.987868
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.132248
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.370839
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.582499
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.353441
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.235512
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.775125
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.733550
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.046835
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.746425
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.844838
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.922921
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.401853
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.850026
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.250146
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.757864
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.681764
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.838444
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.883660
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.478195
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.105405
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.133301
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.188037
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.226680
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.195908
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.518356
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.473672
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.850737
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.237483
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.278972
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.705802
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.860383
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.462417
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.235834
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.522488
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.106984
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.517937
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.273472
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.341250
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.608190
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.269798
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.730591
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.228378
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.292171
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.050559
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.581843
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.510530
53000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.475823
54000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.431941
55000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.020144
56000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.166320
57000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.806013
58000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.454719
59000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.501592
60000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.014614
61000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.147618
62000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.541733
63000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.286435
64000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.202464
65000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.794668
66000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.799117
67000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.095939
68000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.710694
