cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,10,3
5800,31,1
5900,0,0
6000,4,25
6100,18,21
6200,27,21
6300,17,20
6400,16,23
6500,38,18
6600,21,20
6700,19,22
6800,18,21
6900,28,25
7000,26,19
7100,22,21
7200,23,22
7300,10,22
7400,7,22
7500,5,18
7600,4,20
7700,1,22
7800,9,22
7900,4,21
8000,2,21
8100,2,22
8200,2,22
8300,1,22
8400,1,21
8500,1,21
8600,4,21
8700,4,19
8800,3,24
8900,2,19
9000,3,19
9100,3,15
9200,3,15
9300,0,5
9400,2,9
9500,0,11
9600,1,6
9700,0,4
9800,0,5
9900,0,14
10000,0,8
10100,0,4
10200,0,6
10300,0,11
10400,0,6
10500,0,7
10600,0,10
10700,0,10
10800,0,8
10900,0,3
11000,0,10
11100,1,9
11200,1,6
11300,0,16
11400,0,8
11500,1,9
11600,0,15
11700,1,10
11800,1,14
11900,0,9
12000,1,11
12100,2,10
12200,0,5
12300,0,9
12400,0,8
12500,0,12
12600,0,5
12700,0,7
12800,1,5
12900,0,11
13000,0,7
13100,1,9
13200,0,15
13300,1,11
13400,2,11
13500,0,3
13600,2,11
13700,0,7
13800,0,4
13900,0,7
14000,1,3
14100,1,10
14200,1,8
14300,1,10
14400,1,9
14500,0,8
14600,0,6
14700,1,4
14800,0,4
14900,1,4
15000,0,9
15100,1,7
15200,1,3
15300,0,4
15400,0,8
15500,0,2
15600,0,5
15700,0,4
15800,0,6
15900,1,6
16000,0,2
16100,0,6
16200,1,6
16300,0,9
16400,1,7
16500,0,8
16600,0,1
16700,1,6
16800,0,5
16900,0,9
17000,1,4
17100,0,4
17200,0,4
17300,2,7
17400,1,4
17500,0,5
17600,0,2
17700,0,4
17800,0,5
17900,0,2
18000,1,1
18100,0,4
18200,0,6
18300,0,3
18400,0,1
18500,0,1
18600,0,4
18700,1,4
18800,0,3
18900,0,4
19000,0,5
19100,0,1
19200,0,3
19300,1,1
19400,1,7
19500,0,1
19600,0,3
19700,0,5
19800,0,4
19900,0,5
20000,0,6
20100,0,2
20200,0,5
20300,0,7
20400,0,5
20500,0,4
20600,0,3
20700,1,3
20800,0,2
20900,0,5
21000,0,3
21100,0,6
21200,0,2
21300,0,0
21400,0,1
21500,1,1
21600,0,5
21700,0,4
21800,0,5
21900,0,2
22000,1,5
22100,0,2
22200,0,2
22300,0,1
22400,0,3
22500,1,2
22600,0,5
22700,0,2
22800,0,1
22900,0,2
23000,0,4
23100,0,2
23200,0,2
23300,0,0
23400,0,2
23500,0,2
23600,0,1
23700,0,2
23800,0,5
23900,0,2
24000,0,2
24100,1,1
24200,0,0
24300,0,3
24400,0,2
24500,0,2
24600,0,3
24700,0,0
24800,0,1
24900,0,1
25000,0,0
25100,0,1
25200,0,4
25300,0,1
25400,0,2
25500,0,3
25600,0,2
25700,0,1
25800,0,2
25900,0,4
26000,1,0
26100,0,1
26200,0,0
26300,0,1
26400,0,2
26500,0,1
26600,0,2
26700,0,0
26800,0,0
26900,1,2
27000,0,1
27100,0,1
27200,0,3
27300,0,0
27400,1,3
27500,0,3
27600,0,2
27700,0,1
27800,1,1
27900,0,1
28000,0,0
28100,0,1
28200,0,0
28300,0,1
28400,0,1
28500,0,2
28600,0,0
28700,0,1
28800,0,0
28900,0,1
29000,0,2
29100,0,0
29200,1,0
29300,0,0
29400,0,0
29500,0,0
29600,0,0
29700,0,0
29800,0,0
29900,0,0
30000,0,0
30100,0,0
30200,0,2
30300,0,2
30400,0,0
30500,1,0
30600,1,0
30700,0,2
30800,0,1
30900,0,2
31000,0,1
31100,1,1
31200,0,1
31300,0,1
31400,0,0
31500,1,0
31600,0,3
31700,0,0
31800,0,1
31900,0,0
32000,0,0
32100,0,0
32200,0,0
32300,1,1
32400,0,0
32500,0,3
32600,0,1
32700,0,0
32800,0,0
32900,0,0
33000,0,0
33100,0,0
33200,0,1
33300,0,0
33400,0,0
33500,0,2
33600,0,0
33700,0,1
33800,2,1
33900,0,1
34000,0,0
34100,0,0
34200,0,2
34300,0,0
34400,0,0
34500,0,0
34600,0,0
34700,0,1
34800,0,0
34900,0,0
35000,0,0
35100,0,0
35200,0,2
35300,0,0
35400,0,0
35500,0,0
35600,0,1
35700,0,0
35800,0,1
35900,0,0
36000,0,0
36100,0,0
36200,1,1
36300,0,0
36400,0,0
36500,1,1
36600,0,0
36700,0,0
36800,1,0
36900,1,1
37000,0,0
37100,0,0
37200,0,0
37300,0,0
37400,0,0
37500,0,0
37600,0,1
37700,0,0
37800,0,0
37900,0,0
38000,0,0
38100,0,1
38200,0,0
38300,0,0
38400,1,0
38500,0,0
38600,0,0
38700,0,1
38800,0,0
38900,0,0
39000,0,0
39100,0,0
39200,0,0
39300,0,0
39400,0,0
39500,0,0
39600,0,0
39700,0,1
39800,0,0
39900,0,0
40000,0,0
40100,0,0
40200,0,0
40300,0,0
40400,0,0
40500,0,0
40600,0,0
40700,0,0
40800,0,0
40900,0,0
41000,0,0
