cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
5000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5100,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400
5200,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760
5300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5400,1.280,0.960,0.640,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.840,0.000,0.000,0.000,0.000,0.000,2.880,0.000,0.000,2.560,1.920,1.600
5500,74.240,72.000,73.280,71.360,69.760,68.800,69.120,68.800,67.520,67.200,66.560,66.240,66.560,65.280,63.680,64.320,63.360,64.960,73.920,61.760,61.120,59.520,59.840,60.160,73.600,58.880,57.920,73.920,74.880,72.000
5600,37.120,39.680,38.720,40.960,42.880,43.840,43.520,43.840,45.120,45.440,46.080,46.400,46.080,47.360,48.960,48.320,49.280,47.680,34.880,50.880,51.520,53.120,52.800,52.480,36.160,53.760,54.400,36.160,35.840,39.040
5700,4.800,1.280,3.840,1.920,0.960,1.920,2.240,3.520,4.480,1.280,1.920,1.280,0.640,0.960,1.920,0.960,1.280,1.280,3.200,0.960,0.960,0.960,0.320,1.280,3.520,0.000,0.320,4.800,6.080,3.840
5800,5.120,8.320,7.680,13.120,10.560,12.160,14.720,10.880,14.400,12.160,8.640,5.440,10.560,12.800,9.920,8.000,10.240,9.280,9.280,16.000,8.640,8.960,8.320,12.800,10.880,6.720,13.120,5.760,5.440,7.680
5900,19.840,18.240,12.480,15.680,13.440,10.240,7.040,16.320,11.840,14.080,11.200,9.600,12.160,16.000,11.520,9.600,16.000,8.960,17.600,13.760,6.720,10.560,14.400,16.640,16.320,9.600,11.840,12.160,19.200,10.880
6000,0.960,2.560,4.800,0.000,5.760,6.400,6.720,0.000,3.200,3.200,8.960,14.400,7.360,0.960,7.360,12.160,3.200,11.200,0.640,0.000,14.400,10.240,7.680,0.000,0.000,14.400,5.760,8.000,11.200,8.320
6100,9.600,23.360,24.000,0.000,0.000,0.000,23.680,17.600,50.560,0.000,0.000,0.000,20.480,23.040,23.040,0.000,0.000,0.000,0.000,0.000,23.040,16.320,6.400,0.320,31.680,0.000,21.440,8.960,35.840,0.000
6200,37.440,31.040,28.160,0.000,0.000,25.600,27.520,56.000,46.720,7.040,23.040,10.240,29.440,57.920,28.160,0.000,0.000,0.000,0.000,0.000,28.160,32.000,58.560,36.480,23.680,1.920,29.760,36.160,4.160,0.000
6300,4.160,36.800,0.000,0.000,0.000,58.560,0.000,28.800,33.600,38.720,28.160,36.800,1.280,48.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.880,37.440,14.400,50.560,36.160,0.000,42.240,34.240,0.000
6400,0.000,13.760,1.280,0.000,0.000,18.240,6.400,0.000,25.580,5.440,0.000,4.160,0.000,23.680,2.880,0.000,0.000,0.000,0.000,0.000,3.200,0.000,0.000,0.000,64.960,13.120,0.320,15.040,24.640,0.000
6500,7.680,5.440,7.360,0.000,0.000,3.840,1.280,11.840,7.680,0.000,2.560,0.000,7.680,13.120,4.800,0.000,0.000,0.000,0.000,0.000,4.480,7.680,12.160,7.680,41.600,0.000,7.360,7.680,0.000,0.000
6600,0.000,7.680,0.000,0.000,0.000,11.520,0.000,3.520,6.720,7.680,5.120,7.680,0.000,9.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,0.000,0.000,7.680,0.000,7.680,7.360,0.000
6700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.840,0.000,0.000,0.000,0.320,0.000
6800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.200,0.000,0.000,0.000,0.000,0.000
6900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00
