Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.364015
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.485337
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.485337
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.485337
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.485337
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.087374
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.587000
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.679195
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.261860
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.114357
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.049294
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.478551
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.112107
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.316922
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.148295
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.885213
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.200348
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.212590
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.266976
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.489724
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.562144
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.843753
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.077625
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.109713
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.113879
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.009008
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.187303
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.257500
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.788534
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.506790
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.259409
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.642308
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.145799
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.414377
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.493670
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.325638
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.695120
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.718905
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.336341
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.334270
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.020693
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.309220
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.742848
