cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,1,0,3,0
5600,0,0,30,0,41,0
5700,0,0,9,0,64,0
5800,0,0,23,0,56,0
5900,0,0,4,0,24,0
6000,0,0,2,0,5,0
6100,0,0,9,0,16,0
6200,0,0,6,0,24,0
6300,0,0,19,0,9,0
6400,0,0,22,0,2,0
6500,0,0,15,0,0,0
6600,0,0,6,0,1,0
6700,0,0,13,0,0,0
6800,0,0,25,0,0,0
6900,0,0,24,0,1,0
7000,0,0,9,0,1,0
7100,0,0,6,0,1,0
7200,0,0,14,0,0,0
7300,0,0,9,0,1,0
7400,0,0,8,0,1,0
7500,0,0,15,0,0,0
7600,0,0,7,0,1,0
7700,0,0,6,0,0,0
7800,0,0,16,0,2,0
7900,0,0,8,0,0,0
8000,0,0,6,0,3,0
8100,0,0,7,0,0,0
8200,0,0,6,0,2,0
8300,0,0,12,0,1,0
8400,0,0,10,0,2,0
8500,0,0,9,0,0,0
8600,0,0,11,0,1,0
8700,0,0,5,0,2,0
8800,0,0,11,0,1,0
8900,0,0,5,0,1,0
9000,0,0,10,0,0,0
9100,0,0,10,0,1,0
9200,0,0,8,0,3,0
9300,0,0,9,0,1,0
9400,0,0,7,0,0,0
9500,0,0,13,0,1,0
9600,0,0,9,0,0,0
9700,0,0,4,0,1,0
9800,0,0,13,0,0,0
9900,0,0,5,0,4,0
10000,0,0,8,0,1,0
10100,0,0,11,0,1,0
10200,0,0,9,0,0,0
10300,0,0,9,0,1,0
10400,0,0,10,0,1,0
10500,0,0,5,0,2,0
10600,0,0,13,0,1,0
10700,0,0,7,0,2,0
10800,0,0,10,0,1,0
10900,0,0,6,0,0,0
11000,0,1,10,0,2,1
11100,0,1,9,0,2,1
11200,0,0,4,0,0,0
11300,0,4,13,0,3,4
11400,0,1,9,0,2,1
11500,0,1,0,72,0,1
11600,0,0,0,100,0,0
11700,1,1,0,98,0,1
11800,0,0,0,100,0,0
11900,0,0,0,100,0,0
12000,0,0,0,100,0,0
12100,0,0,0,100,0,0
12200,0,0,0,100,0,0
12300,0,0,0,100,0,0
12400,0,0,0,100,0,0
12500,8,0,11,81,0,0
12600,6,0,45,0,5,0
12700,0,0,4,0,1,0
12800,3,0,11,0,2,0
12900,1,0,9,0,1,0
13000,3,0,6,0,1,0
13100,1,1,10,0,3,1
13200,3,1,14,0,1,1
13300,0,1,7,0,0,1
13400,1,0,11,0,2,0
13500,0,0,6,0,0,0
13600,3,0,8,12,2,0
13700,0,0,0,100,0,0
13800,0,0,0,100,0,0
13900,0,0,0,100,0,0
14000,0,0,0,100,0,0
14100,3,0,9,87,1,0
14200,8,0,49,0,6,0
14300,2,0,2,0,0,0
14400,6,0,12,0,2,0
14500,2,0,9,0,1,0
14600,7,0,5,0,6,0
14700,5,0,11,0,1,0
14800,1,0,10,0,1,0
14900,5,2,4,0,2,2
15000,14,4,8,0,6,4
15100,14,4,6,0,6,4
15200,11,1,11,0,1,1
15300,11,8,12,22,6,8
15400,0,0,0,100,0,0
15500,0,0,0,100,0,0
15600,5,4,3,82,6,4
15700,8,5,1,83,3,5
15800,0,0,0,100,0,0
15900,0,0,0,100,0,0
16000,0,0,0,100,0,0
16100,0,0,0,100,0,0
16200,52,2,12,29,5,2
16300,43,4,15,28,10,4
16400,0,0,0,100,0,0
16500,45,0,6,42,7,0
16600,81,3,6,0,10,3
16700,76,3,12,0,9,3
16800,90,0,6,0,4,0
16900,83,0,8,0,9,0
17000,86,0,8,0,6,0
17100,53,0,5,0,6,0
17200,71,0,4,0,6,0
17300,43,0,6,0,3,0
17400,38,0,3,0,2,0
17500,47,0,4,0,1,0
17600,51,0,3,0,5,0
17700,56,0,8,0,5,0
17800,54,0,7,0,5,0
17900,53,0,11,0,9,0
18000,57,0,6,0,5,0
18100,48,0,11,0,1,0
18200,49,0,9,0,6,0
18300,49,0,9,0,11,0
18400,40,0,15,0,7,0
18500,43,0,12,0,12,0
18600,58,0,14,0,4,0
18700,39,0,19,0,9,0
18800,45,0,15,0,7,0
18900,50,0,20,0,12,0
19000,9,0,6,0,3,0
19100,29,0,11,0,1,0
