cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,1,0,3,0
5600,0,0,26,0,40,0
5700,0,0,14,0,66,0
5800,0,0,16,0,29,0
5900,0,0,11,0,38,0
6000,0,0,4,0,6,0
6100,0,0,2,0,17,0
6200,0,0,6,0,24,0
6300,0,0,17,0,11,0
6400,0,0,18,0,7,0
6500,0,0,16,0,2,0
6600,0,0,6,0,0,0
6700,0,0,7,0,1,0
6800,0,0,18,0,3,0
6900,0,0,29,0,1,0
7000,0,0,20,0,2,0
7100,0,0,6,0,0,0
7200,0,0,9,0,0,0
7300,0,0,19,0,1,0
7400,0,0,10,0,1,0
7500,0,0,10,0,0,0
7600,0,0,9,0,0,0
7700,0,0,4,0,1,0
7800,0,0,13,0,1,0
7900,0,0,10,0,0,0
8000,0,0,6,0,1,0
8100,0,0,10,0,2,0
8200,0,0,9,0,0,0
8300,0,0,9,0,1,0
8400,0,0,10,0,0,0
8500,0,0,13,0,2,0
8600,0,0,11,0,0,0
8700,0,0,11,0,2,0
8800,0,0,5,0,1,0
8900,0,0,8,0,2,0
9000,0,0,4,0,1,0
9100,0,0,11,0,0,0
9200,0,0,9,0,0,0
9300,0,0,9,0,1,0
9400,0,0,11,0,0,0
9500,0,0,9,0,1,0
9600,0,0,8,0,3,0
9700,0,0,7,0,1,0
9800,0,0,6,0,0,0
9900,0,0,10,0,2,0
10000,0,0,11,0,2,0
10100,0,0,7,0,1,0
10200,0,0,11,0,1,0
10300,0,0,6,0,2,0
10400,0,0,12,0,4,0
10500,0,0,8,0,0,0
10600,1,0,13,0,1,0
10700,0,0,7,0,2,0
10800,0,0,9,0,2,0
10900,0,0,11,0,0,0
11000,0,0,5,0,0,0
11100,0,1,5,0,3,1
11200,0,0,12,0,1,0
11300,0,0,8,0,0,0
11400,0,0,5,0,2,0
11500,0,0,15,0,0,0
11600,0,0,9,0,1,0
11700,0,0,9,0,1,0
11800,0,1,10,0,1,1
11900,0,2,10,0,3,2
12000,0,1,8,0,1,1
12100,0,1,9,0,0,1
12200,0,2,9,0,0,2
12300,0,0,9,0,4,0
12400,0,0,11,0,3,0
12500,0,0,7,0,0,0
12600,0,0,8,0,0,0
12700,0,0,12,0,0,0
12800,0,0,9,0,0,0
12900,0,0,8,0,1,0
13000,0,0,6,0,2,0
13100,0,0,13,0,2,0
13200,0,0,7,0,1,0
13300,1,0,11,0,0,0
13400,0,2,7,0,1,2
13500,0,1,5,66,0,1
13600,2,1,2,93,2,1
13700,8,3,24,0,4,3
13800,1,0,6,0,3,0
13900,1,2,12,0,1,2
14000,0,0,3,15,1,0
14100,0,0,0,100,0,0
14200,0,0,0,100,0,0
14300,0,0,0,100,0,0
14400,0,0,0,100,0,0
14500,0,0,0,100,0,0
14600,0,0,0,100,0,0
14700,0,0,0,100,0,0
14800,18,0,15,62,5,0
14900,38,10,36,0,11,10
15000,0,0,0,0,0,0
15100,23,4,32,0,11,4
15200,36,7,22,0,11,7
15300,5,1,0,69,1,1
15400,21,2,5,62,2,2
15500,10,1,4,0,0,1
15600,17,2,3,0,3,2
15700,10,1,4,0,0,1
15800,5,2,3,0,4,2
15900,13,3,2,0,1,3
16000,9,0,5,0,3,0
16100,27,0,4,0,4,0
16200,18,0,3,0,3,0
16300,17,0,1,0,2,0
16400,33,0,7,0,3,0
16500,33,0,10,0,5,0
16600,35,0,2,0,7,0
16700,33,0,5,0,4,0
16800,46,0,6,0,5,0
16900,34,1,5,0,6,1
17000,35,0,5,0,0,0
17100,42,0,4,0,2,0
17200,49,0,8,0,8,0
17300,50,0,4,0,3,0
17400,49,0,2,0,6,0
17500,32,0,3,0,3,0
17600,44,0,2,0,0,0
17700,36,1,4,0,2,1
17800,44,0,7,0,7,0
17900,41,1,12,0,8,1
18000,34,0,11,0,6,0
18100,50,1,8,0,12,1
18200,49,0,14,0,7,0
18300,34,0,18,0,17,0
18400,41,1,14,0,12,1
18500,35,0,20,0,7,0
18600,32,0,12,0,6,0
18700,43,0,23,0,14,0
18800,17,0,14,0,8,0
18900,11,0,9,0,3,0
19000,30,0,7,0,4,0
19100,15,0,8,0,4,0
