cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,8,0,23,0
5600,0,0,23,0,37,0
5700,0,0,14,0,64,0
5800,0,0,12,0,35,0
5900,0,0,8,0,19,0
6000,0,0,3,0,4,0
6100,0,0,1,0,17,0
6200,0,0,7,0,21,0
6300,0,0,9,0,21,0
6400,0,0,15,0,3,0
6500,0,0,7,0,0,0
6600,0,0,11,0,0,0
6700,0,0,25,0,0,0
6800,0,0,20,0,1,0
6900,0,0,11,0,1,0
7000,0,0,20,0,0,0
7100,0,0,23,0,1,0
7200,0,0,10,0,2,0
7300,0,0,7,0,0,0
7400,0,0,14,0,0,0
7500,0,0,9,0,0,0
7600,0,0,7,0,0,0
7700,0,0,9,0,2,0
7800,0,0,6,0,2,0
7900,0,0,13,0,1,0
8000,0,0,5,0,1,0
8100,0,0,12,0,1,0
8200,0,0,7,0,1,0
8300,0,0,7,0,2,0
8400,0,0,12,0,0,0
8500,0,0,4,0,1,0
8600,0,0,14,0,2,0
8700,0,0,3,0,1,0
8800,0,0,9,0,1,0
8900,0,0,10,0,2,0
9000,0,0,8,0,3,0
9100,0,0,6,0,0,0
9200,0,0,12,0,2,0
9300,0,0,8,0,0,0
9400,0,0,8,0,3,0
9500,0,0,8,0,0,0
9600,0,0,11,0,1,0
9700,0,0,11,0,2,0
9800,0,0,7,0,3,0
9900,0,0,4,0,2,0
10000,0,0,10,0,2,0
10100,0,0,12,0,2,0
10200,0,0,8,0,1,0
10300,0,0,6,0,2,0
10400,0,0,12,0,1,0
10500,0,0,8,0,1,0
10600,0,0,7,0,0,0
10700,0,0,9,0,2,0
10800,0,0,14,0,2,0
10900,0,0,6,0,2,0
11000,0,0,10,0,0,0
11100,0,0,9,0,2,0
11200,0,0,10,0,1,0
11300,0,1,7,0,0,1
11400,0,0,10,0,4,0
11500,0,1,10,0,0,1
11600,0,0,10,0,1,0
11700,0,0,8,0,1,0
11800,0,0,5,0,1,0
11900,0,1,12,0,0,1
12000,1,0,8,0,3,0
12100,0,1,7,0,4,1
12200,0,0,9,0,1,0
12300,0,1,6,0,2,1
12400,0,1,11,0,2,1
12500,1,0,11,0,3,0
12600,3,1,8,0,0,1
12700,0,0,6,0,1,0
12800,0,0,13,0,2,0
12900,0,0,4,0,1,0
13000,1,0,13,0,0,0
13100,0,0,6,0,2,0
13200,0,0,11,0,1,0
13300,0,0,10,0,1,0
13400,2,0,8,0,2,0
13500,2,0,10,0,1,0
13600,1,0,7,0,1,0
13700,3,0,11,0,2,0
13800,0,0,5,0,1,0
13900,2,1,11,0,4,1
14000,9,2,10,0,2,2
14100,2,3,10,0,3,3
14200,12,1,6,0,4,1
14300,0,0,3,75,0,0
14400,0,0,0,100,0,0
14500,0,0,0,100,0,0
14600,0,0,0,100,0,0
14700,0,0,0,100,0,0
14800,17,2,15,61,5,2
14900,9,8,11,67,5,8
15000,0,0,0,100,0,0
15100,0,0,0,100,0,0
15200,0,0,0,100,0,0
15300,0,0,0,100,0,0
15400,0,0,0,100,0,0
15500,0,0,0,100,0,0
15600,0,0,0,100,0,0
15700,31,3,20,40,6,3
15800,17,2,13,0,5,2
15900,18,0,5,0,5,0
16000,61,8,24,0,7,8
16100,50,1,14,27,8,1
16200,0,0,0,100,0,0
16300,0,0,0,100,0,0
16400,0,0,0,100,0,0
16500,25,0,3,69,3,0
16600,87,1,6,0,6,1
16700,36,0,4,0,6,0
16800,16,0,1,0,2,0
16900,84,0,7,0,9,0
17000,86,0,6,0,8,0
17100,87,0,3,0,10,0
17200,88,1,6,0,5,1
17300,61,0,5,0,11,0
17400,44,0,4,0,8,0
17500,47,0,9,0,4,0
17600,34,1,3,0,2,1
17700,53,1,6,0,6,1
17800,43,0,12,0,9,0
17900,40,1,11,0,11,1
18000,44,0,6,0,9,0
18100,49,0,5,0,8,0
18200,44,1,13,0,5,1
18300,55,0,14,0,7,0
18400,46,0,21,0,11,0
18500,50,0,13,0,9,0
18600,51,1,10,0,13,1
18700,34,0,25,0,5,0
18800,43,0,12,0,9,0
18900,14,0,10,0,4,0
19000,25,0,7,0,3,0
19100,10,0,11,0,2,0
