cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,2,0,6,0
5600,0,0,29,0,44,0
5700,0,0,10,0,61,0
5800,0,0,21,0,41,0
5900,0,0,8,0,24,0
6000,0,0,0,0,20,0
6100,0,0,4,0,5,0
6200,0,0,8,0,25,0
6300,0,0,16,0,14,0
6400,0,0,20,0,3,0
6500,0,0,10,0,0,0
6600,0,0,6,0,0,0
6700,0,0,15,0,2,0
6800,0,0,23,0,4,0
6900,0,0,24,0,0,0
7000,0,0,19,0,0,0
7100,0,0,4,0,1,0
7200,0,0,8,0,0,0
7300,0,0,14,0,3,0
7400,0,0,5,0,0,0
7500,0,0,10,0,1,0
7600,0,0,7,0,1,0
7700,0,0,10,0,1,0
7800,0,0,8,0,0,0
7900,0,0,9,0,2,0
8000,0,0,12,0,1,0
8100,0,0,6,0,0,0
8200,0,0,11,0,1,0
8300,0,0,5,0,0,0
8400,0,0,15,0,3,0
8500,0,0,5,0,0,0
8600,0,0,17,0,0,0
8700,0,0,8,0,1,0
8800,0,0,10,0,1,0
8900,0,0,8,0,0,0
9000,0,0,4,0,0,0
9100,0,0,11,0,2,0
9200,0,0,12,0,0,0
9300,0,0,8,0,1,0
9400,0,0,9,0,2,0
9500,0,0,5,0,4,0
9600,0,0,14,0,0,0
9700,0,0,6,0,0,0
9800,0,0,13,0,3,0
9900,0,0,7,0,1,0
10000,0,0,9,0,2,0
10100,0,0,11,0,2,0
10200,0,0,4,0,2,0
10300,0,0,12,0,2,0
10400,0,0,10,0,1,0
10500,0,0,5,0,2,0
10600,0,0,10,0,1,0
10700,0,0,8,0,1,0
10800,0,0,10,0,3,0
10900,0,0,4,0,1,0
11000,0,0,11,0,2,0
11100,0,0,9,0,2,0
11200,0,0,9,0,2,0
11300,0,2,11,0,1,2
11400,0,0,6,0,1,0
11500,0,1,13,0,1,1
11600,0,0,8,0,4,0
11700,0,0,10,0,1,0
11800,0,0,7,0,2,0
11900,0,1,7,0,2,1
12000,0,1,7,0,3,1
12100,0,0,6,18,0,0
12200,0,0,0,100,0,0
12300,2,0,23,0,7,0
12400,1,0,8,0,0,0
12500,0,1,6,0,0,1
12600,0,0,10,0,2,0
12700,0,0,4,0,2,0
12800,0,0,16,0,0,0
12900,0,0,9,0,1,0
13000,0,0,6,0,1,0
13100,1,0,10,0,2,0
13200,1,0,12,0,3,0
13300,2,0,9,0,2,0
13400,3,1,8,0,1,1
13500,4,2,12,0,1,2
13600,0,0,4,0,5,0
13700,3,1,7,0,1,1
13800,1,1,10,0,2,1
13900,1,1,15,0,2,1
14000,11,3,5,0,7,3
14100,4,4,7,0,3,4
14200,2,5,6,50,2,5
14300,0,0,0,100,0,0
14400,0,0,0,100,0,0
14500,0,0,0,100,0,0
14600,0,0,0,100,0,0
14700,0,0,0,100,0,0
14800,0,0,0,100,0,0
14900,0,0,0,100,0,0
15000,0,0,0,100,0,0
15100,33,5,14,44,4,5
15200,2,1,0,97,0,1
15300,58,4,27,2,9,4
15400,0,0,0,100,0,0
15500,4,0,6,88,2,0
15600,73,6,13,0,8,6
15700,8,0,0,0,1,0
15800,38,5,5,0,1,5
15900,3,0,0,93,0,0
16000,25,0,5,68,2,0
16100,26,0,2,0,6,0
16200,17,0,0,0,2,0
16300,14,1,0,0,4,1
16400,31,0,6,0,3,0
16500,41,0,4,0,6,0
16600,34,0,2,0,4,0
16700,35,0,2,0,4,0
16800,47,0,2,0,3,0
16900,44,0,3,0,8,0
17000,44,0,1,0,6,0
17100,34,0,4,0,3,0
17200,46,0,4,0,5,0
17300,41,0,3,0,2,0
17400,31,0,6,0,3,0
17500,35,0,4,0,1,0
17600,43,1,9,0,5,1
17700,41,0,4,0,12,0
17800,40,0,7,0,6,0
17900,40,1,9,0,12,1
18000,47,0,10,0,8,0
18100,43,0,7,0,9,0
18200,40,0,9,0,10,0
18300,43,0,19,0,19,0
18400,34,0,15,0,7,0
18500,45,0,19,0,10,0
18600,36,0,11,0,12,0
18700,42,0,20,0,10,0
18800,39,0,15,0,5,0
18900,19,1,10,0,5,1
19000,42,0,9,0,7,0
19100,28,0,8,0,5,0
