3000000,11,0,0,0,1,0
3000100,4,0,0,0,1,0
3000200,10,0,0,0,1,0
3000300,12,0,1,0,1,0
3000400,8,0,0,0,0,0
3000500,8,0,0,0,1,0
3000600,7,0,0,0,4,0
3000700,6,0,0,0,1,0
3000800,10,0,0,0,1,0
3000900,10,0,0,0,0,0
3001000,8,0,0,0,0,0
3001100,8,0,0,0,1,0
3001200,6,0,0,0,0,0
3001300,5,0,0,0,2,0
3001400,9,0,0,0,1,0
3001500,9,0,0,0,0,0
3001600,7,0,0,0,0,0
3001700,8,0,0,0,0,0
3001800,8,0,0,0,0,0
3001900,4,0,1,0,0,0
3002000,8,0,0,0,1,0
3002100,7,0,0,0,2,0
3002200,9,0,0,0,0,0
3002300,5,0,1,0,1,0
3002400,4,0,0,0,2,0
3002500,4,0,0,0,0,0
3002600,8,0,0,0,2,0
3002700,3,0,0,0,0,0
3002800,4,0,1,0,2,0
3002900,8,0,4,0,1,0
3003000,3,0,0,0,0,0
3003100,5,0,0,0,0,0
3003200,15,0,1,0,0,0
3003300,6,0,1,0,1,0
3003400,12,0,1,0,0,0
3003500,5,0,0,0,2,0
3003600,6,0,0,0,0,0
3003700,2,0,1,0,0,0
3003800,2,0,0,0,0,0
3003900,7,0,1,0,1,0
3004000,5,0,0,0,0,0
3004100,3,0,0,0,0,0
3004200,7,0,0,0,0,0
3004300,5,0,2,0,1,0
3004400,4,0,0,0,1,0
3004500,7,0,0,0,1,0
3004600,1,0,0,0,1,0
3004700,7,0,0,0,1,0
3004800,11,0,0,0,0,0
3004900,4,0,0,0,3,0
3005000,4,0,0,0,0,0
3005100,11,0,1,0,4,0
3005200,3,0,0,0,1,0
3005300,7,0,0,0,2,0
3005400,3,0,0,0,1,0
3005500,10,0,0,0,1,0
3005600,5,0,0,0,0,0
3005700,13,0,0,0,1,0
3005800,5,0,0,0,2,0
3005900,4,0,0,0,1,0
3006000,4,0,0,0,2,0
3006100,7,0,0,0,0,0
3006200,8,0,1,0,1,0
3006300,7,0,0,0,0,0
3006400,13,0,0,0,1,0
3006500,5,0,0,0,3,0
3006600,5,0,0,0,2,0
3006700,6,0,0,0,3,0
3006800,9,0,0,0,3,0
3006900,6,0,0,0,0,0
3007000,8,0,0,0,1,0
3007100,2,0,0,0,1,0
3007200,6,0,0,0,1,0
3007300,4,0,0,0,0,0
3007400,5,0,0,0,0,0
3007500,7,0,0,0,1,0
3007600,7,0,0,0,0,0
3007700,4,0,0,0,1,0
3007800,6,0,0,0,0,0
3007900,5,0,0,0,0,0
3008000,9,0,0,0,1,0
3008100,3,0,0,0,0,0
3008200,6,0,0,0,1,0
3008300,7,0,2,0,7,0
3008400,3,0,1,0,1,0
3008500,4,0,0,0,0,0
3008600,9,0,1,0,1,0
3008700,6,0,0,0,2,0
3008800,9,0,3,0,2,0
3008900,6,0,3,0,5,0
3009000,6,0,0,0,0,0
3009100,3,0,2,0,1,0
3009200,5,0,3,0,4,0
3009300,7,0,3,0,3,0
3009400,5,0,2,0,2,0
3009500,11,0,2,0,1,0
3009600,5,0,0,0,1,0
3009700,17,0,1,0,1,0
3009800,5,0,1,0,2,0
3009900,7,0,0,0,0,0
3010000,9,0,0,0,1,0
3010100,13,0,0,0,2,0
3010200,9,0,0,0,1,0
3010300,5,0,0,0,1,0
3010400,10,0,0,0,0,0
3010500,8,0,1,0,4,0
3010600,8,0,0,0,2,0
3010700,7,0,1,0,1,0
3010800,8,0,0,0,1,0
3010900,4,0,2,0,6,0
3011000,8,0,3,0,5,0
3011100,8,0,0,0,2,0
3011200,6,0,0,0,2,0
3011300,8,0,2,0,3,0
3011400,7,0,2,0,6,0
3011500,16,0,2,0,1,0
3011600,10,0,0,0,0,0
3011700,12,0,0,0,3,0
3011800,15,0,0,0,3,0
3011900,15,0,3,0,4,0
3012000,12,0,8,0,3,0
3012100,7,0,0,0,1,0
3012200,22,0,0,0,2,0
3012300,9,0,0,0,1,0
3012400,10,0,1,0,3,0
3012500,17,0,1,0,3,0
3012600,13,0,0,0,1,0
3012700,5,0,0,0,2,0
3012800,12,0,0,0,0,0
3012900,14,0,2,0,2,0
3013000,15,0,2,0,4,0
3013100,11,0,0,0,1,0
3013200,14,0,0,0,2,0
3013300,18,0,0,0,3,0
3013400,5,0,0,0,0,0
3013500,19,0,1,0,2,0
3013600,12,0,0,0,0,0
3013700,14,0,0,0,1,0
3013800,7,0,0,0,4,0
3013900,14,0,1,0,0,0
3014000,20,0,0,0,1,0
3014100,10,0,1,0,3,0
3014200,17,0,1,0,0,0
3014300,17,0,0,0,1,0
3014400,16,0,1,0,3,0
3014500,13,0,1,0,2,0
3014600,11,0,2,0,2,0
3014700,13,0,1,0,3,0
3014800,12,0,5,0,7,0
3014900,12,0,1,0,1,0
3015000,12,0,0,0,2,0
3015100,18,0,0,0,2,0
3015200,11,0,0,0,1,0
3015300,10,0,4,0,1,0
3015400,9,0,1,0,5,0
3015500,19,0,0,0,0,0
3015600,18,0,2,0,4,0
3015700,5,0,0,0,3,0
3015800,25,0,1,0,4,0
3015900,13,0,0,0,2,0
3016000,10,0,0,0,2,0
3016100,11,0,0,0,4,0
3016200,14,0,0,0,2,0
3016300,17,0,1,0,0,0
3016400,10,0,1,0,1,0
3016500,16,0,0,0,4,0
3016600,9,0,1,0,0,0
3016700,11,0,0,0,0,0
3016800,20,0,0,0,3,0
3016900,21,0,0,0,2,0
3017000,11,0,0,0,3,0
3017100,18,0,1,0,0,0
3017200,14,0,1,0,0,0
3017300,12,0,0,0,0,0
3017400,13,0,0,0,0,0
3017500,22,0,0,0,1,0
3017600,8,0,1,0,0,0
3017700,8,0,1,0,3,0
3017800,18,0,0,0,0,0
3017900,10,0,0,0,0,0
3018000,19,0,0,0,0,0
3018100,11,0,1,0,0,0
3018200,17,0,0,0,3,0
