cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,7,0,13,0
5600,0,7,26,0,30,7
5700,1,1,25,0,67,1
5800,3,6,16,0,48,6
5900,0,5,2,0,18,5
6000,1,2,0,0,9,2
6100,4,6,4,0,23,6
6200,1,3,4,0,27,3
6300,0,0,20,0,8,0
6400,0,0,16,0,1,0
6500,0,0,6,0,1,0
6600,0,0,16,0,0,0
6700,0,0,18,0,3,0
6800,0,0,23,0,0,0
6900,0,0,10,0,0,0
7000,0,0,9,0,0,0
7100,0,0,24,0,2,0
7200,0,0,14,0,3,0
7300,0,0,7,0,1,0
7400,0,0,10,0,0,0
7500,0,0,14,0,1,0
7600,0,0,7,0,1,0
7700,0,0,11,0,0,0
7800,0,0,6,0,0,0
7900,0,0,10,0,0,0
8000,0,0,8,0,3,0
8100,0,0,4,0,0,0
8200,0,0,12,0,2,0
8300,0,0,9,0,3,0
8400,0,0,7,0,1,0
8500,0,0,3,0,0,0
8600,0,0,11,0,0,0
8700,0,0,14,0,0,0
8800,0,0,10,0,1,0
8900,0,0,6,0,1,0
9000,0,0,13,0,2,0
9100,0,0,8,0,1,0
9200,0,0,5,0,0,0
9300,0,0,9,0,0,0
9400,0,0,10,0,4,0
9500,0,0,4,0,0,0
9600,0,0,9,0,0,0
9700,0,0,15,0,2,0
9800,0,0,9,0,0,0
9900,0,0,9,0,2,0
10000,0,0,10,0,2,0
10100,0,0,9,0,1,0
10200,0,0,10,0,1,0
10300,0,0,6,0,0,0
10400,0,0,11,0,0,0
10500,0,0,12,0,0,0
10600,0,0,10,0,0,0
10700,0,0,6,0,2,0
10800,0,0,11,0,2,0
10900,0,0,10,0,2,0
11000,0,0,10,0,1,0
11100,0,0,6,0,2,0
11200,0,0,8,0,1,0
11300,0,0,11,0,0,0
11400,0,0,8,0,0,0
11500,0,0,6,0,0,0
11600,0,0,10,0,0,0
11700,0,0,8,0,0,0
11800,1,0,8,0,3,0
11900,0,0,10,0,0,0
12000,0,0,12,0,0,0
12100,0,0,10,0,2,0
12200,0,0,8,0,2,0
12300,0,0,8,0,2,0
12400,0,0,12,0,0,0
12500,0,0,5,0,1,0
12600,0,0,11,0,1,0
12700,0,0,10,0,0,0
12800,0,1,9,0,0,1
12900,0,1,7,0,2,1
13000,0,0,6,0,1,0
13100,0,0,11,0,4,0
13200,0,1,9,0,0,1
13300,0,0,9,0,3,0
13400,0,1,9,0,4,1
13500,0,0,6,0,1,0
13600,1,1,10,6,0,1
13700,0,1,5,0,2,1
13800,4,3,5,0,8,3
13900,1,1,3,54,1,1
14000,0,0,0,100,0,0
14100,0,0,0,100,0,0
14200,0,0,0,100,0,0
14300,0,0,0,100,0,0
14400,0,0,0,100,0,0
14500,0,0,0,100,0,0
14600,0,0,0,100,0,0
14700,0,0,0,100,0,0
14800,4,4,3,87,2,4
14900,29,5,23,35,8,5
15000,0,0,0,100,0,0
15100,0,0,0,100,0,0
15200,0,0,0,100,0,0
15300,0,0,0,100,0,0
15400,0,0,0,100,0,0
15500,0,0,0,100,0,0
15600,0,0,0,100,0,0
15700,0,0,0,100,0,0
15800,17,0,23,55,5,0
15900,45,9,25,11,10,9
16000,23,2,4,54,7,2
16100,30,1,5,0,4,1
16200,38,1,6,50,5,1
16300,0,0,0,100,0,0
16400,0,0,0,100,0,0
16500,14,1,3,79,3,1
16600,81,0,9,0,10,0
16700,32,0,3,0,5,0
16800,19,0,5,0,1,0
16900,78,0,9,0,13,0
17000,82,0,14,0,4,0
17100,75,0,6,0,12,0
17200,40,0,7,0,5,0
17300,40,1,4,0,4,1
17400,37,1,2,0,6,1
17500,38,2,2,0,4,2
17600,31,0,2,0,2,0
17700,41,0,8,0,5,0
17800,51,0,5,0,9,0
17900,42,0,9,0,7,0
18000,40,0,6,0,4,0
18100,41,1,11,0,10,1
18200,42,0,10,0,7,0
18300,41,0,21,0,10,0
18400,46,0,11,0,12,0
18500,43,0,20,0,11,0
18600,39,0,19,0,6,0
18700,43,0,14,0,15,0
18800,17,0,12,0,0,0
18900,6,0,6,0,2,0
19000,19,0,9,0,4,0
19100,13,1,8,0,2,1
