cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,2,0,6,0
5600,0,0,23,0,36,0
5700,0,0,15,0,58,0
5800,0,0,16,0,57,0
5900,0,0,11,0,28,0
6000,0,0,4,0,4,0
6100,0,0,3,0,14,0
6200,0,0,7,0,23,0
6300,0,0,14,0,14,0
6400,0,0,13,0,2,0
6500,0,0,5,0,1,0
6600,0,0,13,0,2,0
6700,0,0,23,0,1,0
6800,0,0,20,0,1,0
6900,0,0,19,0,2,0
7000,0,0,5,0,1,0
7100,0,0,11,0,0,0
7200,0,0,22,0,2,0
7300,0,0,6,0,0,0
7400,0,0,15,0,0,0
7500,0,0,6,0,2,0
7600,0,0,9,0,1,0
7700,0,0,15,0,1,0
7800,0,0,5,0,0,0
7900,0,0,11,0,2,0
8000,0,0,10,0,0,0
8100,0,0,10,0,0,0
8200,0,0,8,0,1,0
8300,0,0,10,0,3,0
8400,0,0,6,0,1,0
8500,0,0,11,0,2,0
8600,0,0,7,0,1,0
8700,0,0,10,0,1,0
8800,0,0,14,0,0,0
8900,0,0,10,0,0,0
9000,0,0,9,0,1,0
9100,0,0,8,0,1,0
9200,0,0,9,0,1,0
9300,0,0,7,0,0,0
9400,0,0,10,0,2,0
9500,0,0,6,0,3,0
9600,0,0,8,0,1,0
9700,0,0,10,0,3,0
9800,0,0,9,0,0,0
9900,0,0,7,0,0,0
10000,0,0,8,0,0,0
10100,0,0,12,0,0,0
10200,0,0,11,0,0,0
10300,0,0,5,0,2,0
10400,0,0,12,0,0,0
10500,0,0,7,0,0,0
10600,0,0,7,0,3,0
10700,0,0,8,0,1,0
10800,0,0,9,0,2,0
10900,0,0,5,0,0,0
11000,0,0,12,0,1,0
11100,0,0,10,0,0,0
11200,0,0,12,0,1,0
11300,0,1,12,0,0,1
11400,0,0,9,0,1,0
11500,0,0,4,0,4,0
11600,0,0,14,0,0,0
11700,0,0,3,0,2,0
11800,0,0,15,0,3,0
11900,0,0,7,0,1,0
12000,0,0,11,0,0,0
12100,0,0,9,0,0,0
12200,0,0,11,0,2,0
12300,0,0,4,0,1,0
12400,0,1,13,0,1,1
12500,0,2,6,0,1,2
12600,0,1,11,0,2,1
12700,0,3,9,0,3,3
12800,1,0,8,25,2,0
12900,0,0,9,0,2,0
13000,1,0,12,0,0,0
13100,0,0,4,0,2,0
13200,0,0,14,0,1,0
13300,0,1,11,0,1,1
13400,0,0,7,0,3,0
13500,2,2,11,0,0,2
13600,2,0,10,0,3,0
13700,0,0,3,0,0,0
13800,2,0,10,0,1,0
13900,1,0,6,21,1,0
14000,0,0,0,100,0,0
14100,0,0,0,100,0,0
14200,0,0,0,100,0,0
14300,0,0,0,100,0,0
14400,0,0,0,100,0,0
14500,9,0,33,55,3,0
14600,21,5,23,0,13,5
14700,7,1,10,0,3,1
14800,8,1,10,0,4,1
14900,0,1,3,38,1,1
15000,0,0,0,100,0,0
15100,0,0,0,100,0,0
15200,0,0,0,100,0,0
15300,0,0,0,100,0,0
15400,0,0,0,100,0,0
15500,0,0,0,100,0,0
15600,0,0,0,100,0,0
15700,0,0,0,100,0,0
15800,49,4,29,3,15,4
15900,47,10,30,0,13,10
16000,7,1,2,88,2,1
16100,0,0,0,100,0,0
16200,0,0,0,100,0,0
16300,8,0,5,83,4,0
16400,71,2,16,0,11,2
16500,80,0,12,0,8,0
16600,31,0,6,0,1,0
16700,23,1,0,0,3,1
16800,75,0,17,0,8,0
16900,69,0,13,0,18,0
17000,77,0,9,0,14,0
17100,81,0,8,0,11,0
17200,65,2,6,0,5,2
17300,45,0,7,0,5,0
17400,41,0,7,0,5,0
17500,39,1,5,0,2,1
17600,39,0,2,0,5,0
17700,49,1,3,0,4,1
17800,48,5,10,0,3,5
17900,40,2,10,0,8,2
18000,44,1,5,0,7,1
18100,47,0,5,0,7,0
18200,47,3,11,0,4,3
18300,42,0,8,0,11,0
18400,38,0,16,0,7,0
18500,47,0,13,0,8,0
18600,55,0,14,0,7,0
18700,41,0,18,0,12,0
18800,46,0,23,0,9,0
18900,42,0,13,0,3,0
19000,23,0,6,0,7,0
19100,31,0,7,0,5,0
