cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,6,0,17,0
5600,0,3,34,0,40,3
5700,0,0,11,0,68,0
5800,2,4,24,0,27,4
5900,0,2,4,0,20,2
6000,0,2,0,0,9,2
6100,4,7,1,0,26,7
6200,5,7,1,0,31,7
6300,2,2,19,0,4,2
6400,0,0,24,0,1,0
6500,0,0,22,0,2,0
6600,0,0,10,0,0,0
6700,0,0,7,0,0,0
6800,0,0,14,0,1,0
6900,0,0,28,0,0,0
7000,0,0,25,0,0,0
7100,0,0,6,0,0,0
7200,0,0,5,0,3,0
7300,0,0,13,0,5,0
7400,0,0,6,0,1,0
7500,0,0,9,0,0,0
7600,0,0,11,0,0,0
7700,0,0,8,0,0,0
7800,0,0,10,0,0,0
7900,0,0,8,0,0,0
8000,0,0,9,0,0,0
8100,0,0,3,0,2,0
8200,0,0,14,0,1,0
8300,0,0,8,0,0,0
8400,0,0,13,0,0,0
8500,0,0,10,0,0,0
8600,0,0,13,0,1,0
8700,0,0,9,0,0,0
8800,0,0,6,0,0,0
8900,0,0,10,0,0,0
9000,0,0,10,0,0,0
9100,0,0,7,0,0,0
9200,0,0,10,0,0,0
9300,0,0,7,0,1,0
9400,0,0,5,0,1,0
9500,0,0,11,0,2,0
9600,0,0,11,0,2,0
9700,0,0,9,0,1,0
9800,0,0,8,0,1,0
9900,0,0,6,0,2,0
10000,0,0,8,0,1,0
10100,0,0,10,0,0,0
10200,0,0,7,0,1,0
10300,0,0,13,0,0,0
10400,0,0,5,0,1,0
10500,0,0,8,0,1,0
10600,0,0,11,0,0,0
10700,0,0,9,0,4,0
10800,0,0,8,0,1,0
10900,0,0,9,0,1,0
11000,0,0,9,0,0,0
11100,0,0,8,0,4,0
11200,0,2,8,0,3,2
11300,0,0,5,0,1,0
11400,0,0,9,0,4,0
11500,0,0,4,0,1,0
11600,0,2,16,0,2,2
11700,0,1,5,0,0,1
11800,0,1,14,0,4,1
11900,0,2,6,0,0,2
12000,0,0,10,6,1,0
12100,0,0,0,100,0,0
12200,2,1,12,79,6,1
12300,0,0,0,100,0,0
12400,0,0,0,100,0,0
12500,0,0,0,100,0,0
12600,3,0,47,5,7,0
12700,1,0,5,0,1,0
12800,2,0,12,0,2,0
12900,1,0,9,0,0,0
13000,0,0,7,0,1,0
13100,1,0,11,0,1,0
13200,0,0,9,0,2,0
13300,1,0,9,0,0,0
13400,2,0,11,0,2,0
13500,5,0,10,0,0,0
13600,0,0,10,0,0,0
13700,2,0,5,0,1,0
13800,10,2,15,0,1,2
13900,1,1,8,0,3,1
14000,1,1,6,0,0,1
14100,2,1,9,0,1,1
14200,5,1,8,0,4,1
14300,28,3,8,0,4,3
14400,3,0,1,73,0,0
14500,0,0,0,100,0,0
14600,0,0,0,100,0,0
14700,0,0,0,100,0,0
14800,0,0,0,100,0,0
14900,0,0,0,100,0,0
15000,0,0,0,100,0,0
15100,0,0,0,100,0,0
15200,21,4,14,53,8,4
15300,19,11,23,43,4,11
15400,0,0,0,100,0,0
15500,0,0,0,100,0,0
15600,0,0,0,100,0,0
15700,0,0,0,100,0,0
15800,48,0,17,28,7,0
15900,32,3,16,42,7,3
16000,0,0,0,100,0,0
16100,0,0,0,100,0,0
16200,0,0,0,100,0,0
16300,0,0,0,100,0,0
16400,36,2,8,48,6,2
16500,29,1,6,0,2,1
16600,20,0,6,0,1,0
16700,73,1,11,0,15,1
16800,75,0,18,0,7,0
16900,79,0,10,0,11,0
17000,82,0,8,0,10,0
17100,90,1,4,0,5,1
17200,51,0,6,0,5,0
17300,62,2,8,0,4,2
17400,40,0,2,0,5,0
17500,31,0,3,0,5,0
17600,30,2,7,0,3,2
17700,39,1,7,0,11,1
17800,37,1,7,0,6,1
17900,42,0,5,0,6,0
18000,42,0,9,0,6,0
18100,42,0,17,0,12,0
18200,37,0,14,0,4,0
18300,39,0,17,0,6,0
18400,35,0,20,0,9,0
18500,35,0,14,0,10,0
18600,49,0,12,0,2,0
18700,41,0,24,0,11,0
18800,31,0,16,0,6,0
18900,22,0,9,0,4,0
19000,20,0,6,0,2,0
19100,13,0,11,0,1,0
