Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.919920
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.631589
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.631589
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.631589
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.631589
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.414993
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.463811
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.322472
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.314245
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.080098
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.053633
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.944267
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.699197
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.591877
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.283293
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.794384
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.705348
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.836982
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.424454
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.598961
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.545990
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.311825
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.193355
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.278097
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.097849
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.989568
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.921695
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.925374
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.828997
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.760071
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.598177
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.538507
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.488886
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.491980
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.379140
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.594296
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.605164
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.592272
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.514130
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.535321
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.538657
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.503966
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.550129
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803527
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.226246
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.329685
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.306996
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.311970
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.314196
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.313637
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.309638
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.314583
