cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,10,0,3,0
5600,0,0,0,0,27,0
5700,0,0,10,0,0,0
5800,0,0,20,0,50,0
5900,0,0,0,0,40,0
6000,0,0,0,0,0,0
6100,40,0,0,0,0,0
6200,0,0,0,0,0,0
6300,16,0,9,0,22,0
6400,52,0,1,0,8,0
6500,34,0,0,0,0,0
6600,18,0,3,0,9,0
6700,0,0,11,0,33,0
6800,0,0,8,0,24,0
6900,0,0,6,0,16,0
7000,0,0,2,0,8,0
7100,0,0,4,0,12,0
7200,0,0,21,0,47,0
7300,0,0,13,0,51,0
7400,0,0,2,0,10,0
7500,20,0,0,0,0,0
7600,28,0,0,0,0,0
7700,32,0,1,0,3,0
7800,23,0,4,0,12,0
7900,25,0,5,0,15,0
8000,32,0,6,0,18,0
8100,0,0,10,0,30,0
8200,0,0,9,0,27,0
8300,0,0,12,0,36,0
8400,0,0,8,0,24,0
8500,4,0,10,0,30,0
8600,8,0,4,0,9,0
8700,18,0,10,0,22,0
8800,22,0,3,0,17,0
8900,30,0,1,0,6,0
9000,33,0,3,0,9,0
9100,29,0,5,0,15,0
9200,15,0,11,0,29,0
9300,1,0,8,0,28,0
9400,0,0,14,0,40,0
9500,0,0,7,0,23,0
9600,0,0,6,0,18,0
9700,12,0,6,0,18,0
9800,8,0,7,0,18,0
9900,20,0,6,0,21,0
10000,20,0,7,0,18,0
10100,12,0,3,0,12,0
10200,28,0,4,0,12,0
10300,23,0,4,0,12,0
10400,17,0,6,0,18,0
10500,16,0,6,0,18,0
10600,4,0,9,0,24,0
10700,0,0,13,0,41,0
10800,4,0,8,0,25,0
10900,4,0,6,0,16,0
11000,16,0,5,0,13,0
11100,12,0,8,0,27,0
11200,11,0,6,0,17,0
11300,29,0,3,0,11,0
11400,16,0,4,0,11,0
11500,24,0,5,0,16,0
11600,16,0,9,0,27,0
11700,20,0,4,0,12,0
11800,8,0,12,0,34,0
11900,0,0,6,0,20,0
12000,7,0,10,0,27,0
12100,5,0,6,0,20,0
12200,9,0,6,0,14,0
12300,23,0,7,0,24,0
12400,8,0,9,0,24,0
12500,0,0,8,0,26,0
12600,8,0,14,0,43,0
12700,8,0,3,0,11,0
12800,0,0,8,0,24,0
12900,12,0,5,0,15,0
13000,0,0,14,0,39,0
13100,0,0,10,0,33,0
13200,0,0,6,0,17,0
13300,0,0,10,0,31,0
13400,0,0,11,0,30,0
13500,0,0,10,0,27,0
13600,0,0,8,0,30,0
13700,4,0,8,0,23,0
13800,8,0,5,0,13,0
13900,8,0,6,0,21,0
14000,5,0,11,0,29,0
14100,3,0,8,0,28,0
14200,0,0,15,0,42,0
14300,0,0,4,0,15,0
14400,0,0,12,0,36,0
14500,0,0,14,0,42,0
14600,0,0,8,0,20,0
14700,0,0,8,0,26,0
14800,0,0,5,0,17,0
14900,0,0,9,0,27,0
15000,0,0,12,0,33,0
15100,0,0,10,0,30,0
15200,0,0,9,0,27,0
15300,0,0,10,0,33,0
15400,0,0,11,0,31,0
15500,0,0,10,0,32,0
15600,0,0,6,0,18,0
15700,0,0,9,0,27,0
15800,0,0,10,0,26,0
15900,0,0,11,0,33,0
16000,0,0,11,0,32,0
16100,0,0,8,0,29,0
16200,0,0,9,0,25,0
16300,0,0,8,0,26,0
16400,0,0,12,0,36,0
16500,0,0,8,0,23,0
16600,0,0,9,0,27,0
16700,0,0,7,0,22,0
16800,0,0,8,0,24,0
16900,0,0,11,0,32,0
17000,0,0,11,0,32,0
17100,0,0,7,0,23,0
17200,0,0,9,0,24,0
17300,0,0,9,0,30,0
17400,0,0,9,0,27,0
17500,0,0,4,0,12,0
17600,0,0,9,0,27,0
17700,0,0,13,0,39,0
17800,0,0,14,0,42,0
17900,0,0,8,0,18,0
18000,0,0,7,0,24,0
18100,0,0,3,0,12,0
18200,0,0,7,0,21,0
18300,0,0,7,0,18,0
18400,0,0,9,0,30,0
18500,0,0,8,0,20,0
18600,0,0,9,0,30,0
18700,0,0,8,0,22,0
18800,0,0,8,0,27,0
18900,0,0,10,0,30,0
19000,0,0,6,0,15,0
19100,0,0,7,0,24,0
