kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 130 : 916480 4775840 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 127 : 916428 4232880 0 0 0 114554 28639 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 124 : 1019254 3946170 0 0 0 0 0 0 96629 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 123 : 1019254 6284366 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 122 : 1019254 11205463 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 121 : 1019254 10271051 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 120 : 1019254 9346703 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 119 : 1019254 9259349 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 118 : 1019254 131863420 2457440 0 0 997759 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 117 : 1019254 332026720 15518272 0 0 1000148 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 116 : 1019254 9288309 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 115 : 1019254 9267152 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 114 : 1019254 131441889 2455360 0 0 994385 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 113 : 1019254 9252260 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 112 : 1019254 134897447 2631296 0 0 997661 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 111 : 1019254 332797244 15443232 0 0 1000695 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 110 : 1019254 9289431 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 109 : 1019254 9277539 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 108 : 1019254 134924773 2630208 0 0 993971 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 107 : 1019254 9259263 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 106 : 1019254 135926102 2649440 0 0 997730 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 105 : 1019254 333471800 15369536 0 0 1001740 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 104 : 1019254 9286246 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 103 : 1019254 9268607 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 102 : 1019254 137199706 2661824 0 0 993778 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 101 : 1019254 9259654 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 100 : 1019254 179596706 3662464 0 0 997487 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 58 : 713789 6571269 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 56 : 916428 1091758 0 0 0 0 0 0 28560 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 55 : 916428 5649864 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 54 : 916428 484574380 2431200 0 0 257231 28639 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 53 : 916428 485692244 4898432 0 0 228700 28639 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 52 : 916428 10165964 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 51 : 916428 8834412 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 50 : 916428 394136828 3658112 0 0 114316 28639 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 49 : 916428 8816876 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 48 : 916428 8957304 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 47 : 916428 6165044 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 46 : 916428 5739816 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 44 : 916480 312 0 0 0 0 0 0 1 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 43 : 916480 5794432 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 59 : 713789 4426694 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 30 : 916480 6713888 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 60 : 713789 4507127 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 31 : 916480 23779072 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 90 : 253974 2321056 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 32 : 916480 11419552 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 91 : 253974 2309872 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 33 : 916480 11830848 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 92 : 253974 2312793 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 34 : 916480 12098688 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 93 : 253974 2561537 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 35 : 916480 12420800 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 36 : 916480 10020576 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 37 : 916480 6078528 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 96 : 1019254 178659975 3663680 0 0 993265 463307 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 38 : 916480 5898720 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 97 : 1019254 9279623 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 39 : 916480 5683936 0 0 0 0 0 0 0 
spmv_base_L1D_50__webGoogle.1.sm_75.ptx 98 : 1019254 9296299 0 0 0 0 0 0 0 
