Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.167617
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.965550
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.676832
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.379686
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.561903
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.103384
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.174600
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159821
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.223112
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.124088
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.209990
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.196395
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.275249
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.455137
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.894846
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.748228
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.497551
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491548
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516263
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514641
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515828
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.512136
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.411006
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.623362
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162941
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.156022
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.172287
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232759
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.152190
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.189495
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.269832
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.275425
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.292416
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.025596
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.776438
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.455067
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.066624
42000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.916981
43000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.300336
44000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162486
45000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165685
46000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232390
47000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.121800
48000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.130400
49000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.213168
50000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.188804
51000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.223262
52000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.348649
53000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.976966
54000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.758009
55000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.434938
56000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.431209
57000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443233
58000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.475676
59000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.495552
60000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465158
61000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.472779
62000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463451
63000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466746
64000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488163
65000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.460862
66000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.476810
67000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466511
68000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468678
69000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474396
70000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465595
71000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.475453
72000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.464120
73000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465926
74000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488001
75000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492916
76000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494368
77000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517901
78000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510458
79000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517565
80000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.509662
81000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.087426
82000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.904031
83000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.315354
84000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.160948
85000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165105
86000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.234126
87000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.122272
88000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.125682
89000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.203635
90000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.190409
91000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.226228
92000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.356767
93000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.968246
94000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.745062
95000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.452492
96000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.478763
