kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
GRU_L1D_100_K0.1.sm_75.ptx 221 : 98 7072 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 220 : 98 9420 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 219 : 98 21020 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 218 : 98 12910 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 217 : 98 13429 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 216 : 98 635 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 215 : 98 19612 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 214 : 98 26368 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 213 : 98 496 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 212 : 98 2548 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 211 : 98 13570 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 210 : 98 7034 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 209 : 98 2548 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 208 : 98 950 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 191 : 98 490 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 231 : 65536 125553984 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 230 : 65536 804942592 0 0 0 65536 2048 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 229 : 65536 9771072 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 228 : 65536 59541664 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 227 : 65536 17895616 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 226 : 65536 108951872 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 225 : 65536 1140592608 32 0 0 65536 2048 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 224 : 65536 2701760 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 205 : 65438 14310484 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 204 : 65438 5889096 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 203 : 65438 3828617 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 202 : 65438 14092509 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 201 : 65438 5690947 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 200 : 65438 15822656 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 199 : 65438 10337138 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 198 : 65438 15186773 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 197 : 65438 5253905 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 196 : 65438 2120128 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 195 : 65438 2925789 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 194 : 65438 7768026 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 190 : 65536 13212424 0 0 0 0 0 0 98 
GRU_L1D_100_K0.1.sm_75.ptx 189 : 65536 6962624 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 188 : 65536 52514400 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 187 : 65536 53688992 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 186 : 65536 913188416 0 0 0 65536 2048 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 185 : 65536 78427136 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 184 : 65536 57903904 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 183 : 65536 768076192 0 0 0 65536 2048 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 182 : 65536 67965312 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 181 : 65536 556811680 0 0 0 2048 2048 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 179 : 1638400 66234528 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 178 : 1638400 70605248 0 0 0 0 0 0 0 
GRU_L1D_100_K0.1.sm_75.ptx 95 : 1638400 77080192 0 0 0 0 0 0 0 
