Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.385416
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.684859
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.629875
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.192459
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.194833
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.914662
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.331929
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.475699
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.650949
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.353878
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.174646
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.204051
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.635825
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.040014
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.301765
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.383588
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.484721
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.142756
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.609593
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.187303
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.093679
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.359642
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.940847
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.887458
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.416280
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.561602
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.306185
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.057826
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.139551
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.177537
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.977776
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.808661
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.155288
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.853899
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.902857
