Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.356632
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.751066
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.053343
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,48.114209
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.279407
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,50.113423
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.919907
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.827018
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.943030
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.053000
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.914792
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.537017
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.386495
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.477045
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.422697
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.389399
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.375349
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.139344
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.879393
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.209439
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.604855
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.096634
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.698349
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.718613
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.772272
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.545496
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.699024
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.945915
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.981371
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.952464
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.309039
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.234632
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.151944
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.616458
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.362765
