cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,0,0,0,0,0
6000,58,0,0,0,0,0
6100,76,0,0,0,0,0
6200,26,2,38,0,7,2
6300,0,4,46,0,15,4
6400,0,2,18,0,14,2
6500,0,1,5,0,7,1
6600,0,1,10,0,2,1
6700,0,1,5,0,3,1
6800,0,1,9,0,8,1
6900,1,4,5,0,7,4
7000,1,0,7,0,7,0
7100,0,2,8,0,4,2
7200,0,2,5,0,4,2
7300,2,3,10,0,7,3
7400,1,2,7,0,4,2
7500,1,1,6,0,3,1
7600,7,0,9,0,8,0
7700,0,1,6,0,5,1
7800,2,0,7,0,8,0
7900,1,0,5,0,1,0
8000,2,3,8,0,3,3
8100,4,0,7,0,5,0
8200,1,1,8,0,3,1
8300,1,0,4,0,5,0
8400,2,0,7,0,9,0
8500,2,1,6,0,9,1
8600,2,4,4,0,7,4
8700,3,5,8,0,9,5
8800,2,3,4,0,6,3
8900,4,3,4,0,9,3
9000,3,1,7,0,7,1
9100,1,0,6,0,4,0
9200,7,2,4,0,13,2
9300,1,0,6,0,3,0
9400,3,2,8,0,8,2
9500,2,0,5,0,3,0
9600,4,4,8,0,9,4
9700,1,1,4,0,6,1
9800,7,1,5,0,13,1
9900,1,0,4,0,4,0
10000,6,4,4,0,16,4
10100,3,0,5,0,6,0
10200,10,5,6,0,10,5
10300,5,1,5,0,10,1
10400,5,0,3,0,4,0
10500,8,4,3,0,17,4
10600,10,2,5,0,12,2
10700,4,1,4,0,3,1
10800,5,2,5,0,7,2
10900,12,1,5,0,6,1
11000,8,1,6,0,7,1
11100,7,5,5,0,5,5
11200,11,1,6,0,6,1
11300,10,1,6,0,8,1
11400,10,2,7,0,5,2
11500,10,1,4,0,8,1
11600,11,4,5,0,13,4
11700,4,1,3,0,11,1
11800,7,4,3,0,15,4
11900,8,3,3,0,15,3
12000,2,4,2,0,9,4
12100,12,3,4,0,9,3
12200,13,2,5,0,7,2
12300,24,5,5,0,12,5
12400,14,2,3,0,10,2
12500,15,4,5,0,9,4
12600,18,1,2,0,8,1
12700,15,4,3,0,8,4
12800,16,3,0,0,13,3
12900,9,2,7,0,8,2
13000,13,1,8,0,10,1
13100,8,2,8,0,8,2
13200,12,1,6,0,9,1
13300,3,0,6,0,3,0
13400,7,0,8,0,2,0
13500,4,1,6,0,0,1
13600,3,0,9,0,1,0
13700,4,0,15,0,0,0
13800,4,0,5,0,2,0
13900,1,1,13,0,1,1
14000,3,0,7,0,1,0
14100,0,0,7,0,0,0
14200,1,0,7,0,0,0
14300,2,0,8,0,1,0
14400,2,0,4,0,0,0
14500,0,0,9,0,0,0
14600,0,0,6,0,2,0
14700,0,0,3,0,0,0
14800,1,0,8,0,0,0
14900,0,0,7,0,0,0
15000,0,0,7,0,0,0
15100,0,0,7,0,0,0
15200,1,0,9,0,0,0
15300,0,1,5,0,0,1
15400,1,0,9,0,0,0
15500,2,0,7,0,1,0
15600,0,0,6,0,0,0
15700,0,0,6,0,0,0
15800,1,0,5,0,2,0
15900,1,0,7,0,0,0
16000,0,0,7,0,0,0
16100,0,0,6,0,0,0
16200,0,0,7,0,1,0
16300,0,0,7,0,0,0
16400,0,0,4,0,0,0
16500,0,0,8,0,1,0
16600,0,0,7,0,0,0
16700,0,0,8,0,0,0
16800,0,0,7,0,1,0
16900,1,0,8,0,0,0
17000,0,0,6,0,0,0
17100,1,0,7,0,1,0
17200,1,0,8,0,1,0
17300,0,0,9,0,0,0
17400,0,0,4,0,0,0
17500,0,0,9,0,0,0
17600,0,0,7,0,2,0
17700,0,0,9,0,0,0
17800,0,0,7,0,0,0
17900,0,0,5,0,0,0
18000,0,0,8,0,0,0
18100,0,0,8,0,0,0
18200,0,0,7,0,0,0
18300,1,0,9,0,0,0
18400,0,0,7,0,0,0
18500,2,1,7,0,0,1
18600,1,0,9,0,1,0
18700,0,0,7,0,0,0
18800,1,0,8,0,0,0
18900,0,0,6,0,0,0
19000,0,0,6,0,0,0
19100,0,0,11,0,0,0
