cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,8,0,0,0,0,0
6000,52,0,0,0,0,0
6100,79,0,0,0,0,0
6200,21,0,34,0,8,0
6300,0,9,38,0,16,9
6400,1,5,26,0,14,5
6500,0,0,5,0,2,0
6600,0,2,10,0,4,2
6700,0,0,6,0,4,0
6800,0,2,6,0,6,2
6900,4,3,6,0,6,3
7000,0,2,9,0,4,2
7100,2,3,9,0,6,3
7200,0,0,4,0,2,0
7300,2,0,8,0,4,0
7400,2,0,9,0,7,0
7500,1,0,5,0,1,0
7600,3,2,8,0,5,2
7700,2,1,6,0,5,1
7800,7,2,8,0,7,2
7900,0,0,6,0,3,0
8000,0,3,7,0,6,3
8100,1,0,5,0,1,0
8200,1,0,7,0,6,0
8300,3,3,4,0,7,3
8400,3,4,6,0,6,4
8500,0,2,4,0,7,2
8600,2,0,6,0,6,0
8700,1,0,6,0,9,0
8800,0,0,4,0,5,0
8900,8,4,10,0,10,4
9000,3,0,4,0,8,0
9100,4,1,4,0,6,1
9200,6,4,4,0,12,4
9300,2,2,2,0,4,2
9400,2,3,11,0,7,3
9500,1,3,4,0,9,3
9600,3,1,7,0,6,1
9700,10,5,12,0,3,5
9800,2,0,5,0,4,0
9900,0,0,2,0,7,0
10000,1,1,7,0,6,1
10100,6,1,8,0,13,1
10200,3,0,2,0,6,0
10300,3,3,7,0,12,3
10400,1,1,4,0,1,1
10500,7,1,9,0,8,1
10600,7,0,6,0,4,0
10700,2,1,4,0,8,1
10800,7,3,3,0,8,3
10900,3,0,6,0,12,0
11000,1,0,5,0,2,0
11100,12,1,6,0,12,1
11200,9,1,6,0,6,1
11300,11,5,5,0,14,5
11400,1,1,3,0,5,1
11500,16,4,8,0,14,4
11600,8,1,2,0,6,1
11700,13,3,4,0,9,3
11800,7,1,3,0,8,1
11900,11,4,6,0,14,4
12000,4,0,3,0,6,0
12100,8,0,4,0,9,0
12200,5,0,6,0,5,0
12300,16,0,3,0,13,0
12400,12,0,4,0,6,0
12500,6,1,5,0,13,1
12600,11,4,3,0,15,4
12700,12,2,1,0,13,2
12800,27,2,4,0,10,2
12900,16,2,5,0,11,2
13000,16,1,2,0,15,1
13100,14,1,4,0,4,1
13200,16,3,7,0,8,3
13300,18,3,4,0,9,3
13400,16,3,7,0,6,3
13500,14,4,8,0,5,4
13600,7,0,7,0,2,0
13700,1,0,11,0,4,0
13800,1,0,9,0,1,0
13900,2,1,8,0,2,1
14000,1,0,10,0,1,0
14100,2,0,7,0,1,0
14200,0,0,7,0,0,0
14300,1,0,9,0,1,0
14400,1,0,9,0,0,0
14500,0,0,7,0,0,0
14600,0,1,7,0,0,1
14700,1,0,7,0,1,0
14800,0,0,7,0,0,0
14900,1,0,8,0,0,0
15000,0,0,4,0,0,0
15100,0,0,6,0,0,0
15200,0,0,10,0,0,0
15300,0,0,6,0,0,0
15400,0,0,9,0,0,0
15500,0,0,6,0,0,0
15600,1,0,9,0,0,0
15700,0,0,6,0,1,0
15800,0,0,8,0,0,0
15900,1,0,4,0,0,0
16000,0,0,7,0,0,0
16100,1,0,6,0,0,0
16200,1,0,7,0,0,0
16300,1,0,9,0,0,0
16400,2,0,9,0,1,0
16500,0,0,6,0,0,0
16600,2,0,10,0,0,0
16700,2,0,7,0,0,0
16800,0,0,7,0,0,0
16900,2,0,10,0,1,0
17000,0,0,7,0,0,0
17100,0,0,6,0,0,0
17200,0,0,8,0,0,0
17300,1,0,5,0,1,0
17400,0,0,8,0,1,0
17500,1,0,5,0,0,0
17600,1,0,9,0,0,0
17700,1,0,8,0,0,0
17800,0,0,8,0,1,0
17900,0,0,7,0,0,0
18000,0,0,6,0,0,0
18100,0,0,7,0,0,0
18200,1,0,7,0,1,0
18300,0,0,5,0,1,0
18400,0,0,8,0,0,0
18500,0,0,10,0,0,0
18600,0,0,6,0,0,0
18700,0,0,11,0,0,0
18800,0,0,9,0,0,0
18900,0,0,9,0,0,0
19000,0,0,7,0,0,0
19100,1,0,10,0,0,0
