cycle,instruction,cta_id,cluster_id,warp_id,tid
1000719, PC=0x758 (bfs_linear_base.1.sm_75.ptx:412) ret,398,10,8,ffffffff
1010507, PC=0x758 (bfs_linear_base.1.sm_75.ptx:412) ret,433,10,7,ffffffff
1011475, PC=0x758 (bfs_linear_base.1.sm_75.ptx:412) ret,370,10,25,ffffffff
1011903, PC=0x758 (bfs_linear_base.1.sm_75.ptx:412) ret,388,10,17,ffffffff
1014523, PC=0x758 (bfs_linear_base.1.sm_75.ptx:412) ret,398,10,10,ffffffff
1018552, PC=0x758 (bfs_linear_base.1.sm_75.ptx:412) ret,388,10,16,ffffffff
1018559, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,18,ffffffff
1018559, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,16,ffffffff
1018559, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,17,ffffffff
1018560, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,19,ffffffff
1018560, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,20,ffffffff
1018560, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,21,ffffffff
1018560, PC=0x000 (bfs_linear_base.1.sm_75.ptx:41) ld.param.u64 %rd22 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_1],508,10,22,ffffffff
1018561, PC=0x008 (bfs_linear_base.1.sm_75.ptx:42) ld.param.u64 %rd23 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_2],508,10,16,ffffffff
1018561, PC=0x008 (bfs_linear_base.1.sm_75.ptx:42) ld.param.u64 %rd23 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_2],508,10,17,ffffffff
1018561, PC=0x008 (bfs_linear_base.1.sm_75.ptx:42) ld.param.u64 %rd23 [_Z10bfs_kerneliPKmPKiPi9Worklist2S4__param_2],508,10,18,ffffffff
