cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,17,5,0,ffffffff
5006,0,17,5,1,ffffffff
5007,0,17,5,2,ffffffff
5008,0,17,5,4,ffffffff
5009,0,17,5,5,ffffffff
5010,0,17,5,6,ffffffff
5011,0,17,5,3,ffffffff
5012,0,47,5,9,ffffffff
5013,0,17,5,7,ffffffff
5014,0,47,5,8,ffffffff
5015,0,47,5,14,ffffffff
5016,0,47,5,15,ffffffff
5017,0,77,5,16,ffffffff
5018,0,77,5,17,ffffffff
5019,0,77,5,18,ffffffff
5020,0,77,5,19,ffffffff
5021,0,77,5,20,ffffffff
5022,0,77,5,21,ffffffff
5023,0,77,5,22,ffffffff
5024,0,77,5,23,ffffffff
5025,0,107,5,24,ffffffff
5026,0,107,5,25,ffffffff
5027,0,107,5,26,ffffffff
5028,0,107,5,27,ffffffff
5029,0,107,5,28,ffffffff
5030,0,107,5,29,ffffffff
5031,0,107,5,30,ffffffff
5032,0,107,5,31,ffffffff
5033,8,17,5,0,ffffffff
5034,8,17,5,1,ffffffff
5035,8,17,5,2,ffffffff
5036,8,17,5,3,ffffffff
5037,8,17,5,4,ffffffff
5038,8,17,5,5,ffffffff
5039,8,17,5,6,ffffffff
5040,8,17,5,7,ffffffff
5041,8,47,5,8,ffffffff
5042,8,47,5,9,ffffffff
5043,8,47,5,10,ffffffff
5044,8,47,5,11,ffffffff
5045,8,47,5,12,ffffffff
5046,8,47,5,13,ffffffff
5047,8,47,5,14,ffffffff
5048,8,47,5,15,ffffffff
5049,8,77,5,16,ffffffff
5050,8,77,5,17,ffffffff
5051,8,77,5,18,ffffffff
5052,8,77,5,19,ffffffff
5053,8,77,5,20,ffffffff
5054,8,77,5,21,ffffffff
5055,8,77,5,22,ffffffff
5056,8,77,5,23,ffffffff
5057,8,107,5,24,ffffffff
5058,8,107,5,25,ffffffff
5059,8,107,5,26,ffffffff
5060,8,107,5,27,ffffffff
5061,8,107,5,28,ffffffff
5062,8,107,5,29,ffffffff
5063,8,107,5,30,ffffffff
5064,8,107,5,31,ffffffff
5065,10,17,5,0,ffffffff
5066,10,17,5,1,ffffffff
5067,10,17,5,2,ffffffff
5068,10,17,5,3,ffffffff
5069,10,17,5,4,ffffffff
5070,10,17,5,5,ffffffff
5071,10,17,5,6,ffffffff
5072,10,17,5,7,ffffffff
5073,10,47,5,8,ffffffff
5074,10,47,5,9,ffffffff
5075,10,47,5,10,ffffffff
5076,10,47,5,11,ffffffff
5077,10,47,5,12,ffffffff
5078,10,47,5,13,ffffffff
5079,10,47,5,14,ffffffff
5080,10,47,5,15,ffffffff
5081,10,77,5,16,ffffffff
5082,10,77,5,17,ffffffff
5083,10,77,5,18,ffffffff
5084,10,77,5,19,ffffffff
5085,10,77,5,20,ffffffff
5086,10,77,5,21,ffffffff
5087,10,77,5,22,ffffffff
5088,10,77,5,23,ffffffff
5089,10,107,5,24,ffffffff
5090,10,107,5,25,ffffffff
5091,10,107,5,26,ffffffff
5092,10,107,5,27,ffffffff
5093,18,17,5,0,ffffffff
5093,10,107,5,28,ffffffff
5094,18,17,5,1,ffffffff
5094,10,107,5,29,ffffffff
5095,18,17,5,2,ffffffff
5095,10,107,5,30,ffffffff
5096,18,17,5,3,ffffffff
5096,10,107,5,31,ffffffff
5097,28,17,5,0,ffffffff
5098,30,17,5,0,ffffffff
5099,0,47,5,12,ffffffff
5100,28,17,5,1,ffffffff
5101,20,17,5,0,ffffffff
5101,28,17,5,2,ffffffff
5102,30,17,5,1,ffffffff
5103,0,47,5,13,ffffffff
5104,20,17,5,1,ffffffff
5104,30,17,5,2,ffffffff
5105,20,17,5,2,ffffffff
5105,0,47,5,10,ffffffff
5106,28,17,5,3,ffffffff
5107,30,17,5,3,ffffffff
5108,0,47,5,11,ffffffff
5110,20,17,5,3,ffffffff
5110,18,17,5,4,ffffffff
5110,18,17,5,5,ffffffff
5110,18,17,5,6,ffffffff
5111,18,47,5,10,ffffffff
5111,18,17,5,7,ffffffff
5111,18,47,5,8,ffffffff
5111,18,47,5,9,ffffffff
5112,18,47,5,11,ffffffff
5112,18,47,5,12,ffffffff
5112,18,47,5,13,ffffffff
5112,18,47,5,14,ffffffff
5113,18,77,5,16,ffffffff
5113,18,77,5,17,ffffffff
5113,18,77,5,18,ffffffff
5113,18,47,5,15,ffffffff
5114,18,77,5,21,ffffffff
5114,18,77,5,22,ffffffff
5114,18,77,5,19,ffffffff
5114,18,77,5,20,ffffffff
5115,18,107,5,26,ffffffff
5115,18,77,5,23,ffffffff
5115,18,107,5,24,ffffffff
5115,18,107,5,25,ffffffff
5116,18,107,5,27,ffffffff
5116,18,107,5,28,ffffffff
5116,18,107,5,29,ffffffff
5116,18,107,5,30,ffffffff
5117,38,17,5,0,ffffffff
5117,38,17,5,1,ffffffff
5117,38,17,5,2,ffffffff
5117,18,107,5,31,ffffffff
