cycle,pc,cta_id,cluster_id,warp_id,tid
1000724,758,398,10,8,ffffffff
1010515,758,433,10,7,ffffffff
1011480,758,370,10,25,ffffffff
1011908,758,388,10,17,ffffffff
1014528,758,398,10,10,ffffffff
1018557,758,388,10,16,ffffffff
1018562,0,508,10,18,ffffffff
1018563,0,508,10,16,ffffffff
1018564,0,508,10,17,ffffffff
1018565,0,508,10,19,ffffffff
1018566,0,508,10,20,ffffffff
1018567,0,508,10,21,ffffffff
1018568,0,508,10,22,ffffffff
1018569,8,508,10,16,ffffffff
1018570,8,508,10,18,ffffffff
1018571,0,508,10,23,ffffffff
1018572,8,508,10,21,ffffffff
1018573,10,508,10,18,ffffffff
1018574,8,508,10,19,ffffffff
1018575,10,508,10,16,ffffffff
1018576,10,508,10,17,ffffffff
1018577,10,508,10,22,ffffffff
1018578,8,508,10,22,ffffffff
1018579,18,508,10,18,ffffffff
1018579,8,508,10,23,ffffffff
1018580,20,508,10,18,ffffffff
1018580,10,508,10,20,ffffffff
1018581,18,508,10,16,ffffffff
1018581,10,508,10,21,ffffffff
1018582,20,508,10,16,ffffffff
1018582,18,508,10,17,ffffffff
1018582,8,508,10,17,ffffffff
1018583,18,508,10,22,ffffffff
1018583,10,508,10,19,ffffffff
1018584,10,508,10,23,ffffffff
1018585,20,508,10,22,ffffffff
1018586,28,508,10,18,ffffffff
1018587,28,508,10,16,ffffffff
1018588,30,508,10,18,ffffffff
1018589,30,508,10,16,ffffffff
1018590,8,508,10,20,ffffffff
1018591,18,508,10,20,ffffffff
1018591,18,508,10,21,ffffffff
1018591,18,508,10,19,ffffffff
1018591,30,508,10,22,ffffffff
1018592,20,508,10,17,ffffffff
1018592,38,508,10,18,ffffffff
1018592,18,508,10,23,ffffffff
1018592,40,508,10,18,ffffffff
1018593,38,508,10,16,ffffffff
1018593,20,508,10,21,ffffffff
1018593,40,508,10,16,ffffffff
1018594,28,508,10,17,ffffffff
1018595,20,508,10,19,ffffffff
1018595,48,508,10,18,ffffffff
1018596,20,508,10,20,ffffffff
1018596,48,508,10,16,ffffffff
1018597,20,508,10,23,ffffffff
1018597,28,508,10,21,ffffffff
1018598,50,508,10,18,ffffffff
1018599,28,508,10,22,ffffffff
1018600,28,508,10,19,ffffffff
1018601,38,508,10,17,ffffffff
1018601,50,508,10,16,ffffffff
1018602,30,508,10,21,ffffffff
1018603,28,508,10,23,ffffffff
1018604,30,508,10,20,ffffffff
1018605,28,508,10,20,ffffffff
1018606,30,508,10,23,ffffffff
1018607,30,508,10,19,ffffffff
1018608,40,508,10,17,ffffffff
1018609,48,508,10,17,ffffffff
1018610,40,508,10,21,ffffffff
1018611,30,508,10,17,ffffffff
1018612,40,508,10,19,ffffffff
1018613,38,508,10,21,ffffffff
1018613,58,508,10,18,ffffffff
1018613,58,508,10,16,ffffffff
1018613,38,508,10,19,ffffffff
1018613,48,508,10,19,ffffffff
1018614,38,508,10,23,ffffffff
1018614,38,508,10,20,ffffffff
1018614,38,508,10,22,ffffffff
1018614,50,508,10,17,ffffffff
1018615,60,508,10,16,ffffffff
1018615,48,508,10,21,ffffffff
1018616,50,508,10,21,ffffffff
1018617,60,508,10,18,ffffffff
1018617,68,508,10,16,ffffffff
1018618,70,508,10,16,ffffffff
1018618,40,508,10,20,ffffffff
1018619,68,508,10,18,ffffffff
1018619,40,508,10,22,ffffffff
1018620,58,508,10,17,ffffffff
1018620,70,508,10,18,ffffffff
1018620,78,508,10,16,ffffffff
1018620,50,508,10,19,ffffffff
1018621,60,508,10,17,ffffffff
1018621,80,508,10,16,ffffffff
1018621,48,508,10,20,ffffffff
1018622,58,508,10,21,ffffffff
1018622,78,508,10,18,ffffffff
1018622,48,508,10,22,ffffffff
1018623,68,508,10,17,ffffffff
1018623,48,508,10,23,ffffffff
1018624,50,508,10,20,ffffffff
1018625,50,508,10,23,ffffffff
1018627,50,508,10,22,ffffffff
1018628,80,508,10,18,ffffffff
1018629,60,508,10,21,ffffffff
1018629,40,508,10,23,ffffffff
1018630,70,508,10,17,ffffffff
1018631,58,508,10,19,ffffffff
1018631,58,508,10,20,ffffffff
1018631,68,508,10,21,ffffffff
1018632,88,508,10,16,ffffffff
1018632,78,508,10,17,ffffffff
1018633,60,508,10,20,ffffffff
1018633,58,508,10,23,ffffffff
1018633,58,508,10,22,ffffffff
1018633,70,508,10,21,ffffffff
1018634,60,508,10,23,ffffffff
1018634,70,508,10,20,ffffffff
1018634,80,508,10,17,ffffffff
1018635,68,508,10,19,ffffffff
1018635,78,508,10,20,ffffffff
1018635,78,508,10,21,ffffffff
1018636,68,508,10,23,ffffffff
1018636,80,508,10,20,ffffffff
1018636,80,508,10,21,ffffffff
1018637,68,508,10,20,ffffffff
1018637,60,508,10,22,ffffffff
1018637,70,508,10,19,ffffffff
1018638,88,508,10,18,ffffffff
1018638,70,508,10,23,ffffffff
1018639,68,508,10,22,ffffffff
1018640,78,508,10,22,ffffffff
1018641,60,508,10,19,ffffffff
1018641,80,508,10,22,ffffffff
1018642,70,508,10,22,ffffffff
1018643,78,508,10,19,ffffffff
1018644,88,508,10,17,ffffffff
1018644,80,508,10,19,ffffffff
1018645,88,508,10,20,ffffffff
1018645,80,508,10,23,ffffffff
1018646,78,508,10,23,ffffffff
1018646,88,508,10,21,ffffffff
1018651,88,508,10,22,ffffffff
1018653,88,508,10,19,ffffffff
1018655,88,508,10,23,ffffffff
1018963,90,508,10,16,ffffffff
1018964,90,508,10,18,ffffffff
1018965,90,508,10,17,ffffffff
1018966,90,508,10,20,ffffffff
1018967,90,508,10,21,ffffffff
1018968,90,508,10,22,ffffffff
1018969,98,508,10,16,ffffffff
1018969,90,508,10,19,ffffffff
1018970,a0,508,10,16,ffffffff
1018970,98,508,10,18,ffffffff
1018970,90,508,10,23,ffffffff
1018971,a0,508,10,18,ffffffff
1018971,a0,508,10,17,ffffffff
1018972,98,508,10,17,ffffffff
1018972,98,508,10,20,ffffffff
1018973,a0,508,10,20,ffffffff
1018973,98,508,10,21,ffffffff
1018974,a0,508,10,21,ffffffff
1018974,a0,508,10,22,ffffffff
1018975,98,508,10,22,ffffffff
1018975,98,508,10,19,ffffffff
1018976,b0,508,10,16,ffffffff
1018976,a0,508,10,19,ffffffff
1018977,98,508,10,23,ffffffff
1018977,b0,508,10,18,ffffffff
1018978,a0,508,10,23,ffffffff
1018980,b8,508,10,16,ffffffff
1018980,b0,508,10,17,ffffffff
1018981,b8,508,10,18,ffffffff
1018981,b0,508,10,20,ffffffff
1018981,b0,508,10,21,ffffffff
1018982,b0,508,10,19,ffffffff
1018982,b0,508,10,22,ffffffff
1018985,b8,508,10,20,ffffffff
1018985,b8,508,10,17,ffffffff
1018986,b8,508,10,22,ffffffff
1018986,b0,508,10,23,ffffffff
1018987,b8,508,10,21,ffffffff
1018987,b8,508,10,19,ffffffff
1018989,c0,508,10,16,ffffffff
1018990,b8,508,10,23,ffffffff
1018990,c0,508,10,18,ffffffff
1018994,c0,508,10,20,ffffffff
1018994,c0,508,10,17,ffffffff
1018995,c0,508,10,22,ffffffff
1018995,d0,508,10,16,ffffffff
1018996,c0,508,10,19,ffffffff
1018996,c0,508,10,21,ffffffff
1018996,d0,508,10,18,ffffffff
1018999,c0,508,10,23,ffffffff
1019000,d0,508,10,17,ffffffff
1019001,d0,508,10,20,ffffffff
1019002,d0,508,10,21,ffffffff
1019002,d0,508,10,22,ffffffff
1019002,d0,508,10,19,ffffffff
1019003,e0,508,10,16,ffffffff
1019006,e0,508,10,18,ffffffff
1019007,e0,508,10,17,ffffffff
1019008,e0,508,10,20,ffffffff
1019009,e0,508,10,22,ffffffff
1019009,d0,508,10,23,ffffffff
1019009,e0,508,10,21,ffffffff
1019011,e0,508,10,19,ffffffff
1019017,e0,508,10,23,ffffffff
1019393,c8,508,10,18,ffffffff
1019397,c8,508,10,22,ffffffff
1019399,c8,508,10,17,ffffffff
1019402,e8,508,10,18,ffffffff
1019406,e8,508,10,22,ffffffff
1019408,e8,508,10,17,ffffffff
1019411,f0,508,10,18,ffffffff
1019415,f0,508,10,22,ffffffff
1019417,f0,508,10,17,ffffffff
1019429,c8,508,10,23,ffffffff
1019438,e8,508,10,23,ffffffff
1019439,c8,508,10,20,ffffffff
1019440,c8,508,10,19,ffffffff
1019447,f0,508,10,23,ffffffff
1019448,e8,508,10,20,ffffffff
1019449,e8,508,10,19,ffffffff
1019457,f0,508,10,20,ffffffff
1019458,f0,508,10,19,ffffffff
1019459,c8,508,10,16,ffffffff
1019513,c8,508,10,21,ffffffff
1019514,e8,508,10,16,ffffffff
1019530,e8,508,10,21,ffffffff
1019530,f0,508,10,16,ffffffff
1019539,f0,508,10,21,ffffffff
1019934,f8,508,10,18,ffffffff
1019935,100,508,10,18,ffffffff
1019941,108,508,10,18,ffffffff
1019951,118,508,10,18,ffffffff
1019961,120,508,10,18,ffffffff
1019963,128,508,10,18,ffffffff
1019969,130,508,10,18,ffffffff
1019969,f8,508,10,22,ffffffff
1019974,100,508,10,22,ffffffff
1019975,138,508,10,18,ffffffff
1019976,140,508,10,18,ffffffff
1019980,108,508,10,22,ffffffff
1019990,118,508,10,22,ffffffff
1019999,120,508,10,22,ffffffff
1020001,128,508,10,22,ffffffff
1020007,130,508,10,22,ffffffff
1020013,138,508,10,22,ffffffff
1020014,140,508,10,22,ffffffff
1020083,f8,508,10,17,ffffffff
1020094,100,508,10,17,ffffffff
1020100,108,508,10,17,ffffffff
1020110,118,508,10,17,ffffffff
1020119,120,508,10,17,ffffffff
1020121,128,508,10,17,ffffffff
1020127,130,508,10,17,ffffffff
1020133,138,508,10,17,ffffffff
1020134,140,508,10,17,ffffffff
1020137,f8,508,10,23,ffffffff
1020138,100,508,10,23,ffffffff
1020144,108,508,10,23,ffffffff
1020154,118,508,10,23,ffffffff
1020163,120,508,10,23,ffffffff
1020165,128,508,10,23,ffffffff
1020171,130,508,10,23,ffffffff
1020177,138,508,10,23,ffffffff
1020178,140,508,10,23,ffffffff
1020209,f8,508,10,20,ffffffff
1020221,100,508,10,19,ffffffff
1020234,f8,508,10,16,ffffffff
1020237,100,508,10,16,ffffffff
1020241,100,508,10,20,ffffffff
1020243,108,508,10,16,ffffffff
1020247,108,508,10,20,ffffffff
1020253,118,508,10,16,ffffffff
1020257,118,508,10,20,ffffffff
1020262,120,508,10,16,ffffffff
1020262,f8,508,10,21,ffffffff
1020263,f8,508,10,19,ffffffff
1020264,128,508,10,16,ffffffff
1020266,120,508,10,20,ffffffff
1020266,100,508,10,21,ffffffff
1020268,128,508,10,20,ffffffff
1020269,108,508,10,19,ffffffff
1020270,130,508,10,16,ffffffff
1020272,108,508,10,21,ffffffff
1020274,130,508,10,20,ffffffff
1020276,138,508,10,16,ffffffff
1020277,140,508,10,16,ffffffff
1020279,118,508,10,19,ffffffff
1020280,138,508,10,20,ffffffff
1020282,118,508,10,21,ffffffff
1020283,140,508,10,20,ffffffff
1020288,120,508,10,19,ffffffff
1020291,128,508,10,19,ffffffff
1020291,120,508,10,21,ffffffff
1020293,128,508,10,21,ffffffff
1020297,130,508,10,19,ffffffff
1020299,130,508,10,21,ffffffff
1020303,138,508,10,19,ffffffff
1020304,140,508,10,19,ffffffff
1020305,138,508,10,21,ffffffff
1020306,140,508,10,21,ffffffff
1021359,758,433,10,1,ffffffff
1021464,758,398,10,11,ffffffff
1022235,2a8,508,10,17,ffffffff
1022241,2a8,508,10,16,ffffffff
1022244,2b0,508,10,17,ffffffff
1022250,2b0,508,10,16,ffffffff
1022250,2b8,508,10,17,ffffffff
1022256,2b8,508,10,16,ffffffff
1022352,2a8,508,10,19,ffffffff
1022361,2b0,508,10,19,ffffffff
1022367,2b8,508,10,19,ffffffff
1022379,2c8,508,10,19,ffffffff
1022388,2d0,508,10,19,ffffffff
1022440,2a8,508,10,22,ffffffff
1022442,2a8,508,10,21,ffffffff
1022449,2b0,508,10,22,ffffffff
1022451,2b0,508,10,21,ffffffff
1022455,2b8,508,10,22,ffffffff
1022457,2b8,508,10,21,ffffffff
1022489,2a8,508,10,20,ffffffff
1022498,2b0,508,10,20,ffffffff
1022504,2b8,508,10,20,ffffffff
1022509,2a8,508,10,18,ffffffff
1022518,2b0,508,10,18,ffffffff
1022524,2b8,508,10,18,ffffffff
1022883,2d8,508,10,19,ffffffff
1022892,2e0,508,10,19,ffffffff
1022901,2e8,508,10,19,ffffffff
1023233,2f0,508,10,19,ffffffff
1023239,2f8,508,10,19,ffffffff
1023244,300,508,10,19,ffffffff
1023630,2a8,508,10,23,ffffffff
1023639,2b0,508,10,23,ffffffff
1023645,2b8,508,10,23,ffffffff
1023662,3f0,508,10,19,ffffffff
1023671,3f8,508,10,19,ffffffff
1023680,400,508,10,19,ffffffff
1023989,408,508,10,19,ffffffff
1023995,410,508,10,19,ffffffff
1024000,418,508,10,19,ffffffff
1024055,758,433,10,3,ffffffff
1024449,508,508,10,19,ffffffff
1024458,510,508,10,19,ffffffff
1024467,518,508,10,19,ffffffff
1024783,520,508,10,19,ffffffff
1024789,528,508,10,19,ffffffff
1024794,530,508,10,19,ffffffff
1025212,620,508,10,19,ffffffff
1025221,628,508,10,19,ffffffff
1025230,630,508,10,19,ffffffff
1025558,638,508,10,19,ffffffff
1025564,640,508,10,19,ffffffff
1025569,648,508,10,19,ffffffff
1025575,738,508,10,19,ffffffff
1025581,740,508,10,19,ffffffff
1025585,748,508,10,19,ffffffff
1025586,750,508,10,19,ffffffff
1026012,2d8,508,10,19,ffffffff
1026021,2e0,508,10,19,ffffffff
1026030,2e8,508,10,19,ffffffff
1026314,2f0,508,10,19,ffffffff
1026320,2f8,508,10,19,ffffffff
