Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031865
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024241
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021569
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035309
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019162
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023190
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022621
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033403
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021067
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021278
2017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024533
2018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
2025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
