cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,32,1
5800,21,3
5900,63,2
6000,64,0
6100,64,0
6200,58,0
6300,12,0
6400,0,0
6500,9,1
6600,6,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,13,0
7200,63,2
7300,64,2
7400,63,0
7500,63,2
7600,48,0
7700,0,0
7800,0,0
7900,0,0
8000,12,2
8100,10,0
8200,16,0
8300,39,0
8400,58,2
8500,62,0
8600,65,1
8700,63,3
8800,64,0
8900,60,0
9000,60,2
9100,21,0
9200,12,0
9300,12,0
9400,25,5
9500,23,5
9600,52,2
9700,63,0
9800,55,4
9900,64,0
10000,57,2
10100,65,0
10200,64,0
10300,57,2
10400,36,3
10500,7,1
10600,19,0
10700,61,0
10800,63,0
10900,43,0
11000,55,3
11100,55,4
11200,58,1
11300,65,0
11400,40,1
11500,41,7
11600,59,4
11700,56,0
11800,28,0
11900,30,0
12000,33,2
12100,47,7
12200,62,1
12300,57,0
12400,41,2
12500,62,1
12600,51,1
12700,58,0
12800,59,0
12900,34,1
13000,38,6
13100,49,3
13200,38,0
13300,53,0
13400,41,0
13500,38,5
13600,58,5
13700,57,0
13800,63,0
13900,49,0
14000,51,7
14100,58,3
14200,39,0
14300,59,0
14400,32,0
14500,26,2
14600,33,8
14700,48,4
14800,62,0
14900,61,0
15000,48,2
15100,60,2
15200,31,0
15300,64,0
15400,58,0
15500,53,0
15600,34,4
15700,59,0
15800,17,0
15900,61,0
16000,54,0
16100,40,4
16200,29,4
16300,62,0
16400,49,1
16500,61,0
16600,59,4
16700,61,0
16800,58,0
16900,34,0
17000,50,2
17100,40,4
17200,33,0
17300,25,1
17400,62,1
17500,64,0
17600,41,2
17700,19,0
17800,34,0
17900,60,2
18000,64,0
18100,62,3
18200,64,3
18300,58,2
18400,14,0
18500,13,3
18600,43,3
18700,67,0
18800,62,0
18900,39,2
19000,12,2
19100,50,0
19200,65,0
19300,45,3
19400,14,3
19500,16,0
19600,45,2
19700,63,3
19800,62,3
19900,41,0
20000,13,2
20100,41,2
20200,64,0
20300,61,1
20400,63,1
20500,62,3
20600,13,4
20700,21,0
20800,38,0
20900,13,3
21000,61,2
21100,62,0
21200,60,0
21300,56,3
21400,47,0
21500,52,3
21600,24,2
21700,13,2
21800,16,0
21900,57,0
22000,64,1
22100,55,6
22200,52,2
22300,18,1
22400,12,0
22500,21,2
22600,66,1
22700,64,0
22800,58,1
22900,24,3
23000,44,1
23100,63,1
23200,35,2
23300,13,4
23400,59,7
23500,61,4
23600,62,1
23700,46,0
23800,14,3
23900,14,1
24000,48,2
24100,63,1
24200,60,2
24300,63,1
24400,60,2
24500,25,1
24600,12,4
24700,11,2
24800,61,6
24900,61,2
25000,61,0
25100,26,1
25200,25,0
25300,63,2
25400,49,4
25500,12,3
25600,51,1
25700,64,0
25800,62,1
25900,36,5
26000,12,5
26100,34,2
26200,62,1
26300,61,1
26400,64,1
26500,61,2
26600,49,1
26700,19,0
26800,29,4
26900,64,0
27000,27,2
27100,12,4
27200,60,5
27300,59,2
27400,16,3
27500,65,0
27600,63,2
27700,56,5
27800,24,2
27900,44,1
28000,64,0
28100,58,2
28200,16,2
28300,15,1
28400,20,3
28500,62,6
28600,60,2
28700,64,1
28800,61,1
28900,40,1
29000,14,2
29100,45,1
29200,64,0
29300,51,4
29400,16,1
29500,20,2
29600,62,2
29700,20,2
29800,22,5
29900,60,4
30000,60,2
30100,44,1
30200,17,1
30300,48,1
30400,58,0
30500,49,0
30600,12,5
30700,51,1
30800,63,1
30900,42,3
31000,12,3
31100,16,4
31200,60,5
31300,64,1
31400,62,0
31500,55,2
31600,16,1
31700,26,2
31800,61,1
31900,52,3
32000,17,2
32100,10,2
32200,62,1
32300,63,3
32400,46,3
32500,15,2
32600,13,4
32700,56,2
32800,66,2
32900,62,1
33000,49,0
33100,12,2
33200,23,3
33300,61,0
33400,53,0
33500,66,2
33600,63,3
33700,25,6
33800,15,0
33900,13,1
34000,59,0
34100,65,0
34200,62,1
34300,39,3
34400,12,3
34500,12,3
34600,63,2
34700,61,2
34800,64,1
34900,61,1
35000,31,1
35100,12,4
35200,41,1
35300,62,1
35400,57,3
35500,9,2
35600,63,0
35700,57,5
35800,31,4
35900,12,5
36000,49,0
36100,50,0
36200,14,2
36300,54,2
36400,60,3
36500,60,3
36600,60,0
36700,60,3
36800,18,1
36900,11,5
37000,17,0
37100,64,2
37200,64,0
37300,62,0
37400,55,2
37500,14,1
37600,15,1
37700,13,4
37800,52,2
37900,64,1
38000,62,2
38100,62,1
38200,28,1
38300,7,0
38400,21,0
38500,9,1
38600,33,1
38700,6,0
38800,5,0
38900,13,0
