cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,17,2
5700,58,0
5800,13,2
5900,62,2
6000,64,0
6100,62,0
6200,38,0
6300,0,0
6400,0,0
6500,0,1
6600,35,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,24,0
7200,53,2
7300,65,2
7400,62,0
7500,64,2
7600,46,0
7700,0,0
7800,0,0
7900,3,2
8000,19,0
8100,8,0
8200,16,0
8300,48,0
8400,47,2
8500,63,0
8600,62,0
8700,58,4
8800,65,0
8900,64,0
9000,60,2
9100,21,0
9200,12,0
9300,20,2
9400,34,5
9500,38,1
9600,38,2
9700,63,0
9800,58,4
9900,53,0
10000,40,2
10100,62,0
10200,64,0
10300,62,2
10400,54,2
10500,6,0
10600,32,0
10700,44,0
10800,64,0
10900,54,2
11000,43,0
11100,62,2
11200,53,0
11300,62,0
11400,49,1
11500,41,5
11600,66,0
11700,48,0
11800,36,0
11900,22,0
12000,41,3
12100,44,5
12200,64,0
12300,60,0
12400,57,2
12500,55,1
12600,59,1
12700,38,0
12800,65,0
12900,48,2
13000,26,4
13100,32,4
13200,39,0
13300,56,0
13400,30,0
13500,60,1
13600,61,3
13700,62,0
13800,52,0
13900,60,0
14000,46,3
14100,58,1
14200,43,0
14300,63,0
14400,29,0
14500,31,2
14600,38,7
14700,56,1
14800,47,0
14900,48,0
15000,64,2
15100,55,2
15200,48,0
15300,54,0
15400,63,0
15500,40,4
15600,55,4
15700,30,1
15800,23,1
15900,41,0
16000,57,0
16100,46,4
16200,56,4
16300,55,1
16400,64,0
16500,26,0
16600,37,4
16700,63,0
16800,64,0
16900,60,0
17000,42,2
17100,13,2
17200,17,0
17300,62,2
17400,64,2
17500,62,0
17600,56,2
17700,62,0
17800,15,2
17900,16,2
18000,48,0
18100,64,2
18200,62,3
18300,62,2
18400,38,1
18500,15,1
18600,25,1
18700,64,2
18800,66,0
18900,57,1
19000,21,4
19100,15,0
19200,51,1
19300,66,1
19400,46,3
19500,13,1
19600,27,3
19700,61,3
19800,63,3
19900,59,0
20000,61,0
20100,56,2
20200,20,3
20300,15,1
20400,28,0
20500,63,0
20600,66,2
20700,53,3
20800,8,3
20900,20,2
21000,60,2
21100,62,0
21200,45,2
21300,63,2
21400,65,1
21500,53,3
21600,13,4
21700,15,0
21800,35,0
21900,64,0
22000,62,0
22100,62,10
22200,32,0
22300,12,1
22400,23,1
22500,65,0
22600,63,2
22700,64,1
22800,62,1
22900,63,1
23000,31,2
23100,14,3
23200,51,2
23300,11,4
23400,56,6
23500,16,4
23600,42,0
23700,62,2
23800,49,0
23900,50,3
24000,62,1
24100,62,0
24200,53,2
24300,14,1
24400,14,1
24500,38,2
24600,62,7
24700,29,1
24800,13,3
24900,48,0
25000,65,0
25100,62,0
25200,61,2
25300,15,1
25400,42,4
25500,23,3
25600,46,1
25700,63,1
25800,25,4
25900,10,7
26000,49,2
26100,62,2
26200,60,0
26300,24,3
26400,57,0
26500,60,4
26600,61,2
26700,19,2
26800,16,4
26900,64,1
27000,52,3
27100,14,4
27200,36,2
27300,61,3
27400,60,3
27500,60,0
27600,32,4
27700,60,4
27800,20,2
27900,44,1
28000,63,1
28100,36,3
28200,15,1
28300,14,2
28400,39,3
28500,56,5
28600,56,4
28700,55,1
28800,12,1
28900,15,1
29000,63,2
29100,61,2
29200,63,2
29300,63,1
29400,45,3
29500,15,1
29600,13,1
29700,14,1
29800,51,4
29900,16,7
30000,21,0
30100,62,4
30200,64,0
30300,64,0
30400,58,0
30500,14,3
30600,37,1
30700,64,0
30800,63,1
30900,50,3
31000,14,2
31100,13,4
31200,15,2
31300,60,2
31400,66,2
31500,62,0
31600,66,0
31700,48,2
31800,15,2
31900,34,0
32000,65,1
32100,58,1
32200,19,3
32300,14,2
32400,59,5
32500,60,3
32600,59,2
32700,64,2
32800,13,1
32900,14,1
33000,21,3
33100,64,1
33200,60,2
33300,26,3
33400,65,0
33500,62,2
33600,52,4
33700,23,3
33800,13,1
33900,50,0
34000,65,0
34100,63,0
34200,44,4
34300,13,1
34400,16,3
34500,25,6
34600,64,0
34700,60,2
34800,60,2
34900,28,1
35000,16,3
35100,64,0
35200,58,3
35300,24,1
35400,36,3
35500,63,1
35600,54,4
35700,32,4
35800,11,2
35900,49,0
36000,17,1
36100,63,1
36200,65,3
36300,60,2
36400,61,3
36500,28,0
36600,19,0
36700,66,1
36800,49,5
36900,18,1
37000,14,1
37100,58,2
37200,61,1
37300,64,2
37400,25,2
37500,11,2
37600,59,4
37700,62,4
37800,30,0
37900,15,0
38000,11,2
38100,57,2
38200,63,0
38300,36,4
38400,6,2
38500,14,6
38600,40,0
38700,0,0
38800,8,0
38900,11,0
