cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,6,1
5800,51,1
5900,62,4
6000,64,0
6100,64,0
6200,60,0
6300,7,0
6400,0,0
6500,1,1
6600,42,1
6700,19,0
6800,0,0
6900,0,0
7000,0,0
7100,12,0
7200,60,2
7300,64,1
7400,62,1
7500,64,2
7600,52,0
7700,0,0
7800,0,0
7900,3,2
8000,27,0
8100,4,0
8200,8,0
8300,43,0
8400,55,2
8500,56,0
8600,63,2
8700,65,2
8800,64,0
8900,61,1
9000,59,1
9100,22,0
9200,14,0
9300,22,1
9400,23,6
9500,26,1
9600,29,2
9700,63,0
9800,62,4
9900,62,0
10000,63,1
10100,60,1
10200,64,0
10300,62,2
10400,48,2
10500,2,0
10600,26,0
10700,65,0
10800,53,0
10900,48,0
11000,51,3
11100,57,4
11200,43,1
11300,65,0
11400,50,2
11500,46,2
11600,64,0
11700,55,0
11800,25,0
11900,20,0
12000,49,2
12100,43,6
12200,61,0
12300,62,0
12400,59,2
12500,51,2
12600,49,0
12700,54,0
12800,65,0
12900,28,2
13000,42,7
13100,51,1
13200,31,0
13300,40,0
13400,43,0
13500,56,4
13600,53,3
13700,62,1
13800,46,0
13900,65,0
14000,42,4
14100,62,0
14200,48,0
14300,51,0
14400,57,0
14500,24,5
14600,31,4
14700,47,3
14800,59,0
14900,45,0
15000,60,2
15100,61,2
15200,59,0
15300,40,0
15400,31,0
15500,53,3
15600,57,4
15700,52,1
15800,31,0
15900,45,0
16000,53,2
16100,27,4
16200,32,6
16300,64,2
16400,64,0
16500,41,0
16600,22,4
16700,63,0
16800,60,4
16900,62,0
17000,59,2
17100,53,2
17200,14,2
17300,26,0
17400,62,2
17500,64,0
17600,62,2
17700,26,2
17800,16,0
17900,47,0
18000,64,0
18100,62,3
18200,63,2
18300,61,1
18400,15,2
18500,20,0
18600,63,3
18700,66,0
18800,62,0
18900,15,5
19000,13,0
19100,60,2
19200,57,4
19300,16,0
19400,31,4
19500,62,0
19600,17,3
19700,63,1
19800,47,2
19900,43,5
20000,66,1
20100,60,3
20200,16,1
20300,17,0
20400,64,1
20500,64,0
20600,42,4
20700,27,5
20800,51,2
20900,14,4
21000,46,1
21100,46,1
21200,36,2
21300,65,3
21400,63,1
21500,57,2
21600,34,3
21700,14,2
21800,16,0
21900,32,0
22000,64,1
22100,62,4
22200,62,5
22300,49,1
22400,14,1
22500,10,1
22600,54,0
22700,64,2
22800,62,1
22900,62,1
23000,60,3
23100,27,1
23200,12,4
23300,21,0
23400,62,4
23500,13,4
23600,45,1
23700,61,5
23800,63,0
23900,45,3
24000,14,1
24100,18,0
24200,54,4
24300,22,5
24400,64,0
24500,63,3
24600,61,5
24700,11,1
24800,13,4
24900,58,0
25000,62,0
25100,65,0
25200,63,2
25300,62,2
25400,30,4
25500,17,0
25600,35,2
25700,62,2
25800,25,4
25900,39,4
26000,59,4
26100,60,1
26200,64,1
26300,39,0
26400,31,1
26500,16,3
26600,44,2
26700,61,2
26800,40,2
26900,14,2
27000,29,2
27100,60,1
27200,55,4
27300,14,2
27400,39,2
27500,63,5
27600,64,0
27700,62,0
27800,54,2
27900,32,0
28000,17,0
28100,26,4
28200,62,1
28300,15,1
28400,23,4
28500,62,6
28600,62,4
28700,64,0
28800,63,0
28900,52,1
29000,60,1
29100,25,0
29200,13,2
29300,43,1
29400,59,2
29500,30,1
29600,15,1
29700,13,2
29800,26,2
29900,57,5
30000,60,4
30100,62,2
30200,57,0
30300,28,0
30400,14,2
30500,43,1
30600,62,1
30700,64,0
30800,62,2
30900,28,2
31000,15,1
31100,14,4
31200,12,2
31300,63,1
31400,62,4
31500,60,0
31600,34,1
31700,37,2
31800,61,2
31900,61,1
32000,64,0
32100,44,3
32200,15,1
32300,12,2
32400,57,4
32500,24,3
32600,14,2
32700,35,2
32800,63,1
32900,66,1
33000,62,2
33100,46,1
33200,13,2
33300,52,1
33400,64,0
33500,58,2
33600,57,2
33700,24,4
33800,14,2
33900,57,0
34000,64,0
34100,62,1
34200,31,3
34300,12,1
34400,19,4
34500,60,3
34600,62,2
34700,48,2
34800,13,0
34900,23,6
35000,62,1
35100,61,2
35200,36,2
35300,13,1
35400,64,1
35500,63,4
35600,41,3
35700,13,3
35800,15,2
35900,62,2
36000,64,1
36100,54,0
36200,52,3
36300,57,3
36400,62,1
36500,29,3
36600,16,0
36700,47,0
36800,62,4
36900,31,2
37000,16,1
37100,32,3
37200,64,1
37300,61,1
37400,38,0
37500,14,2
37600,10,6
37700,63,1
37800,63,2
37900,63,1
38000,34,1
38100,14,2
38200,41,1
38300,62,1
38400,13,3
38500,13,1
38600,34,1
38700,2,0
38800,5,0
38900,4,0
