cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,7,1,0,0,7
5300,0,0,0,0,0,0
5400,0,0,4,0,12,0
5500,0,0,4,15,12,0
5600,0,0,0,0,0,0
5700,0,24,54,30,5,24
5800,0,66,76,131,18,66
5900,0,70,89,126,15,70
6000,0,5,6,388,1,5
6100,0,16,21,217,10,16
6200,1,17,16,39,2,17
6300,0,0,0,0,0,0
6400,0,0,0,0,0,0
6500,0,0,0,0,0,0
6600,0,0,0,0,0,0
6700,0,0,29,6,0,0
6800,0,0,0,0,0,0
6900,0,0,25,2,0,0
7000,0,0,25,1,0,0
7100,0,0,45,0,1,0
7200,0,0,0,0,0,0
7300,0,0,0,0,0,0
7400,0,0,0,0,0,0
7500,0,0,0,0,0,0
7600,0,0,0,0,0,0
7700,0,2,66,24,0,2
7800,0,0,11,6,0,0
7900,0,0,0,0,0,0
8000,0,0,0,0,0,0
8100,0,0,0,0,0,0
8200,0,0,0,0,0,0
8300,0,0,23,0,2,0
8400,0,6,18,0,1,6
8500,0,6,11,0,2,6
8600,15,2,20,0,8,2
8700,0,0,0,0,0,0
8800,0,0,0,0,0,0
8900,0,0,0,0,0,0
9000,0,0,0,0,0,0
9100,0,0,0,0,0,0
9200,15,0,0,0,0,0
9300,40,0,1,0,2,0
9400,118,0,14,0,8,0
9500,13,1,16,0,3,1
9600,10,1,4,0,0,1
9700,39,0,8,0,2,0
9800,46,0,21,0,5,0
9900,24,0,1,0,0,0
10000,32,0,1,0,2,0
10100,10,0,12,0,1,0
10200,65,0,8,0,2,0
10300,35,0,1,0,2,0
10400,14,0,11,0,2,0
10500,17,0,0,0,0,0
10600,21,0,1,0,2,0
10700,12,0,10,0,4,0
10800,43,0,0,0,3,0
10900,26,0,7,0,1,0
11000,13,0,8,0,0,0
11100,17,0,6,0,3,0
11200,10,0,7,0,3,0
11300,0,0,0,0,0,0
11400,12,0,8,0,4,0
11500,21,0,14,0,2,0
11600,31,0,1,0,0,0
11700,65,0,6,0,6,0
11800,28,0,2,0,1,0
11900,24,0,11,0,3,0
12000,1,0,2,0,0,0
12100,31,2,23,0,7,2
12200,14,1,21,0,2,1
12300,16,2,5,0,2,2
12400,0,0,0,0,0,0
12500,94,0,0,0,4,0
12600,108,0,17,0,9,0
12700,16,0,4,0,1,0
12800,0,0,0,0,0,0
12900,21,0,6,0,0,0
13000,65,1,45,0,16,1
13100,23,0,4,0,1,0
13200,4,0,0,0,0,0
13300,53,0,13,0,1,0
13400,121,0,6,0,8,0
13500,15,0,1,0,4,0
13600,0,0,0,0,0,0
13700,24,0,1,0,0,0
13800,87,5,37,0,8,5
13900,29,1,25,0,2,1
14000,0,0,0,0,0,0
14100,42,0,0,0,1,0
14200,110,0,2,0,3,0
14300,76,0,20,0,2,0
14400,16,0,0,0,2,0
14500,34,1,8,0,3,1
14600,0,0,7,0,1,0
14700,68,0,27,0,13,0
14800,71,2,12,0,2,2
14900,7,1,13,0,4,1
15000,0,0,0,0,0,0
15100,88,0,5,0,5,0
15200,52,0,16,0,2,0
15300,0,0,0,0,0,0
15400,12,0,0,0,1,0
15500,18,0,29,0,1,0
15600,54,0,4,0,0,0
15700,20,0,2,0,4,0
15800,29,0,7,0,1,0
15900,23,0,0,0,2,0
16000,26,0,2,0,0,0
16100,30,0,16,0,4,0
16200,0,0,0,0,0,0
16300,4,0,9,0,1,0
16400,65,0,2,0,0,0
16500,39,0,14,0,2,0
16600,13,0,5,0,1,0
16700,37,0,0,0,4,0
16800,21,0,10,0,0,0
16900,9,0,2,0,1,0
17000,5,0,5,0,1,0
17100,29,1,17,0,0,1
17200,50,0,2,0,2,0
17300,28,0,13,0,5,0
17400,43,0,2,0,0,0
17500,18,0,7,0,1,0
17600,45,0,16,0,4,0
17700,23,0,0,0,1,0
17800,17,0,0,0,0,0
17900,68,0,3,0,5,0
18000,34,0,15,0,1,0
18100,2,0,10,0,1,0
18200,0,0,0,0,0,0
18300,16,2,22,0,6,2
18400,14,0,10,0,0,0
18500,32,0,0,0,3,0
18600,58,0,1,0,3,0
18700,27,0,0,0,3,0
18800,41,0,9,0,3,0
18900,13,0,9,0,2,0
19000,12,0,17,0,2,0
19100,4,0,9,0,2,0
