cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,7,1,0,0,7
5300,0,0,0,0,0,0
5400,0,0,4,0,12,0
5500,0,0,4,18,12,0
5600,0,0,0,0,0,0
5700,0,24,43,10,7,24
5800,0,57,89,169,11,57
5900,0,35,88,123,12,35
6000,0,18,14,244,1,18
6100,0,6,16,173,1,6
6200,0,28,20,129,7,28
6300,0,19,6,73,10,19
6400,0,0,0,0,0,0
6500,0,0,0,0,0,0
6600,0,0,28,0,0,0
6700,0,0,0,0,0,0
6800,0,0,0,0,0,0
6900,0,0,22,0,0,0
7000,0,0,0,0,0,0
7100,0,0,51,5,0,0
7200,0,0,0,0,0,0
7300,0,0,7,0,1,0
7400,0,0,21,0,0,0
7500,0,0,0,0,0,0
7600,0,0,0,0,0,0
7700,0,0,0,0,0,0
7800,0,0,51,0,0,0
7900,0,0,26,0,0,0
8000,0,0,21,0,3,0
8100,0,0,0,0,0,0
8200,4,0,4,0,2,0
8300,25,0,7,0,2,0
8400,17,0,1,0,3,0
8500,0,0,0,0,0,0
8600,13,2,21,0,7,2
8700,2,1,0,0,0,1
8800,0,0,0,0,0,0
8900,10,0,0,0,0,0
9000,33,0,1,0,1,0
9100,44,0,13,0,5,0
9200,0,0,0,0,0,0
9300,7,0,12,0,1,0
9400,39,0,0,0,1,0
9500,71,2,29,0,4,2
9600,14,0,6,0,1,0
9700,27,1,15,0,1,1
9800,31,1,9,0,2,1
9900,17,1,7,0,1,1
10000,39,0,0,0,1,0
10100,0,0,0,0,0,0
10200,21,0,3,0,2,0
10300,8,1,5,0,1,1
10400,3,0,12,0,0,0
10500,9,1,0,0,0,1
10600,80,0,5,0,4,0
10700,15,0,7,0,1,0
10800,47,0,12,0,2,0
10900,12,0,0,0,1,0
11000,14,0,8,0,2,0
11100,11,0,11,0,1,0
11200,23,1,8,0,4,1
11300,49,0,5,0,5,0
11400,23,0,1,0,2,0
11500,58,0,8,0,4,0
11600,15,1,11,0,3,1
11700,8,0,10,0,1,0
11800,9,1,12,0,4,1
11900,59,0,14,0,3,0
12000,39,0,4,0,3,0
12100,41,0,8,0,1,0
12200,93,0,5,0,4,0
12300,13,0,8,0,2,0
12400,18,0,3,0,0,0
12500,28,1,8,0,5,1
12600,72,1,26,0,6,1
12700,59,0,13,0,2,0
12800,42,1,6,0,1,1
12900,17,0,15,0,1,0
13000,19,0,0,0,0,0
13100,46,0,18,0,6,0
13200,5,0,11,0,1,0
13300,49,1,7,0,1,1
13400,49,0,4,0,4,0
13500,85,0,12,0,0,0
13600,38,0,3,0,2,0
13700,0,0,0,0,0,0
13800,25,0,8,0,4,0
13900,11,0,24,0,1,0
14000,37,0,12,0,3,0
14100,24,0,0,0,2,0
14200,70,0,0,0,1,0
14300,48,0,5,0,9,0
14400,21,0,2,0,0,0
14500,25,0,12,0,3,0
14600,52,0,16,0,7,0
14700,19,1,19,0,2,1
14800,50,0,1,0,0,0
14900,18,0,1,0,2,0
15000,58,0,18,0,7,0
15100,39,0,1,0,1,0
15200,27,0,9,0,2,0
15300,46,0,10,0,3,0
15400,20,0,8,0,4,0
15500,82,1,9,0,5,1
15600,36,0,2,0,1,0
15700,7,0,11,0,2,0
15800,9,0,14,0,1,0
15900,33,0,11,0,2,0
16000,5,1,11,0,2,1
16100,20,0,0,0,0,0
16200,18,0,2,0,1,0
16300,63,0,3,0,5,0
16400,60,0,12,0,3,0
16500,16,0,2,0,3,0
16600,21,0,10,0,1,0
16700,39,1,14,0,2,1
16800,34,0,18,0,4,0
16900,0,0,0,0,0,0
17000,17,0,5,0,4,0
17100,30,0,1,0,3,0
17200,18,0,0,0,0,0
17300,67,0,1,0,5,0
17400,26,0,4,0,3,0
17500,46,0,6,0,2,0
17600,3,0,1,0,0,0
17700,33,0,17,0,3,0
17800,29,0,0,0,3,0
17900,12,0,3,0,0,0
18000,10,0,1,0,2,0
18100,75,0,5,0,4,0
18200,24,0,6,0,3,0
18300,24,0,12,0,1,0
18400,5,0,10,0,3,0
18500,36,0,16,0,3,0
18600,25,0,10,0,0,0
18700,27,0,0,0,1,0
18800,70,0,2,0,4,0
18900,8,0,0,0,1,0
19000,29,0,6,0,2,0
19100,8,0,8,0,0,0
