cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,13,6
5700,66,2
5800,60,0
5900,20,4
6000,12,1
6100,51,2
6200,66,0
6300,62,1
6400,64,1
6500,28,3
6600,18,4
6700,62,0
6800,63,6
6900,60,9
7000,58,6
7100,60,4
7200,50,5
7300,13,4
7400,11,5
7500,27,6
7600,59,3
7700,56,6
7800,35,8
7900,16,2
8000,14,6
8100,17,8
8200,50,16
8300,47,17
8400,21,12
8500,14,4
8600,11,6
8700,47,17
8800,51,14
8900,29,16
9000,13,4
9100,14,11
9200,54,11
9300,41,17
9400,11,4
9500,26,11
9600,48,17
9700,47,15
9800,18,6
9900,12,8
10000,34,10
10100,49,14
10200,48,15
10300,32,13
10400,14,3
10500,22,5
10600,49,12
10700,54,9
10800,15,4
10900,22,11
11000,21,10
11100,11,19
11200,11,20
11300,8,9
11400,8,19
11500,7,20
11600,10,17
11700,7,17
11800,7,14
11900,16,13
12000,6,19
12100,11,22
12200,7,13
12300,9,18
12400,6,16
12500,10,19
12600,13,22
12700,9,16
12800,10,22
12900,7,21
13000,12,18
13100,10,17
13200,14,19
13300,4,13
13400,12,16
13500,8,16
13600,6,11
13700,11,15
13800,8,15
13900,7,13
14000,7,15
14100,12,11
14200,9,13
14300,5,18
14400,8,17
14500,7,13
14600,8,14
14700,5,17
14800,7,6
14900,9,7
15000,8,7
15100,3,10
15200,5,9
15300,1,8
15400,7,11
15500,3,5
15600,2,11
15700,6,7
15800,1,8
15900,1,5
16000,0,7
16100,7,7
16200,2,8
16300,6,7
16400,2,5
16500,3,5
16600,2,5
16700,7,8
16800,4,5
16900,6,12
17000,8,8
17100,3,5
17200,3,0
17300,1,1
17400,2,3
17500,3,2
17600,2,3
17700,6,5
17800,4,4
17900,0,3
18000,0,1
18100,2,2
18200,2,4
18300,0,1
18400,1,4
18500,1,1
18600,1,4
18700,0,4
18800,14,3
18900,12,3
19000,0,0
19100,16,4
19200,18,2
19300,28,6
19400,53,4
19500,22,0
19600,15,2
19700,51,0
19800,58,8
19900,57,4
20000,66,1
20100,60,2
20200,21,3
20300,14,0
20400,13,4
20500,45,7
20600,60,4
20700,57,5
20800,17,5
20900,55,3
21000,58,6
21100,42,4
21200,25,6
21300,52,5
21400,63,4
21500,55,9
21600,33,4
21700,13,3
21800,15,5
21900,61,6
22000,57,7
22100,12,5
22200,9,9
22300,58,10
22400,55,8
22500,53,10
22600,52,12
22700,28,6
22800,11,8
22900,47,10
23000,59,10
23100,47,10
23200,7,8
23300,27,12
23400,25,2
23500,38,13
23600,18,14
23700,45,13
23800,20,9
23900,26,7
24000,31,21
24100,23,14
24200,14,19
24300,18,10
24400,10,18
24500,13,13
24600,31,17
24700,14,15
24800,3,5
24900,16,12
25000,22,12
25100,17,17
25200,11,12
25300,4,8
25400,21,12
25500,7,15
25600,5,10
25700,6,12
25800,6,5
25900,10,6
26000,11,10
26100,10,10
26200,6,9
26300,10,10
26400,28,8
26500,31,9
26600,12,14
26700,19,7
26800,16,9
26900,22,12
27000,37,8
27100,13,9
27200,23,7
27300,23,11
27400,36,17
27500,12,8
27600,27,7
27700,52,13
27800,11,14
27900,41,13
28000,9,10
28100,7,10
28200,18,16
28300,17,12
28400,24,15
28500,14,15
28600,10,14
28700,1,10
28800,5,6
28900,10,10
29000,7,9
29100,10,12
29200,3,8
29300,1,4
29400,7,9
29500,10,9
29600,2,0
29700,2,10
29800,7,7
29900,2,7
30000,3,10
30100,6,9
30200,2,7
30300,5,4
30400,11,3
30500,3,7
30600,6,5
30700,16,9
30800,14,7
30900,4,9
31000,2,3
31100,13,8
31200,24,6
31300,6,8
31400,17,8
31500,18,7
31600,17,8
31700,20,5
31800,27,7
31900,20,6
32000,25,7
32100,15,5
32200,32,7
32300,14,3
32400,16,6
32500,31,6
32600,22,6
32700,59,5
32800,26,2
32900,56,7
33000,59,6
33100,42,5
33200,19,6
33300,36,5
33400,48,8
33500,38,6
33600,27,9
33700,62,2
33800,60,4
33900,62,5
34000,38,8
34100,32,9
34200,55,8
34300,41,12
34400,20,11
34500,13,5
34600,8,4
34700,11,12
34800,6,7
34900,12,9
35000,14,10
35100,22,10
35200,12,3
35300,13,7
35400,32,8
35500,15,9
35600,31,14
35700,19,12
35800,26,11
35900,11,11
36000,27,15
36100,38,19
36200,42,16
36300,28,20
36400,19,16
36500,17,18
36600,11,17
36700,2,5
36800,21,14
36900,9,6
37000,11,7
37100,5,15
37200,17,11
37300,16,11
37400,9,9
37500,5,5
37600,2,5
37700,27,17
37800,29,15
37900,14,11
38000,9,10
38100,12,14
38200,19,14
38300,28,13
38400,15,20
38500,2,9
38600,4,9
38700,9,17
38800,28,16
38900,14,20
39000,4,10
39100,0,7
39200,3,9
39300,11,12
39400,9,10
39500,7,8
39600,6,6
39700,9,11
39800,10,12
39900,10,11
40000,2,13
40100,7,13
40200,4,9
40300,4,6
40400,8,7
40500,10,6
40600,3,8
40700,1,6
40800,3,7
40900,4,9
41000,3,9
