1000000,2,2
1000100,7,0
1000200,11,1
1000300,0,1
1000400,1,1
1000500,7,3
1000600,1,2
1000700,0,0
1000800,5,1
1000900,6,2
1001000,4,1
1001100,8,1
1001200,0,2
1001300,4,2
1001400,1,2
1001500,1,2
1001600,15,1
1001700,5,2
1001800,1,3
1001900,0,1
1002000,10,3
1002100,0,0
1002200,3,0
1002300,0,2
1002400,1,5
1002500,16,1
1002600,7,2
1002700,2,1
1002800,0,1
1002900,1,1
1003000,2,0
1003100,14,1
1003200,1,3
1003300,2,0
1003400,0,2
1003500,3,1
1003600,19,1
1003700,0,1
1003800,0,1
1003900,2,3
1004000,3,3
1004100,1,1
1004200,2,2
1004300,0,1
1004400,0,0
1004500,0,2
1004600,3,3
1004700,0,1
1004800,1,1
1004900,0,1
1005000,2,1
1005100,1,0
1005200,0,2
1005300,2,5
1005400,1,1
1005500,0,0
1005600,1,3
1005700,0,2
1005800,0,4
1005900,0,0
1006000,0,1
1006100,0,1
1006200,0,0
1006300,1,0
1006400,0,1
1006500,0,1
1006600,0,0
1006700,1,0
1006800,0,3
1006900,0,1
1007000,0,2
1007100,2,1
1007200,0,2
1007300,0,0
1007400,1,1
1007500,0,0
1007600,0,2
1007700,0,1
1007800,0,0
1007900,0,1
1008000,4,2
1008100,10,2
1008200,0,1
1008300,1,1
1008400,0,0
1008500,0,4
1008600,16,2
1008700,0,1
1008800,0,0
1008900,2,1
1009000,16,4
1009100,19,3
1009200,0,2
1009300,0,0
1009400,8,4
1009500,11,2
1009600,3,3
1009700,2,2
1009800,0,2
1009900,13,1
1010000,0,0
1010100,1,1
1010200,3,0
1010300,5,1
1010400,0,1
1010500,1,0
1010600,0,1
1010700,2,2
1010800,1,1
1010900,3,1
1011000,1,1
1011100,0,3
1011200,1,0
1011300,6,5
1011400,0,0
1011500,5,2
1011600,4,2
1011700,0,1
1011800,0,4
1011900,5,0
1012000,1,2
1012100,2,1
1012200,0,3
1012300,0,1
1012400,0,0
1012500,0,0
1012600,0,3
1012700,2,0
1012800,1,2
1012900,0,4
1013000,9,3
1013100,0,2
1013200,5,2
1013300,0,1
1013400,0,2
1013500,11,4
1013600,5,1
1013700,0,2
1013800,1,1
1013900,4,3
1014000,0,1
1014100,0,2
1014200,4,3
1014300,9,3
1014400,0,0
1014500,3,3
1014600,1,0
1014700,8,3
1014800,11,1
1014900,1,2
1015000,1,2
1015100,3,2
1015200,4,3
1015300,12,3
1015400,0,2
1015500,3,2
1015600,0,2
1015700,2,4
1015800,0,2
1015900,1,1
1016000,1,2
1016100,2,2
1016200,1,0
1016300,0,1
1016400,0,1
1016500,3,1
1016600,1,3
1016700,0,1
1016800,0,3
1016900,0,1
1017000,0,0
1017100,0,1
1017200,0,3
1017300,4,3
1017400,0,0
1017500,0,1
1017600,9,1
1017700,0,0
1017800,8,1
1017900,1,1
1018000,1,2
1018100,3,3
1018200,0,1
1018300,8,3
1018400,7,2
1018500,0,2
1018600,0,5
1018700,0,2
1018800,0,0
1018900,3,1
1019000,0,2
1019100,2,4
1019200,10,0
1019300,0,0
1019400,7,0
1019500,0,1
1019600,1,1
1019700,0,2
1019800,1,5
1019900,0,3
1020000,0,4
1020100,2,0
1020200,1,2
1020300,0,1
1020400,3,2
1020500,2,2
1020600,0,0
1020700,0,1
1020800,0,0
1020900,1,1
1021000,0,3
1021100,1,2
1021200,5,5
1021300,7,4
1021400,2,1
1021500,0,1
1021600,3,3
1021700,9,2
1021800,8,0
1021900,4,2
1022000,7,1
1022100,1,3
1022200,0,3
1022300,1,2
1022400,6,2
1022500,13,2
1022600,0,3
1022700,0,4
1022800,0,3
1022900,7,4
1023000,1,2
1023100,2,1
1023200,8,2
1023300,1,3
1023400,16,4
1023500,8,1
1023600,1,2
1023700,8,2
1023800,13,3
1023900,16,4
1024000,11,3
1024100,1,5
1024200,2,1
1024300,9,2
1024400,0,3
1024500,7,2
1024600,2,2
1024700,0,1
1024800,5,3
1024900,2,2
1025000,2,2
1025100,7,0
1025200,0,2
1025300,3,9
1025400,17,1
1025500,1,3
1025600,0,3
1025700,6,4
1025800,0,2
1025900,10,1
1026000,1,1
1026100,0,1
1026200,11,3
1026300,3,2
1026400,8,4
1026500,5,2
1026600,6,3
1026700,3,3
1026800,3,3
1026900,2,0
1027000,2,0
1027100,3,6
1027200,1,1
1027300,0,2
1027400,0,1
1027500,1,3
1027600,1,1
1027700,0,1
1027800,0,2
1027900,0,1
1028000,2,5
1028100,0,1
1028200,2,2
1028300,6,4
1028400,1,1
1028500,0,1
1028600,1,3
1028700,4,1
1028800,2,1
1028900,6,2
1029000,1,2
1029100,0,1
1029200,1,0
1029300,1,3
1029400,0,2
1029500,1,2
1029600,2,2
1029700,0,7
1029800,10,2
1029900,4,0
1030000,1,2
1030100,0,1
1030200,10,0
1030300,9,2
1030400,1,2
1030500,4,0
1030600,1,0
1030700,1,2
1030800,0,4
1030900,0,3
1031000,0,1
1031100,3,1
1031200,2,5
1031300,2,1
1031400,2,1
1031500,0,1
1031600,0,4
1031700,6,1
1031800,6,3
1031900,7,3
1032000,5,1
1032100,0,2
1032200,1,1
1032300,3,1
1032400,19,6
1032500,1,2
1032600,0,3
1032700,1,5
1032800,9,2
1032900,1,2
1033000,1,2
1033100,1,1
1033200,9,2
1033300,2,2
1033400,0,2
1033500,6,0
1033600,9,1
1033700,4,4
1033800,3,2
1033900,12,2
1034000,3,4
1034100,1,1
1034200,11,3
1034300,0,3
1034400,1,2
1034500,0,4
1034600,1,2
1034700,1,1
1034800,6,1
1034900,2,1
1035000,0,0
1035100,2,4
1035200,1,1
1035300,7,2
1035400,5,6
1035500,6,3
1035600,0,1
1035700,3,2
1035800,0,1
1035900,3,1
1036000,10,5
1036100,0,2
1036200,7,3
1036300,4,1
1036400,9,6
1036500,7,1
1036600,3,2
1036700,0,4
1036800,9,4
1036900,8,1
1037000,2,2
1037100,0,1
1037200,1,0
1037300,1,1
1037400,6,3
1037500,2,2
1037600,0,1
1037700,5,3
1037800,9,3
1037900,15,2
1038000,8,4
1038100,0,3
1038200,11,4
1038300,14,2
1038400,3,3
1038500,2,0
1038600,0,2
1038700,4,1
1038800,0,2
1038900,1,1
1039000,4,2
1039100,8,1
1039200,1,1
1039300,2,3
1039400,3,1
1039500,12,5
1039600,2,3
1039700,1,2
1039800,2,2
1039900,0,1
1040000,1,3
1040100,6,1
1040200,1,1
1040300,1,0
1040400,1,3
1040500,5,2
1040600,9,2
1040700,0,1
1040800,3,4
1040900,5,0
1041000,2,2
1041100,0,3
1041200,0,3
1041300,7,3
1041400,6,1
1041500,1,1
1041600,0,2
1041700,6,3
1041800,1,5
1041900,1,1
1042000,0,2
1042100,1,1
1042200,0,5
1042300,0,2
1042400,0,3
1042500,2,0
1042600,1,2
1042700,1,1
1042800,0,2
1042900,0,2
1043000,0,2
1043100,2,2
1043200,7,2
1043300,2,1
1043400,1,0
1043500,1,3
1043600,0,3
1043700,1,2
1043800,0,0
1043900,0,4
1044000,0,5
1044100,0,3
1044200,0,0
1044300,2,1
1044400,0,0
1044500,2,4
1044600,1,0
1044700,0,1
1044800,2,3
1044900,0,1
1045000,0,3
1045100,5,1
1045200,2,2
1045300,0,3
1045400,7,5
1045500,0,3
1045600,11,4
1045700,0,0
1045800,9,2
1045900,13,0
1046000,1,0
1046100,12,2
1046200,5,8
1046300,0,1
1046400,7,4
1046500,0,1
1046600,15,1
