cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,14,34,122,50,14
5600,0,14,2,32,46,14
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,32,61,63,7,32
6000,0,66,86,93,14,66
6100,0,39,60,235,7,39
6200,0,5,7,245,4,5
6300,0,15,20,194,5,15
6400,0,1,11,226,3,1
6500,0,16,14,206,4,16
6600,0,7,16,232,4,7
6700,0,0,15,327,0,0
6800,0,0,14,273,0,0
6900,0,0,14,151,1,0
7000,0,8,16,164,5,8
7100,0,2,18,323,1,2
7200,0,4,20,142,2,4
7300,0,22,11,177,3,22
7400,0,14,16,206,3,14
7500,0,7,16,120,2,7
7600,0,37,12,168,4,37
7700,0,5,16,204,8,5
7800,0,9,11,168,3,9
7900,3,21,18,190,7,21
8000,1,13,24,278,1,13
8100,1,4,15,164,2,4
8200,0,17,14,111,5,17
8300,0,0,14,203,0,0
8400,1,7,15,230,0,7
8500,0,0,12,319,0,0
8600,0,0,18,236,0,0
8700,0,3,14,159,1,3
8800,0,10,13,124,2,10
8900,0,21,15,107,3,21
9000,21,26,12,155,10,26
9100,0,10,9,237,3,10
9200,13,35,18,154,7,35
9300,3,15,19,306,5,15
9400,0,12,14,152,5,12
9500,2,17,18,271,1,17
9600,6,15,25,195,4,15
9700,0,6,15,336,2,6
9800,0,10,12,219,3,10
9900,0,3,12,264,3,3
10000,1,1,20,227,1,1
10100,0,0,18,348,0,0
10200,0,8,18,201,1,8
10300,0,7,16,315,1,7
10400,1,15,17,145,4,15
10500,0,22,10,249,5,22
10600,0,16,19,205,0,16
10700,0,2,19,254,2,2
10800,0,16,19,170,5,16
10900,0,6,13,368,2,6
11000,1,14,21,159,5,14
11100,0,5,16,284,2,5
11200,3,36,12,159,10,36
11300,1,24,18,210,6,24
11400,0,9,21,218,0,9
11500,0,0,17,230,0,0
11600,0,7,18,245,5,7
11700,0,0,17,299,0,0
11800,0,0,16,184,0,0
11900,5,1,24,163,0,1
12000,9,3,13,235,3,3
12100,1,0,16,215,1,0
12200,0,0,25,230,0,0
12300,0,0,17,148,0,0
12400,0,0,14,219,0,0
12500,4,1,20,261,0,1
12600,0,0,9,291,0,0
12700,0,0,19,172,0,0
12800,0,0,11,298,0,0
12900,0,0,10,175,0,0
13000,0,0,11,157,0,0
13100,0,0,17,262,0,0
13200,0,0,7,344,0,0
13300,0,0,15,155,0,0
13400,0,0,10,386,0,0
13500,0,0,10,306,0,0
13600,0,0,7,250,0,0
13700,0,0,1,199,0,0
13800,0,0,6,176,0,0
13900,0,0,5,175,0,0
14000,0,0,9,299,0,0
14100,0,0,10,141,0,0
14200,0,0,7,199,0,0
14300,0,0,7,376,0,0
14400,0,0,11,135,0,0
14500,0,0,5,220,0,0
14600,0,0,8,241,0,0
14700,0,0,5,395,0,0
14800,0,0,2,307,0,0
14900,0,0,3,297,0,0
15000,0,0,7,195,1,0
15100,0,0,4,321,0,0
15200,0,0,8,371,0,0
15300,0,0,7,218,1,0
15400,0,1,5,109,1,1
15500,0,0,3,97,0,0
15600,0,0,5,283,0,0
15700,0,0,5,214,0,0
15800,0,0,6,118,0,0
15900,0,0,3,353,0,0
16000,0,0,4,265,0,0
16100,0,1,6,172,0,1
16200,0,0,11,272,0,0
16300,0,0,6,129,0,0
16400,0,1,6,386,0,1
16500,0,0,5,204,0,0
16600,0,0,9,169,0,0
16700,0,0,7,304,0,0
16800,0,0,10,217,0,0
16900,0,0,2,329,0,0
17000,0,0,6,336,0,0
17100,0,0,11,244,0,0
17200,0,0,5,163,1,0
17300,0,0,13,152,0,0
17400,0,0,7,296,0,0
17500,0,0,6,194,0,0
17600,0,0,7,212,0,0
17700,0,0,9,387,0,0
17800,0,0,6,273,0,0
17900,0,0,5,195,0,0
18000,0,0,11,251,0,0
18100,0,0,11,379,1,0
18200,0,0,7,293,0,0
18300,0,0,6,213,0,0
18400,0,0,6,194,0,0
18500,0,1,8,163,0,1
18600,0,0,7,275,1,0
18700,0,0,6,194,0,0
18800,0,0,6,113,1,0
18900,0,0,3,143,0,0
19000,0,0,12,247,1,0
19100,0,0,10,348,1,0
