cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,15,31,112,49,15
5600,0,13,5,43,47,13
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,16,46,54,7,16
6000,0,65,84,133,15,65
6100,0,38,64,218,14,38
6200,0,4,17,285,0,4
6300,0,13,11,152,3,13
6400,0,23,13,253,3,23
6500,0,9,18,241,1,9
6600,0,10,15,164,5,10
6700,0,11,19,177,3,11
6800,0,13,11,255,6,13
6900,0,3,15,208,5,3
7000,0,16,12,133,8,16
7100,1,5,21,221,1,5
7200,3,23,17,175,4,23
7300,0,2,16,325,0,2
7400,0,2,19,165,2,2
7500,0,15,14,327,0,15
7600,0,7,11,308,4,7
7700,0,12,13,200,2,12
7800,0,8,11,184,4,8
7900,0,4,18,243,3,4
8000,0,13,15,229,4,13
8100,0,15,16,328,0,15
8200,0,0,23,336,2,0
8300,0,0,9,291,0,0
8400,0,1,16,209,3,1
8500,0,7,18,158,3,7
8600,0,0,17,324,0,0
8700,0,0,23,185,2,0
8800,0,0,10,321,0,0
8900,0,0,15,246,0,0
9000,0,0,15,261,0,0
9100,1,0,18,314,0,0
9200,0,1,20,167,0,1
9300,0,20,18,133,4,20
9400,0,0,12,369,1,0
9500,0,1,22,159,1,1
9600,0,6,20,240,3,6
9700,1,5,16,326,1,5
9800,0,2,25,139,1,2
9900,2,11,10,338,1,11
10000,2,6,12,189,2,6
10100,0,0,16,344,1,0
10200,2,8,23,194,1,8
10300,3,13,17,134,4,13
10400,2,14,6,151,3,14
10500,3,25,11,84,8,25
10600,18,14,16,308,10,14
10700,11,1,20,273,3,1
10800,3,2,14,196,7,2
10900,1,2,12,377,0,2
11000,9,9,16,175,5,9
11100,2,21,17,247,6,21
11200,0,0,21,170,0,0
11300,2,15,19,138,3,15
11400,12,3,18,334,3,3
11500,11,2,14,193,4,2
11600,8,5,24,209,1,5
11700,8,2,20,206,1,2
11800,8,15,19,180,4,15
11900,1,0,30,259,1,0
12000,0,0,31,253,0,0
12100,3,6,27,154,2,6
12200,11,15,23,197,6,15
12300,6,3,15,218,5,3
12400,0,0,19,176,0,0
12500,4,7,13,218,3,7
12600,0,0,15,385,0,0
12700,0,0,12,387,0,0
12800,0,0,14,286,0,0
12900,0,0,12,258,0,0
13000,0,0,14,186,0,0
13100,0,0,12,186,1,0
13200,0,0,2,398,0,0
13300,0,0,11,306,0,0
13400,0,0,5,187,0,0
13500,0,0,5,140,1,0
13600,0,0,9,212,0,0
13700,0,0,13,278,0,0
13800,0,0,9,296,0,0
13900,0,0,4,196,0,0
14000,0,0,4,114,0,0
14100,0,0,4,233,0,0
14200,0,0,9,158,0,0
14300,0,0,13,311,0,0
14400,0,0,6,126,0,0
14500,0,0,2,389,0,0
14600,0,0,4,396,0,0
14700,0,0,2,398,0,0
14800,0,0,6,379,0,0
14900,0,0,3,297,0,0
15000,0,0,6,294,0,0
15100,0,0,4,196,1,0
15200,0,0,6,194,0,0
15300,0,0,12,179,0,0
15400,0,0,4,246,1,0
15500,0,0,6,265,0,0
15600,0,0,7,224,0,0
15700,0,0,6,216,0,0
15800,0,0,10,221,0,0
15900,0,0,6,363,0,0
16000,0,0,6,294,0,0
16100,0,0,8,190,0,0
16200,0,0,7,269,0,0
16300,0,0,5,156,2,0
16400,0,0,6,346,0,0
16500,0,0,8,145,0,0
16600,0,0,6,226,0,0
16700,0,0,4,286,0,0
16800,0,0,8,148,1,0
16900,0,0,8,302,0,0
17000,0,0,7,193,0,0
17100,0,0,3,279,0,0
17200,0,0,9,320,0,0
17300,0,0,4,296,0,0
17400,0,0,10,170,0,0
17500,0,0,7,312,0,0
17600,0,0,5,149,2,0
17700,0,0,9,275,1,0
17800,0,0,9,166,1,0
17900,0,0,5,142,0,0
18000,0,0,10,248,0,0
18100,0,0,13,357,0,0
18200,0,0,5,295,0,0
18300,0,0,5,259,1,0
18400,0,0,5,194,1,0
18500,0,0,8,138,0,0
18600,0,0,6,95,1,0
18700,0,0,7,337,0,0
18800,0,0,3,279,0,0
18900,0,0,5,187,0,0
19000,0,0,2,101,0,0
19100,0,1,4,170,0,1
