cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,15,31,107,47,15
5600,0,13,5,46,49,13
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,29,62,39,9,29
6000,0,50,82,176,18,50
6100,0,17,22,309,8,17
6200,0,23,38,207,5,23
6300,0,30,22,134,7,30
6400,0,14,18,351,2,14
6500,0,12,14,213,4,12
6600,0,3,16,201,1,3
6700,0,14,21,210,6,14
6800,0,20,27,211,6,20
6900,0,0,15,344,1,0
7000,0,11,30,185,1,11
7100,0,0,17,273,0,0
7200,0,1,10,184,0,1
7300,0,3,14,295,2,3
7400,0,15,16,160,5,15
7500,1,1,12,386,0,1
7600,0,3,9,304,3,3
7700,0,0,8,251,3,0
7800,0,1,11,184,4,1
7900,2,14,13,96,4,14
8000,0,4,18,223,2,4
8100,0,15,22,196,3,15
8200,3,18,2,306,12,18
8300,1,6,19,174,2,6
8400,2,13,18,103,5,13
8500,3,8,17,285,0,8
8600,1,3,10,236,6,3
8700,5,20,14,207,10,20
8800,0,10,16,244,2,10
8900,0,14,16,188,2,14
9000,0,4,10,230,2,4
9100,0,18,16,175,6,18
9200,0,11,12,305,3,11
9300,0,8,11,250,4,8
9400,0,22,13,136,8,22
9500,0,31,23,223,2,31
9600,0,8,21,257,0,8
9700,0,5,14,180,1,5
9800,0,9,18,234,1,9
9900,0,8,12,283,5,8
10000,0,2,17,200,1,2
10100,0,3,19,270,0,3
10200,0,0,18,216,1,0
10300,0,9,8,128,5,9
10400,1,0,24,319,0,0
10500,0,0,21,158,0,0
10600,0,0,19,304,2,0
10700,0,1,24,174,0,1
10800,1,1,20,213,1,1
10900,0,7,14,274,5,7
11000,2,8,17,188,1,8
11100,0,0,17,203,0,0
11200,1,4,26,178,3,4
11300,11,19,21,178,4,19
11400,18,35,13,144,5,35
11500,2,33,5,230,15,33
11600,12,44,12,198,12,44
11700,0,0,25,359,0,0
11800,0,0,20,273,0,0
11900,0,0,22,145,1,0
12000,3,5,7,135,10,5
12100,0,0,24,180,0,0
12200,1,2,23,187,0,2
12300,2,5,14,299,0,5
12400,0,0,28,300,0,0
12500,0,0,14,252,0,0
12600,0,0,9,191,0,0
12700,0,0,10,163,1,0
12800,0,0,13,169,0,0
12900,0,0,6,262,0,0
13000,0,0,12,187,0,0
13100,0,0,14,347,0,0
13200,0,0,7,131,0,0
13300,0,0,8,213,0,0
13400,0,0,8,278,0,0
13500,0,0,7,325,0,0
13600,0,0,12,162,0,0
13700,0,0,10,247,0,0
13800,0,0,8,255,0,0
13900,0,0,7,234,0,0
14000,0,0,9,205,0,0
14100,0,0,4,140,0,0
14200,0,0,3,259,0,0
14300,0,0,6,197,0,0
14400,0,0,4,312,0,0
14500,0,0,4,296,0,0
14600,0,0,7,242,0,0
14700,0,0,5,181,0,0
14800,0,0,5,139,0,0
14900,0,0,8,257,0,0
15000,0,0,8,201,0,0
15100,0,0,7,299,0,0
15200,0,0,3,297,0,0
15300,0,0,5,200,0,0
15400,0,0,7,260,0,0
15500,0,0,9,342,0,0
15600,0,0,7,222,0,0
15700,0,0,12,157,0,0
15800,0,0,5,369,0,0
15900,0,0,10,169,0,0
16000,0,0,7,335,0,0
16100,0,0,4,199,0,0
16200,0,0,6,244,0,0
16300,0,0,4,373,0,0
16400,0,0,9,290,0,0
16500,0,0,7,149,0,0
16600,0,0,6,394,0,0
16700,0,0,3,313,0,0
16800,0,0,9,188,0,0
16900,0,0,5,160,0,0
17000,0,0,8,144,1,0
17100,0,0,12,212,0,0
17200,0,0,9,247,0,0
17300,0,0,4,294,0,0
17400,0,0,13,249,0,0
17500,0,0,2,329,0,0
17600,0,0,6,294,0,0
17700,0,0,4,260,0,0
17800,0,0,6,169,0,0
17900,0,0,4,157,0,0
18000,0,0,9,160,0,0
18100,0,0,8,332,0,0
18200,0,0,8,176,0,0
18300,0,0,7,321,1,0
18400,0,0,5,227,0,0
18500,0,0,2,298,0,0
18600,0,0,8,201,0,0
18700,0,0,7,141,1,0
18800,0,0,9,172,0,0
18900,0,0,7,152,1,0
19000,0,0,11,221,0,0
19100,0,0,8,281,0,0
